coverage_key	association_status	topology_ownership	existing_node_id	existing_anchor_id	map_region_loc_id	map_region_source	zone_ids	zone_names	teleporter_ids	teleporter_labels	nearest_landmark_id	nearest_landmark_label	nearest_landmark_distance	association_reason	source_refs
90245548d7b8dc4d61daf41a807a8807fcef3cb94943353406ef38dbdb4f3581	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml			35270		35270@149283,4610,-432		10157	source_geometry_no_validated_anchor;map_cell=24,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/WarTornPlains.xml|data/teleporters/doorman/35270.xml
903e3e94126e47b221919345b9f3d8603f8818aa522db9cfbbdcf324b89c15af	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			914	data/mapregion/elf_town.xml		oren_2019_001	50009	Neutral Zone	50009@-10612,75881,-3592	Neutral Zone	21025	source_geometry_no_validated_anchor;map_cell=20,19;landmark_proximity_only	data/mapregion/elf_town.xml|data/spawns/ElvenTerritory/ElvenStarting.xml|data/teleporters/others/50009.xml|data/zones/tax.xml
9057155f8085e9c45c1b48a1b330812fefc214c0e4e55f9d4781759fd8c73c2c	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1537	data/mapregion/rune_town.xml		fishing_place_24|godad_swamp_monster6|rune_2216_001	35509	Swamp of Screams	35509@69340,-50203,-3314	Swamp of Screams	4782	source_geometry_no_validated_anchor;map_cell=22,16;landmark_proximity_only	data/mapregion/rune_town.xml|data/spawns/Rune/SwampOfScreams.xml|data/teleporters/chamberlain/35509.xml|data/zones/effect.xml|data/zones/fishing.xml|data/zones/tax.xml
9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			915	data/mapregion/darkelf_town.xml		no_bookmark_18_20|oren_1820_001	30177	Altar of Rites	30177@-44566,77508,-3736	Altar of Rites	2934	source_geometry_no_validated_anchor;map_cell=18,20;landmark_proximity_only	data/mapregion/darkelf_town.xml|data/spawns/Catacombs/NecropolisOfDevotion.xml|data/teleporters/town/30177.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
906a324392d4e7872727a76b2d5fc318713e1444ea616d4be5615ff371f5d2d8	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			911	data/mapregion/gludin_town.xml		fishing_place_33|gludio_1824_001|no_bookmark_18_24	31095		31095@-41570,209785,-5089		9771	source_geometry_no_validated_anchor;map_cell=18,24;landmark_proximity_only	data/mapregion/gludin_town.xml|data/spawns/Catacombs/NecropolisOfSacrifice.xml|data/teleporters/dungeon/31095.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
90938b6eb5d577d41502628c9a7a2e8beb482cbaa7e0f8a2c8f7c59bd2afb323	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			911	data/mapregion/gludin_town.xml		fishing_place_35|gludio_1721_001	50009	Orc Barracks	50009@-89763,105359,-3576	Orc Barracks	4643	source_geometry_no_validated_anchor;map_cell=17,21;landmark_proximity_only	data/mapregion/gludin_town.xml|data/spawns/Gludin/TurekOrcs.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
90961eeb706bc96bf24245ab1169f70d5edf8a8280103698888cd65251491657	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			911	data/mapregion/gludin_town.xml		fishing_place_33|gludio_1924_001|gludio_castle_town_19_24	35392	Wastelands	35392@-16526,208032,-3664	Wastelands	8204	source_geometry_no_validated_anchor;map_cell=19,24;landmark_proximity_only	data/mapregion/gludin_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/clanhall/Gludin/35392.xml|data/zones/fishing.xml|data/zones/respawn.xml|data/zones/tax.xml
909a6c85e56a91ba98552351eeb9eb00e6fccfa3b90f4af6c6d0bdc188bb6e47	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2416_001	31275	Garden of Wild Beasts	31275@132997,-60608,-2960	Garden of Wild Beasts	7604	source_geometry_no_validated_anchor;map_cell=24,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
90b17cba22af22fce4d44f5a2ccf76477523fae53674f7719ef906ffabcf8461	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	Windawood Manor	35100@-28327,155125,-3496	Windawood Manor	16864	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
90d47b1862fa765d578be3e7f3324694c82c6bedf476e11aaba3d57ca9262bab	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1537	data/mapregion/rune_town.xml		fishing_place_24|rune_2215_001	31320	The Center of the Valley of Saints	31320@84092,-80084,-3504	The Center of the Valley of Saints	8485	source_geometry_no_validated_anchor;map_cell=22,15;landmark_proximity_only	data/mapregion/rune_town.xml|data/spawns/Rune/ValleyOfSaints.xml|data/teleporters/town/31320.xml|data/zones/fishing.xml|data/zones/tax.xml
90f8f8fdd8e64c9240f47a3caad844e8ab2a67391c2ea604ff80c9b81c5cb4eb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			910	data/mapregion/talking_island_town.xml		fishing_place_13|gludio_1725_001	32614		32614@-84752,243122,-3728		8152	source_geometry_no_validated_anchor;map_cell=17,25;landmark_proximity_only	data/mapregion/talking_island_town.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/others/32614.xml|data/zones/fishing.xml|data/zones/tax.xml
90ff5f0619c3d31be714d961da34b302699de83f0a678798989d208425627598	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1924	data/mapregion/primeval_island.xml		no_bookmark_20_17	32648		32648@11235,-24026,-3640		15877	source_geometry_no_validated_anchor;map_cell=20,17;landmark_proximity_only	data/mapregion/primeval_island.xml|data/spawns/Rune/PrimevalIsle.xml|data/teleporters/others/32648.xml|data/zones/no_bookmark.xml
910856e0b47ea26853543ab564c44579f512400994715af7b9c09c64c93a064c	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			916	data/mapregion/dion_castle_town.xml		dion_2022_001|fishing_place_23	35383	East Gate Entrance	35383@21511,145866,-3153	East Gate Entrance	12534	source_geometry_no_validated_anchor;map_cell=20,22;landmark_proximity_only	data/mapregion/dion_castle_town.xml|data/spawns/Dion/PlainsOfDion.xml|data/teleporters/clanhall/Dion/35383.xml|data/zones/fishing.xml|data/zones/tax.xml
911683b3f877fd0a42ef58f2fe880c9ec6aeab61b67bdc25cf1899c144933a18	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2517_001	35421	West Area of the Devastated Castle	35421@168779,-18790,-3184	West Area of the Devastated Castle	8910	source_geometry_no_validated_anchor;map_cell=25,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/clanhall/Aden/35421.xml|data/zones/tax.xml
9124b15443de563b85089c0cd3f57bc9e1cf86c881a4ae561a0e004df6055626	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			918	data/mapregion/giran_castle_town.xml		giran_2123_001|no_bookmark_21_23	31115		31115@46217,170290,-4983		6095	source_geometry_no_validated_anchor;map_cell=21,23;landmark_proximity_only	data/mapregion/giran_castle_town.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml|data/teleporters/dungeon/31115.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
9141b416391a521bd4c3cfa9508a62ad1facc9ba518040ff5767a88f00f42ab3	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2517_001	35421	West Area of the Devastated Castle	35421@168779,-18790,-3184	West Area of the Devastated Castle	3274	source_geometry_no_validated_anchor;map_cell=25,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/clanhall/Aden/35421.xml|data/zones/tax.xml
9152a58fd4b906eff01954ae267721867dff3eefa39f3f0d876e1c3c71d979b6	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			911	data/mapregion/gludin_town.xml		fishing_place_35|gludio_1721_001	50009	Orc Barracks	50009@-89763,105359,-3576	Orc Barracks	5504	source_geometry_no_validated_anchor;map_cell=17,21;landmark_proximity_only	data/mapregion/gludin_town.xml|data/spawns/Gludin/TurekOrcs.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
91a9b081904b9c036c0cd26a446b07a7406b98361cd2479c5a953df82cc7684b	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			910	data/mapregion/talking_island_town.xml		fishing_place_13|gludio_1624_001	50009	Talking Island, Northern Territory	50009@-106696,214691,-3424	Talking Island, Northern Territory	12385	source_geometry_no_validated_anchor;map_cell=16,24;landmark_proximity_only	data/mapregion/talking_island_town.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
91ccc50a983b906c189b10f4a4c7a7bdc5061038ceca6e4b465cf7f72668eaa4	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			910	data/mapregion/talking_island_town.xml		fishing_place_13|gludio_1624_001	50009	Talking Island, Northern Territory	50009@-106696,214691,-3424	Talking Island, Northern Territory	4917	source_geometry_no_validated_anchor;map_cell=16,24;landmark_proximity_only	data/mapregion/talking_island_town.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
91ec8f250ea4238eb3a0efbd43254dca6f10d6deacef397db5ae2bd6026ebe8e	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			917	data/mapregion/floran_town.xml		dion_2023_001|fishing_place_25	35142	Entrance to Floran Village	35142@17430,170103,-3506	Entrance to Floran Village	8269	source_geometry_no_validated_anchor;map_cell=20,23;landmark_proximity_only	data/mapregion/floran_town.xml|data/spawns/Dion/BeeHive.xml|data/teleporters/chamberlain/35142.xml|data/zones/fishing.xml|data/zones/tax.xml
91fed79eada8708e76d45ad8c0ebb4fe08f0d8c1612bac338eb3a64e0f619975	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			922	data/mapregion/oren_castle_town.xml		oren_2317_001	50009	Outlaw Forest	50009@91539,-12204,-2440	Outlaw Forest	9436	source_geometry_no_validated_anchor;map_cell=23,17;landmark_proximity_only	data/mapregion/oren_castle_town.xml|data/spawns/Oren/OutlawForest.xml|data/teleporters/others/50009.xml|data/zones/tax.xml
925dd8dea65c23057b976144856d0484b4e2b52440cc08aeabb037cafa2b15bb	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			915	data/mapregion/darkelf_town.xml		fishing_place_29|oren_2918_001	32163	Dark Elf Village	32163@9745,15606,-4574	Dark Elf Village	21075	source_geometry_no_validated_anchor;map_cell=20,18;landmark_proximity_only	data/mapregion/darkelf_town.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/teleporters/town/32163.xml|data/zones/fishing.xml|data/zones/tax.xml
9273b5364df2cc293e35fc0e8555ad906b3ec0ac4cf78df17f96572c58ac722e	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2511_001	50009	Eastern Mining Zone (Northeastern Shore)	50009@169008,-208272,-3504	Eastern Mining Zone (Northeastern Shore)	22589	source_geometry_no_validated_anchor;map_cell=25,11;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
927d1ab5dd52c2ba4cf1ecd852f090efd1182acfe92efb3e07cdd92c2d485e70	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			915	data/mapregion/darkelf_town.xml		fishing_place_29|oren_2918_001	50009	Dark Elf Village	50009@9709,15566,-4568	Dark Elf Village	13023	source_geometry_no_validated_anchor;map_cell=20,18;landmark_proximity_only	data/mapregion/darkelf_town.xml|data/spawns/DarkElfTerritory/DarkElfStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
92d39adebf4180457a4c011fc5d810ebe81078cee119556dd5578039d8b28a99	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			926	data/mapregion/heiness_town.xml		fishing_place_17|innadrile_2225_001	35316	Inside the Garden of Eva	35316@82693,242220,-6712	Inside the Garden of Eva	1805	source_geometry_no_validated_anchor;map_cell=22,25;landmark_proximity_only	data/mapregion/heiness_town.xml|data/spawns/Innadril/GardenOfEva.xml|data/teleporters/chamberlain/35316.xml|data/zones/fishing.xml|data/zones/tax.xml
92d89d82cac60a4f59df9be9b848df8fe4c85b501389e1bef07847f1b8814bc5	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2416_001	31275	Garden of Wild Beasts	31275@132997,-60608,-2960	Garden of Wild Beasts	8753	source_geometry_no_validated_anchor;map_cell=24,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
931ad9adfb27a552120adb4bf91b8d6201a63323cdd5ff114dc80bf0ec0fbd92	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml	70051	Tower_of_Insolence|aden_2318_001|baium_no_restart|boss_area_baium|no_bookmark_baium_no_restart	30848	Tower of Insolence, 7th Floor	30848@115064,12181,2960	Tower of Insolence, 7th Floor	2148	source_geometry_no_validated_anchor;map_cell=23,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/TowerOfInsolence.xml|data/teleporters/town/30848.xml|data/zones/no_bookmark.xml|data/zones/no_landing.xml|data/zones/no_restart.xml|data/zones/no_summon_friend.xml|data/zones/tax.xml
9320f8c6ae6154ddebc3b8ce3472bcfee1b4918b306b2622fb19a2c09eceb437	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2319_001	30233	The Center of the Enchanted Valley	30233@114674,44150,-3376	The Center of the Enchanted Valley	7662	source_geometry_no_validated_anchor;map_cell=23,19;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Hunters/EnchantedValley.xml|data/teleporters/town/30233.xml|data/zones/tax.xml
93232e0ce773f62089fe19794813defceb4b1945215423aa34725115887bdc60	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2512_001	50009	Eastern Mining Zone (Northeastern Shore)	50009@169008,-208272,-3504	Eastern Mining Zone (Northeastern Shore)	13873	source_geometry_no_validated_anchor;map_cell=25,12;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
9323e43120a5bc93ae0ad78cdea921c029e0942481ad8e065aa6be9a5af1ce5d	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			918	data/mapregion/giran_castle_town.xml		fishing_place_19|giran_2123_001|no_bookmark_21_23	31115		31115@46217,170290,-4983		7182	source_geometry_no_validated_anchor;map_cell=21,23;landmark_proximity_only	data/mapregion/giran_castle_town.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml|data/teleporters/dungeon/31115.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
9325a61d37584f81c64ce8a6a3eadf945603c89d2e106c731fc263d6e60a375d	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2417_001	35274	Blazing Swamp	35274@155310,-16339,-3320	Blazing Swamp	4754	source_geometry_no_validated_anchor;map_cell=24,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/BlazingSwamp.xml|data/teleporters/chamberlain/35274.xml|data/zones/tax.xml
93433a0836d70f9cc84d771fe7fecb68c68734e9be8699273d8b8b5a4edcd91a	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			918	data/mapregion/giran_castle_town.xml		fishing_place_18|giran_2322_001|no_bookmark_23_22	31100		31100@118308,132800,-4833		4733	source_geometry_no_validated_anchor;map_cell=23,22;landmark_proximity_only	data/mapregion/giran_castle_town.xml|data/spawns/Giran/GorgonFlowerGarden.xml|data/teleporters/dungeon/31100.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
93699feebcd7e4c739ac72385331194c3920870d73aacc13e70496d2a89133cf	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			917	data/mapregion/floran_town.xml		dion_2023_001|fishing_place_25	50009	Bee Hive	50009@34475,188095,-2976	Bee Hive	7418	source_geometry_no_validated_anchor;map_cell=20,23;landmark_proximity_only	data/mapregion/floran_town.xml|data/spawns/Dion/BeeHive.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
939025682c660a029e0e00f1ba9ded4899ebaa80fd625ebc508deceaf082c9b2	SOURCE_ASSOCIATED	GENERATED_CANDIDATE						boss_area_antaras|cratae_no_restart1|crataer_battle1|crate01_17_17|no_bookmark_17_17_cratae_a_020|no_bookmark_17_17_cratae_b_020|no_bookmark_17_17_cratae_c_020|no_bookmark_17_17_cratae_d_020|no_bookmark_17_17_cratae_e_020|no_bookmark_17_17_cratae_f_020|no_bookmark_cratae_no_restart3|no_bookmark_crataer_battle2	4318		4318@-58151,-53110,-1688		43253	source_geometry_no_validated_anchor;map_cell=17,17;landmark_proximity_only	data/spawns/Others/KrateisCube.xml|data/teleporters/others/4318.xml|data/zones/krateis_cube.xml|data/zones/no_bookmark.xml|data/zones/no_landing.xml|data/zones/respawn.xml
9396b8eb232f85892aded20147dd737b1d8f9f44f5b564e34b77b7faeb821b33	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2517_001|no_bookmark_25_17	35421	South Entrance of Devastated Castle	35421@181726,-7524,-3464	South Entrance of Devastated Castle	5833	source_geometry_no_validated_anchor;map_cell=25,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/FieldsOfMassacre.xml|data/teleporters/clanhall/Aden/35421.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
93c7bb49b1bdbae31b30a138df86789cae344374812b211d5eb45e637d4298f9	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2516_001	31275	The Center of the Wall of Argos	31275@183140,-53307,-1896	The Center of the Wall of Argos	6282	source_geometry_no_validated_anchor;map_cell=25,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/WallOfArgos.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
93cb1aceb90d3f6e8013baba48bd676ebc00adbf3371e1eeec78d410ece52242	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			912	data/mapregion/gludio_castle_town.xml		gludio_1923_001	35100	The Ant Nest	35100@-9959,176184,-4160	The Ant Nest	14714	source_geometry_no_validated_anchor;map_cell=19,23;landmark_proximity_only	data/mapregion/gludio_castle_town.xml|data/spawns/Gludio/Wasteland.xml|data/teleporters/chamberlain/35100.xml|data/zones/tax.xml
93d3857fae924cae1a747693dea8c5a867f36fcafc9db07c912b3011fa3541a8	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			919	data/mapregion/giran_habor.xml		fishing_place_20|giran_2124_001|giran_castle_town_21_24	35184	Devil's Isle	35184@43408,206881,-3752	Devil's Isle	6300	source_geometry_no_validated_anchor;map_cell=21,24;landmark_proximity_only	data/mapregion/giran_habor.xml|data/spawns/Giran/DevilsIsle.xml|data/teleporters/chamberlain/35184.xml|data/zones/fishing.xml|data/zones/respawn.xml|data/zones/tax.xml
93ea5773b02cb3d9b1591918df07457a8d5e90ce32e85a90e3827e79e8258def	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2420_001|fishing_place_14|no_bookmark_24_20	35274	Forest of Mirrors	35274@142065,81300,-3000	Forest of Mirrors	8522	source_geometry_no_validated_anchor;map_cell=24,20;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml|data/teleporters/chamberlain/35274.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
942a7b8d5ea774ebd5bfd962578834879e6f1cf97db4d51c410bba922a7efcda	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			910	data/mapregion/talking_island_town.xml		fishing_place_13|gludio_1625_001	50009	Obelisk of Victory	50009@-99586,237637,-3568	Obelisk of Victory	6720	source_geometry_no_validated_anchor;map_cell=16,25;landmark_proximity_only	data/mapregion/talking_island_town.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
9443fe7b41f131fadf6c2f3cf168e168c96187c028c6cd2ea947a4ddcef53668	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml	70051	Tower_of_Insolence|aden_2318_001|baium_no_restart|boss_area_baium|no_bookmark_baium_no_restart	30848	Tower of Insolence, 3rd Floor	30848@110848,16154,-2120	Tower of Insolence, 3rd Floor	2586	source_geometry_no_validated_anchor;map_cell=23,18;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/TowerOfInsolence.xml|data/teleporters/town/30848.xml|data/zones/no_bookmark.xml|data/zones/no_landing.xml|data/zones/no_restart.xml|data/zones/no_summon_friend.xml|data/zones/tax.xml
9444cb4a83d569ad66ffbd9b0f4dfd27feb85e5238c0059e5d0645659b455d83	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1537	data/mapregion/rune_town.xml		fishing_place_24|rune_2216_001	35509	Shyeed's Cavern	35509@76911,-55295,-5824	Shyeed's Cavern	7495	source_geometry_no_validated_anchor;map_cell=22,16;landmark_proximity_only	data/mapregion/rune_town.xml|data/spawns/Rune/SwampOfScreams.xml|data/teleporters/chamberlain/35509.xml|data/zones/fishing.xml|data/zones/tax.xml
9445949790b689fcf11af24b52726ce8180e86be654ae96d31cbcd1c2dbb6518	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			921	data/mapregion/dwarf_town.xml		fishing_place_16|schuttgart_2511_001	50009	Eastern Mining Zone (Northeastern Shore)	50009@169008,-208272,-3504	Eastern Mining Zone (Northeastern Shore)	10284	source_geometry_no_validated_anchor;map_cell=25,11;landmark_proximity_only	data/mapregion/dwarf_town.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
94518b187e35bdf69bc512f8f6cc303c15d418e3e3b9a762701f154537adffa8	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			919	data/mapregion/giran_habor.xml		fishing_place_20|giran_2124_001|giran_castle_town_21_24	35184	Devil's Isle	35184@43408,206881,-3752	Devil's Isle	3219	source_geometry_no_validated_anchor;map_cell=21,24;landmark_proximity_only	data/mapregion/giran_habor.xml|data/spawns/Giran/DevilsIsle.xml|data/teleporters/chamberlain/35184.xml|data/zones/fishing.xml|data/zones/respawn.xml|data/zones/tax.xml
945b56226ecfc546f6a21b17ee17c6f562b81e68643061a67f4a379f72f2ebca	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2319_001|fishing_place_22	35274	Enchanted Valley, Northen Region	35274@104426,33746,-3825	Enchanted Valley, Northen Region	8577	source_geometry_no_validated_anchor;map_cell=23,19;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Hunters/EnchantedValley.xml|data/teleporters/chamberlain/35274.xml|data/zones/fishing.xml|data/zones/tax.xml
946a41fbbc63614320c02954021df380f29f4feb302969d349a72179321c3093	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			914	data/mapregion/elf_town.xml		fishing_place_26|oren_2119_001	50009	Elven Village	50009@46951,51550,-2976	Elven Village	12559	source_geometry_no_validated_anchor;map_cell=21,19;landmark_proximity_only	data/mapregion/elf_town.xml|data/spawns/ElvenTerritory/ElvenStarting.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/tax.xml
94716881ae3c6ae661786d46677b662f7a5b51f226f78ede99bbbb88b339de5e	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			926	data/mapregion/heiness_town.xml		fishing_place_17|innadrile_2323_001|no_bookmark_23_23	35316	The Center of Alligator Island	35316@113708,178387,-3232	The Center of Alligator Island	2427	source_geometry_no_validated_anchor;map_cell=23,23;landmark_proximity_only	data/mapregion/heiness_town.xml|data/spawns/Catacombs/NecropolisOfWorship.xml|data/teleporters/chamberlain/35316.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
9484cfd23515ac20668af36353d9763802f997c6b43a3be9c838df6609507f1f	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			919	data/mapregion/giran_habor.xml		fishing_place_20|giran_habor_21_23	50009	Bee Hive	50009@34475,188095,-2976	Bee Hive	9932	source_geometry_no_validated_anchor;map_cell=21,24;landmark_proximity_only	data/mapregion/giran_habor.xml|data/spawns/Giran/DevilsIsle.xml|data/teleporters/others/50009.xml|data/zones/fishing.xml|data/zones/respawn.xml
948ae59ba7af0725983f8830e06be7bdda824c1bc447187dfb61ee78d7ff857d	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			923	data/mapregion/hunter_town.xml		aden_2420_001|fishing_place_14|no_bookmark_24_20	35274	Forest of Mirrors	35274@142065,81300,-3000	Forest of Mirrors	5808	source_geometry_no_validated_anchor;map_cell=24,20;landmark_proximity_only	data/mapregion/hunter_town.xml|data/spawns/Catacombs/CatacombOfTheWitch.xml|data/teleporters/chamberlain/35274.xml|data/zones/fishing.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
949cc8840a4b22536e78e91c11d2a6997afb86ffea857e6bc2c8622778c670d3	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			1538	data/mapregion/godard_town.xml		godard_2416_001	31275	Garden of Wild Beasts	31275@132997,-60608,-2960	Garden of Wild Beasts	2575	source_geometry_no_validated_anchor;map_cell=24,16;landmark_proximity_only	data/mapregion/godard_town.xml|data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/town/31275.xml|data/zones/tax.xml
94a5a45975d2f101d5b5179959331b2070ee77f74f6ec28d56dec2052a382bf6	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			916	data/mapregion/dion_castle_town.xml		dion_1810_001|no_bookmark_18_10	31114		31114@-53174,-250275,-7911		7152	source_geometry_no_validated_anchor;map_cell=18,10;landmark_proximity_only	data/mapregion/dion_castle_town.xml|data/spawns/Catacombs/CatacombOfTheHeretic.xml|data/teleporters/dungeon/31114.xml|data/zones/no_bookmark.xml|data/zones/tax.xml
94b11310bb7467d23958e6f14b27bfdf4f7aeccb0e7be92376dc688fec4bb378	SOURCE_ASSOCIATED	GENERATED_CANDIDATE			924	data/mapregion/aden_town.xml		aden_2417_001	35274	Blazing Swamp	35274@155310,-16339,-3320	Blazing Swamp	11320	source_geometry_no_validated_anchor;map_cell=24,17;landmark_proximity_only	data/mapregion/aden_town.xml|data/spawns/Aden/BlazingSwamp.xml|data/teleporters/chamberlain/35274.xml|data/zones/tax.xml
