coverage_key	level_min	level_max	source_path	source_family	current_anchor_status	published	component_id	walk_reachable	normal_gk_reachable	primary_blocker	secondary_blocker	nearest_reachable_component_distance	candidate_factual_bridge_kind	evidence_refs
7404957fd9f2ac9aa8910274bf7046fc23522b8596a9e4379742fa931bc9a877	78	78	data/spawns/Goddard/ImperialTomb.xml	Goddard	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	108065	NONE_PROVEN	WORLD_COVERAGE.tsv:7404957fd9f2ac9aa8910274bf7046fc23522b8596a9e4379742fa931bc9a877|TOPOLOGY_CANDIDATES.tsv:7404957fd9f2ac9aa8910274bf7046fc23522b8596a9e4379742fa931bc9a877|ANCHOR_GEODATA_VALIDATION.tsv:7404957fd9f2ac9aa8910274bf7046fc23522b8596a9e4379742fa931bc9a877|data/spawns/Goddard/ImperialTomb.xml
740f5eda2548b39299ec2eef8d420de9d8c0d6e989fcc34a1cad6b82c6cb894a	45	47	data/spawns/Innadril/GardenOfEva.xml	Innadril	VALID	true	component.2cd7c8cb5bc7e1830d1fb7ec	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	151215	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:740f5eda2548b39299ec2eef8d420de9d8c0d6e989fcc34a1cad6b82c6cb894a|TOPOLOGY_CANDIDATES.tsv:740f5eda2548b39299ec2eef8d420de9d8c0d6e989fcc34a1cad6b82c6cb894a|ANCHOR_GEODATA_VALIDATION.tsv:740f5eda2548b39299ec2eef8d420de9d8c0d6e989fcc34a1cad6b82c6cb894a|data/spawns/Innadril/GardenOfEva.xml
7428ed8d09596a3467e9da7f3a2509092ee79fb866a1197cba7ec2955ee4234a	50	51	data/spawns/Giran/DevilsIsle.xml	Giran	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	125505	NONE_PROVEN	WORLD_COVERAGE.tsv:7428ed8d09596a3467e9da7f3a2509092ee79fb866a1197cba7ec2955ee4234a|TOPOLOGY_CANDIDATES.tsv:7428ed8d09596a3467e9da7f3a2509092ee79fb866a1197cba7ec2955ee4234a|ANCHOR_GEODATA_VALIDATION.tsv:7428ed8d09596a3467e9da7f3a2509092ee79fb866a1197cba7ec2955ee4234a|data/spawns/Giran/DevilsIsle.xml
7444924a1e3a60749ba8978861002fe5552d69606fc0d9e96db45e3e74446d49	58	60	data/spawns/Aden/FieldsOfMassacre.xml	Aden	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	138566	NONE_PROVEN	WORLD_COVERAGE.tsv:7444924a1e3a60749ba8978861002fe5552d69606fc0d9e96db45e3e74446d49|TOPOLOGY_CANDIDATES.tsv:7444924a1e3a60749ba8978861002fe5552d69606fc0d9e96db45e3e74446d49|ANCHOR_GEODATA_VALIDATION.tsv:7444924a1e3a60749ba8978861002fe5552d69606fc0d9e96db45e3e74446d49|data/spawns/Aden/FieldsOfMassacre.xml
7445824917f3eaf28d41f3ef8c6aa7f31fcc18c46f3840bc8db26ae1c532a4e0	52	55	data/spawns/Catacombs/NecropolisOfThePatriots.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	71938	NONE_PROVEN	WORLD_COVERAGE.tsv:7445824917f3eaf28d41f3ef8c6aa7f31fcc18c46f3840bc8db26ae1c532a4e0|TOPOLOGY_CANDIDATES.tsv:7445824917f3eaf28d41f3ef8c6aa7f31fcc18c46f3840bc8db26ae1c532a4e0|ANCHOR_GEODATA_VALIDATION.tsv:7445824917f3eaf28d41f3ef8c6aa7f31fcc18c46f3840bc8db26ae1c532a4e0|data/spawns/Catacombs/NecropolisOfThePatriots.xml
7451e61fe8e94f49afb1f9e25f9b84f06c1aaafab60ebf82e3c7b7f57dc67fd7	3	4	data/spawns/ElvenTerritory/ElvenStarting.xml	ElvenTerritory	VALID	true	component.7e4161a95ce7d75a795e5571	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	3106	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:7451e61fe8e94f49afb1f9e25f9b84f06c1aaafab60ebf82e3c7b7f57dc67fd7|TOPOLOGY_CANDIDATES.tsv:7451e61fe8e94f49afb1f9e25f9b84f06c1aaafab60ebf82e3c7b7f57dc67fd7|ANCHOR_GEODATA_VALIDATION.tsv:7451e61fe8e94f49afb1f9e25f9b84f06c1aaafab60ebf82e3c7b7f57dc67fd7|data/spawns/ElvenTerritory/ElvenStarting.xml
7467d33233fdc7ed68d3f0d8eba009fe46894a5fec1d7eb1b8adce0b6b84bbe2	24	24	data/spawns/OrcTerritory/OrcStarting.xml	OrcTerritory	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	55366	NONE_PROVEN	WORLD_COVERAGE.tsv:7467d33233fdc7ed68d3f0d8eba009fe46894a5fec1d7eb1b8adce0b6b84bbe2|TOPOLOGY_CANDIDATES.tsv:7467d33233fdc7ed68d3f0d8eba009fe46894a5fec1d7eb1b8adce0b6b84bbe2|ANCHOR_GEODATA_VALIDATION.tsv:7467d33233fdc7ed68d3f0d8eba009fe46894a5fec1d7eb1b8adce0b6b84bbe2|data/spawns/OrcTerritory/OrcStarting.xml
74718a641fa7e78154fea8926b343964df4ceb91b67921e099133978bb74e43f	1	1	data/spawns/Others/Gremlins.xml	Others	VALID	true	component.18c9e4ee0311769668b2eb74	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	373	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:74718a641fa7e78154fea8926b343964df4ceb91b67921e099133978bb74e43f|TOPOLOGY_CANDIDATES.tsv:74718a641fa7e78154fea8926b343964df4ceb91b67921e099133978bb74e43f|ANCHOR_GEODATA_VALIDATION.tsv:74718a641fa7e78154fea8926b343964df4ceb91b67921e099133978bb74e43f|data/spawns/Others/Gremlins.xml
74d3f28ac867c20a3b3e4eafd78cfcdc4bdfe6a4853861fa77def915d3c891ff	18	20	data/spawns/DwarvenTerritory/DwarvenStarting.xml	DwarvenTerritory	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	21219	NONE_PROVEN	WORLD_COVERAGE.tsv:74d3f28ac867c20a3b3e4eafd78cfcdc4bdfe6a4853861fa77def915d3c891ff|TOPOLOGY_CANDIDATES.tsv:74d3f28ac867c20a3b3e4eafd78cfcdc4bdfe6a4853861fa77def915d3c891ff|ANCHOR_GEODATA_VALIDATION.tsv:74d3f28ac867c20a3b3e4eafd78cfcdc4bdfe6a4853861fa77def915d3c891ff|data/spawns/DwarvenTerritory/DwarvenStarting.xml
74d4cc08c4a95e70092d77eeb7e93fac2d79015924652e6030ac9b4aa7f7b1c1	80	80	data/spawns/Rune/PrimevalIsle.xml	Rune	VALID	true	component.8958c8d9edf88034579b430b	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	28905	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:74d4cc08c4a95e70092d77eeb7e93fac2d79015924652e6030ac9b4aa7f7b1c1|TOPOLOGY_CANDIDATES.tsv:74d4cc08c4a95e70092d77eeb7e93fac2d79015924652e6030ac9b4aa7f7b1c1|ANCHOR_GEODATA_VALIDATION.tsv:74d4cc08c4a95e70092d77eeb7e93fac2d79015924652e6030ac9b4aa7f7b1c1|data/spawns/Rune/PrimevalIsle.xml
74eba263451b18b75ce135498f286c1f01f223d2bd17b3ba88af5a76b52b4df8	45	47	data/spawns/Aden/WarTornPlains.xml	Aden	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	114245	NONE_PROVEN	WORLD_COVERAGE.tsv:74eba263451b18b75ce135498f286c1f01f223d2bd17b3ba88af5a76b52b4df8|TOPOLOGY_CANDIDATES.tsv:74eba263451b18b75ce135498f286c1f01f223d2bd17b3ba88af5a76b52b4df8|ANCHOR_GEODATA_VALIDATION.tsv:74eba263451b18b75ce135498f286c1f01f223d2bd17b3ba88af5a76b52b4df8|data/spawns/Aden/WarTornPlains.xml
74f935af6fd175b16e7abf9b0f1af8540ca8723948420e4f6571ed894163659f	31	33	data/spawns/Giran/GorgonFlowerGarden.xml	Giran	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	101965	NONE_PROVEN	WORLD_COVERAGE.tsv:74f935af6fd175b16e7abf9b0f1af8540ca8723948420e4f6571ed894163659f|TOPOLOGY_CANDIDATES.tsv:74f935af6fd175b16e7abf9b0f1af8540ca8723948420e4f6571ed894163659f|ANCHOR_GEODATA_VALIDATION.tsv:74f935af6fd175b16e7abf9b0f1af8540ca8723948420e4f6571ed894163659f|data/spawns/Giran/GorgonFlowerGarden.xml
750f208fbed9cbdc2a8fc6a92c3f3b93e8912f715a289b7c9089828fb755211f	3	4	data/spawns/ElvenTerritory/ElvenStarting.xml	ElvenTerritory	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	7501	NONE_PROVEN	WORLD_COVERAGE.tsv:750f208fbed9cbdc2a8fc6a92c3f3b93e8912f715a289b7c9089828fb755211f|TOPOLOGY_CANDIDATES.tsv:750f208fbed9cbdc2a8fc6a92c3f3b93e8912f715a289b7c9089828fb755211f|ANCHOR_GEODATA_VALIDATION.tsv:750f208fbed9cbdc2a8fc6a92c3f3b93e8912f715a289b7c9089828fb755211f|data/spawns/ElvenTerritory/ElvenStarting.xml
75692cd2c1b980a3a1cd518913205812179548e853dc15c803f55e8f48bffbc0	78	78	data/spawns/Goddard/KetraOrcOutpost.xml	Goddard	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	101329	NONE_PROVEN	WORLD_COVERAGE.tsv:75692cd2c1b980a3a1cd518913205812179548e853dc15c803f55e8f48bffbc0|TOPOLOGY_CANDIDATES.tsv:75692cd2c1b980a3a1cd518913205812179548e853dc15c803f55e8f48bffbc0|ANCHOR_GEODATA_VALIDATION.tsv:75692cd2c1b980a3a1cd518913205812179548e853dc15c803f55e8f48bffbc0|data/spawns/Goddard/KetraOrcOutpost.xml
75c3bc9f8f7ec85bee702f06db4cbc1183eee8a10efb9b28c149df66a0eab625	10	12	data/spawns/OrcTerritory/OrcStarting.xml	OrcTerritory	VALID	true	component.41a550ceb59dac9f8806c36b	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	36734	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:75c3bc9f8f7ec85bee702f06db4cbc1183eee8a10efb9b28c149df66a0eab625|TOPOLOGY_CANDIDATES.tsv:75c3bc9f8f7ec85bee702f06db4cbc1183eee8a10efb9b28c149df66a0eab625|ANCHOR_GEODATA_VALIDATION.tsv:75c3bc9f8f7ec85bee702f06db4cbc1183eee8a10efb9b28c149df66a0eab625|data/spawns/OrcTerritory/OrcStarting.xml
75d227c1b7db51815899de0f1def8b41c6b7ed1f704daf3a070fcf5610387f12	45	45	data/spawns/Oren/TimakOutpost.xml	Oren	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	43843	NONE_PROVEN	WORLD_COVERAGE.tsv:75d227c1b7db51815899de0f1def8b41c6b7ed1f704daf3a070fcf5610387f12|TOPOLOGY_CANDIDATES.tsv:75d227c1b7db51815899de0f1def8b41c6b7ed1f704daf3a070fcf5610387f12|ANCHOR_GEODATA_VALIDATION.tsv:75d227c1b7db51815899de0f1def8b41c6b7ed1f704daf3a070fcf5610387f12|data/spawns/Oren/TimakOutpost.xml
75d5d9884ff48d0159c013e86748ae7c0cc952bc4083f79a0f29671f636b2fb6	70	73	data/spawns/Rune/SwampOfScreams.xml	Rune	VALID	true	component.156519d20397e35e87aa5a60	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	90397	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:75d5d9884ff48d0159c013e86748ae7c0cc952bc4083f79a0f29671f636b2fb6|TOPOLOGY_CANDIDATES.tsv:75d5d9884ff48d0159c013e86748ae7c0cc952bc4083f79a0f29671f636b2fb6|ANCHOR_GEODATA_VALIDATION.tsv:75d5d9884ff48d0159c013e86748ae7c0cc952bc4083f79a0f29671f636b2fb6|data/spawns/Rune/SwampOfScreams.xml
75d790e3f711fa33bd92dc9e31d7606e6c6784989fb4cd3c43c9c4fbcb3029a2	74	75	data/spawns/Goddard/WallOfArgos.xml	Goddard	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	137660	NONE_PROVEN	WORLD_COVERAGE.tsv:75d790e3f711fa33bd92dc9e31d7606e6c6784989fb4cd3c43c9c4fbcb3029a2|TOPOLOGY_CANDIDATES.tsv:75d790e3f711fa33bd92dc9e31d7606e6c6784989fb4cd3c43c9c4fbcb3029a2|ANCHOR_GEODATA_VALIDATION.tsv:75d790e3f711fa33bd92dc9e31d7606e6c6784989fb4cd3c43c9c4fbcb3029a2|data/spawns/Goddard/WallOfArgos.xml
7617d478280b73549ec67bfd3c697cf422243d3545197efd42908486a281fb70	83	84	data/spawns/Oren/SelMahums.xml	Oren	UNSUPPORTED_POINT_AREA	false		false	false	ANCHOR_GEOMETRY_BLOCKED	UNSUPPORTED_POINT_AREA	41358	NONE_PROVEN	WORLD_COVERAGE.tsv:7617d478280b73549ec67bfd3c697cf422243d3545197efd42908486a281fb70|TOPOLOGY_CANDIDATES.tsv:7617d478280b73549ec67bfd3c697cf422243d3545197efd42908486a281fb70|ANCHOR_GEODATA_VALIDATION.tsv:7617d478280b73549ec67bfd3c697cf422243d3545197efd42908486a281fb70|data/spawns/Oren/SelMahums.xml
7639d8696718e48cc3dafa8c50ec92735a03348904e1c3dd832f070382046531	45	47	data/spawns/Catacombs/CatacombOfTheBranded.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	132937	NONE_PROVEN	WORLD_COVERAGE.tsv:7639d8696718e48cc3dafa8c50ec92735a03348904e1c3dd832f070382046531|TOPOLOGY_CANDIDATES.tsv:7639d8696718e48cc3dafa8c50ec92735a03348904e1c3dd832f070382046531|ANCHOR_GEODATA_VALIDATION.tsv:7639d8696718e48cc3dafa8c50ec92735a03348904e1c3dd832f070382046531|data/spawns/Catacombs/CatacombOfTheBranded.xml
76609c1a29686f09aa087ddb862be12239d42c2298f850bcd088997d08acbf2e	72	75	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	Catacombs	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	145238	NONE_PROVEN	WORLD_COVERAGE.tsv:76609c1a29686f09aa087ddb862be12239d42c2298f850bcd088997d08acbf2e|TOPOLOGY_CANDIDATES.tsv:76609c1a29686f09aa087ddb862be12239d42c2298f850bcd088997d08acbf2e|ANCHOR_GEODATA_VALIDATION.tsv:76609c1a29686f09aa087ddb862be12239d42c2298f850bcd088997d08acbf2e|data/spawns/Catacombs/NecropolisOfTheDisciples.xml
76760877434123ebddb05ba3a35eb1ee89f8cd8897da7974a23e0c319263c057	70	71	data/spawns/Goddard/GardenOfBeasts.xml	Goddard	VALID	true	component.ce676c26ec2eab0f6b2406e8	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	124915	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:76760877434123ebddb05ba3a35eb1ee89f8cd8897da7974a23e0c319263c057|TOPOLOGY_CANDIDATES.tsv:76760877434123ebddb05ba3a35eb1ee89f8cd8897da7974a23e0c319263c057|ANCHOR_GEODATA_VALIDATION.tsv:76760877434123ebddb05ba3a35eb1ee89f8cd8897da7974a23e0c319263c057|data/spawns/Goddard/GardenOfBeasts.xml
767ab0103be8f05fd8f3dccb4d9c940db83757cb18812b9943fe97cd32e34a5b	49	50	data/spawns/Hunters/EnchantedValley.xml	Hunters	VALID	true	component.87711f7482f188834887a6b5	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	62864	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:767ab0103be8f05fd8f3dccb4d9c940db83757cb18812b9943fe97cd32e34a5b|TOPOLOGY_CANDIDATES.tsv:767ab0103be8f05fd8f3dccb4d9c940db83757cb18812b9943fe97cd32e34a5b|ANCHOR_GEODATA_VALIDATION.tsv:767ab0103be8f05fd8f3dccb4d9c940db83757cb18812b9943fe97cd32e34a5b|data/spawns/Hunters/EnchantedValley.xml
7687a7a08e9e2c021b1ed4901dfdd4f61794f4305e869a261a39147cd112ad91	70	71	data/spawns/Goddard/GardenOfBeasts.xml	Goddard	VALID	true	component.ce676c26ec2eab0f6b2406e8	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	124202	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:7687a7a08e9e2c021b1ed4901dfdd4f61794f4305e869a261a39147cd112ad91|TOPOLOGY_CANDIDATES.tsv:7687a7a08e9e2c021b1ed4901dfdd4f61794f4305e869a261a39147cd112ad91|ANCHOR_GEODATA_VALIDATION.tsv:7687a7a08e9e2c021b1ed4901dfdd4f61794f4305e869a261a39147cd112ad91|data/spawns/Goddard/GardenOfBeasts.xml
768fa444a79123489bd7aa1d872b73c8d9c68d9f378928e56c3b0f5af59ba0f3	14	14	data/spawns/DwarvenTerritory/DwarvenStarting.xml	DwarvenTerritory	VALID	true	component.e04c7af9711cc5dd2a0ac987	false	true	REACHABLE		205837	NONE_PROVEN	WORLD_COVERAGE.tsv:768fa444a79123489bd7aa1d872b73c8d9c68d9f378928e56c3b0f5af59ba0f3|TOPOLOGY_CANDIDATES.tsv:768fa444a79123489bd7aa1d872b73c8d9c68d9f378928e56c3b0f5af59ba0f3|ANCHOR_GEODATA_VALIDATION.tsv:768fa444a79123489bd7aa1d872b73c8d9c68d9f378928e56c3b0f5af59ba0f3|data/spawns/DwarvenTerritory/DwarvenStarting.xml
7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265	52	53	data/spawns/Giran/DevilsIsle.xml	Giran	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	130610	NONE_PROVEN	WORLD_COVERAGE.tsv:7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265|TOPOLOGY_CANDIDATES.tsv:7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265|ANCHOR_GEODATA_VALIDATION.tsv:7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265|data/spawns/Giran/DevilsIsle.xml
76a5f5aa6b9aadfc00027040c5ed79040502284e083e77a0ed523277581d106a	61	63	data/spawns/Aden/FieldsOfMassacre.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	151290	NONE_PROVEN	WORLD_COVERAGE.tsv:76a5f5aa6b9aadfc00027040c5ed79040502284e083e77a0ed523277581d106a|TOPOLOGY_CANDIDATES.tsv:76a5f5aa6b9aadfc00027040c5ed79040502284e083e77a0ed523277581d106a|ANCHOR_GEODATA_VALIDATION.tsv:76a5f5aa6b9aadfc00027040c5ed79040502284e083e77a0ed523277581d106a|data/spawns/Aden/FieldsOfMassacre.xml
76bb98987711b040ee8cbf91b54b83b851ae29b62e780e2b5bfe0dcab5d520e0	18	20	data/spawns/OrcTerritory/OrcStarting.xml	OrcTerritory	OUTSIDE_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	OUTSIDE_GEOMETRY	54623	NONE_PROVEN	WORLD_COVERAGE.tsv:76bb98987711b040ee8cbf91b54b83b851ae29b62e780e2b5bfe0dcab5d520e0|TOPOLOGY_CANDIDATES.tsv:76bb98987711b040ee8cbf91b54b83b851ae29b62e780e2b5bfe0dcab5d520e0|ANCHOR_GEODATA_VALIDATION.tsv:76bb98987711b040ee8cbf91b54b83b851ae29b62e780e2b5bfe0dcab5d520e0|data/spawns/OrcTerritory/OrcStarting.xml
77253d17e9b38739c08f4760be1862d2df4f6446ad00c55f9f3c44d5ae8cb9fd	35	40	data/spawns/Dion/BeeHive.xml	Dion	NO_LOCAL_MOVEMENT	false		false	false	OTHER_EXPLICIT	NO_LOCAL_MOVEMENT	124263	NONE_PROVEN	WORLD_COVERAGE.tsv:77253d17e9b38739c08f4760be1862d2df4f6446ad00c55f9f3c44d5ae8cb9fd|TOPOLOGY_CANDIDATES.tsv:77253d17e9b38739c08f4760be1862d2df4f6446ad00c55f9f3c44d5ae8cb9fd|ANCHOR_GEODATA_VALIDATION.tsv:77253d17e9b38739c08f4760be1862d2df4f6446ad00c55f9f3c44d5ae8cb9fd|data/spawns/Dion/BeeHive.xml
77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900	70	72	data/spawns/Aden/TowerOfInsolence.xml	Aden	CLOSED_SOURCE_NO_DOOR_PATH	false		false	false	CLOSED_SOURCE_ENTRANCE_REQUIRED	DOOR_ROOM_MODEL_REQUIRED	70286	NONE_PROVEN	WORLD_COVERAGE.tsv:77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900|TOPOLOGY_CANDIDATES.tsv:77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900|ANCHOR_GEODATA_VALIDATION.tsv:77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900|data/spawns/Aden/TowerOfInsolence.xml
776efcd21d58fa6750a04ad2a72b51e72f2c1ab22f89970f8b2ac7d6b5cb8914	48	50	data/spawns/Aden/PlainsOfGlory.xml	Aden	VALID	true	component.6cc3e90f59e7cd433772eebb	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	94385	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:776efcd21d58fa6750a04ad2a72b51e72f2c1ab22f89970f8b2ac7d6b5cb8914|TOPOLOGY_CANDIDATES.tsv:776efcd21d58fa6750a04ad2a72b51e72f2c1ab22f89970f8b2ac7d6b5cb8914|ANCHOR_GEODATA_VALIDATION.tsv:776efcd21d58fa6750a04ad2a72b51e72f2c1ab22f89970f8b2ac7d6b5cb8914|data/spawns/Aden/PlainsOfGlory.xml
77743197e238ebb0e1e3eac2de93e0120fbc33b1eabc97c2342623f82a291945	24	25	data/spawns/DwarvenTerritory/DwarvenStarting.xml	DwarvenTerritory	VALID	true	component.e04c7af9711cc5dd2a0ac987	false	true	REACHABLE		236086	NONE_PROVEN	WORLD_COVERAGE.tsv:77743197e238ebb0e1e3eac2de93e0120fbc33b1eabc97c2342623f82a291945|TOPOLOGY_CANDIDATES.tsv:77743197e238ebb0e1e3eac2de93e0120fbc33b1eabc97c2342623f82a291945|ANCHOR_GEODATA_VALIDATION.tsv:77743197e238ebb0e1e3eac2de93e0120fbc33b1eabc97c2342623f82a291945|data/spawns/DwarvenTerritory/DwarvenStarting.xml
777f82b62c6d44faab53030da3d3907473dcd72bef37645795a5c93ab6035399	80	80	data/spawns/Rune/PrimevalIsle.xml	Rune	VALID	true	component.e04c7af9711cc5dd2a0ac987	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	37329	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:777f82b62c6d44faab53030da3d3907473dcd72bef37645795a5c93ab6035399|TOPOLOGY_CANDIDATES.tsv:777f82b62c6d44faab53030da3d3907473dcd72bef37645795a5c93ab6035399|ANCHOR_GEODATA_VALIDATION.tsv:777f82b62c6d44faab53030da3d3907473dcd72bef37645795a5c93ab6035399|data/spawns/Rune/PrimevalIsle.xml
778830636526efb5324b89568df0dc8f19fb78ffb98ac09d0069730686646e51	78	78	data/spawns/Goddard/VarkaSlenosOutpost.xml	Goddard	VALID	true	component.b49a9f8b764de7f2675a5429	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	101015	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:778830636526efb5324b89568df0dc8f19fb78ffb98ac09d0069730686646e51|TOPOLOGY_CANDIDATES.tsv:778830636526efb5324b89568df0dc8f19fb78ffb98ac09d0069730686646e51|ANCHOR_GEODATA_VALIDATION.tsv:778830636526efb5324b89568df0dc8f19fb78ffb98ac09d0069730686646e51|data/spawns/Goddard/VarkaSlenosOutpost.xml
778f1b7595c0883bbf76c826bc02bb19ad90a23a0f72886f99b37ea14f354a3b	63	65	data/spawns/Aden/FieldsOfMassacre.xml	Aden	AMBIGUOUS_GEOMETRY	false		false	false	ANCHOR_GEOMETRY_BLOCKED	AMBIGUOUS_GEOMETRY	149238	NONE_PROVEN	WORLD_COVERAGE.tsv:778f1b7595c0883bbf76c826bc02bb19ad90a23a0f72886f99b37ea14f354a3b|TOPOLOGY_CANDIDATES.tsv:778f1b7595c0883bbf76c826bc02bb19ad90a23a0f72886f99b37ea14f354a3b|ANCHOR_GEODATA_VALIDATION.tsv:778f1b7595c0883bbf76c826bc02bb19ad90a23a0f72886f99b37ea14f354a3b|data/spawns/Aden/FieldsOfMassacre.xml
7792014772ce0428cea4af0eddc99177201f58d19e3ce31fc4ccdf1838dbba8e	23	25	data/spawns/OrcTerritory/OrcStarting.xml	OrcTerritory	PLANNER_TARGET_DISTANCE	false		false	false	PLANNER_TARGET_DISTANCE	PLANNER_TARGET_DISTANCE	62254	NONE_PROVEN	WORLD_COVERAGE.tsv:7792014772ce0428cea4af0eddc99177201f58d19e3ce31fc4ccdf1838dbba8e|TOPOLOGY_CANDIDATES.tsv:7792014772ce0428cea4af0eddc99177201f58d19e3ce31fc4ccdf1838dbba8e|ANCHOR_GEODATA_VALIDATION.tsv:7792014772ce0428cea4af0eddc99177201f58d19e3ce31fc4ccdf1838dbba8e|data/spawns/OrcTerritory/OrcStarting.xml
7797261c5d45caf2b082cd477799acb8f56b073d237a81dc357277f22e36d05a	70	75	data/spawns/Others/KrateisCube.xml	Others	VALID	true	component.0121ec5f552fb719887b5cbb	false	false	OPEN_COMPONENT_DISCONNECTED	NO_PROVEN_COMPONENT_BRIDGE	70499	ADAPTIVE_GEODATA_PROBE_REQUIRED	WORLD_COVERAGE.tsv:7797261c5d45caf2b082cd477799acb8f56b073d237a81dc357277f22e36d05a|TOPOLOGY_CANDIDATES.tsv:7797261c5d45caf2b082cd477799acb8f56b073d237a81dc357277f22e36d05a|ANCHOR_GEODATA_VALIDATION.tsv:7797261c5d45caf2b082cd477799acb8f56b073d237a81dc357277f22e36d05a|data/spawns/Others/KrateisCube.xml
