coverage_key	source_path	source_group	classification	status	reason	instance_id	condition_summary	npc_ids	npc_types	npc_level_min	npc_level_max	attackable_npc_count	targetable_npc_count	configured_amount	respawn_summary	geometry_kind	geometry_fingerprint	sample_x	sample_y	sample_z	map_region	zone_refs	topology_candidate	source_sha256
8f3c067d2446c907a7c8842123c9b063de8214a6f95dbaa347721668de49f873	data/spawns/Goddard/WallOfArgos.xml	godard26_2516_24	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21296	Monster	70	70	1	1	1	21296:100:20	NPOLY	6297807de35918139111044d4d536e3033a57d563d5187909f937e5d7a45fd41	169121	-42579		godard_town	godard26_2516_24	true	3396db961b41a21574d29b15363524f35bbe04d841d6e7bed20b7af434e9239f
8f6454d7218e4df02a4bb6dd4de956a378e6956608d434d524a20d9d4e630622	data/spawns/Giran/DevilsIsle.xml	giran08_2124_091	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20847|21637	Monster	54	54	2	2	2	20847:55:0|21637:180:0	NPOLY	07067589f695fb361414ff7596a716a5f363aeb150477e20bd798d199ebd4cd3	55017	214940		giran_habor	giran08_2124_091	true	83d164699530bce9a0cf4e8f6b164acca55252f9f66508b8275756c86ff817d2
8f85cf0812c699adec9cfc9a2df0bbbd642e4207d3722a2cf40114260231294a	data/spawns/Goddard/HotSprings.xml	godard05_2414_07	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21315|21316|21320|21321	Monster	73	76	4	4	14	21315:70:40|21316:70:40|21320:70:40|21321:70:40	NPOLY	ca52923e33056cee4f8c165d0a24e31982091be78511fd5326bee72269faf0a4	154044	-117024		godard_town	godard05_2414_07	true	669b589ac10cad432f604c615a32eb627b460e514a3a3711f2fe214e1589bf7e
8f89e199e3fc89ebd7995bb9044e153b9f8355f4b74e4e7805e1bf16d1ff6c20	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_sp07	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22198|22205	Monster	80	80	2	2	2	22198:150:100|22205:150:100	NPOLY	13e91c520727813f443b1a28aabc14d3226af7e916176bc7f7dd5da448ffa895	19064	-18792		primeval_island	rune17_2017_sp07	true	ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
8fb0d9d00cc09982d1a1a86a29b6ed82acd36fff09cee636f606faadf3404f15	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq07	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21170|21191|21213|21214	Monster	32	35	4	4	8	21170:140:40|21191:140:40|21213:140:40|21214:140:40	NPOLY	a6189ef28da57d5ed4c29228c7b13967a05bf341f4d7702d80dbbfd89c1294ea	46207	121977		dion_castle_town	ssq07_2121_ssq07	true	d4512aa3de21139adc2f06502066eb180f43fdbca3a63bc6861a5c115075577e
8fb8f38f2c49ba479c4b3120e93ebae8791d85155ce8e0d9af59bbc28ac19db6	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq17	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21177|21198|21246|21247	Monster	54	57	4	4	4	21177:132:40|21198:132:40|21246:132:40|21247:132:40	NPOLY	e7b779e20521edc5b227d434b102e97028396c9f1bdec8807c98725120756702	-20529	-240788		oren_castle_town	ssq11_2220_ssq17	true	4f4d0273068a03618ae39fcf2787d189c3547d3918851c44819ab0e05285f55b
8fce107d67630597a5464018a40e2f2c75fab230738b202b3f2a7c0a85dad178	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20589|20590|20591|20592	Monster	45	48	4	4	8	20589:80:15|20590:80:15|20591:80:15|20592:80:15	NPOLY	6e9b167c1d00f8498d3c2dec8fed833e26291912f7250e2688e5c82b57288349	112824	62460		hunter_town	aden08_2319_13	true	0811fb185580dad49db84799ef9a8a3330ec22154530f20f500e8deffad54949
8fec35df912b586c4d90ffe63b882643fdfc9ccdb8f44fb83b97a6efcaa1a20a	data/spawns/Aden/Cemetery.xml	aden09_2518_25	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20669	Monster	55	55	1	1	3	20669:30:0	NPOLY	133dec493785aadea65327c85701e1c1bbb142a497cdacbe1bf42c274d8f9cba	181752	17924		aden_town	aden09_2518_25	true	267268c47b316a247ba7cc104f6d32ae43230b11d99672522b47cce840be20b4
8ff2c617749025b125f227c7b20e7a2779559804575a70ab8bb34b9b60f8727d	data/spawns/Rune/PrimevalIsle.xml	rune18_2017_06	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22214	Monster	80	80	1	1	1	22214:150:30	NPOLY	893b3adec7ba70936c1a5b09e5f30dac2bc7c6f11c598a691116c16069733a46	7421	-14911		primeval_island	rune18_2017_06	true	ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
8ff5998d4bd031a6bc444930295b4929f22e2869aadecdc45f0681d67935267e	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq18	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21147|21175|21196|21218	Monster	43	48	4	4	4	21147:143:40|21175:143:40|21196:143:40|21218:143:40	NPOLY	d1b9786444d890aaa509b5770b1e676e2f61117fa36c669bccd3b4b72b9996e8	121569	178303		heiness_town	ssq09_2323_ssq18	true	42e01d22b59295e3daa449af503a718764a0545f682180eb8e5df6acf4bf9aaf
8ff72de571e66bc86be3a8b9e30c200edf5915f38dde40e6b9265d75cefe0314	data/spawns/Oren/SelMahums.xml	smtg_drill_group_30	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22778|22784	Monster	83	84	17	17	17	22778:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0|22784:90:0	POINT	6cc56dfa0a70b19a09925d3d955728bf9b207c6a79f44638bd9ae9c99e2f11c0	82174	67483	-2957	oren_castle_town		true	dbcc74a06b11d705ac874c770de174fc1e139e1331230dd470febcf90f475a94
8ff7e59501a655de2a98ec4b5b592087c5af3bfdd5cc9f7973866a7349409120	data/spawns/Others/21_17.xml	21_17	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		35638|35639|35640|35641|35642	CastleDoorman|ClanHallManager|Folk	75	75	0	6	6	35638:60:0|35639:60:0|35640:60:0|35641:60:0|35641:60:0|35642:60:0	POINT	674d7f0fb441047effe5eb1a27e90802d25988c98d713bc1bb7fc0d207b2bca5	56736	-26400	568	rune_town			4ff0b296481e948cb032e4e43862a4f6381cedee8b360c4aa1881cdc9db276ae
8ff84797b856ff53aa6117bb2d8e631f00cb24e63bfd8940c723777e8de71a80	data/instances/ChamberOfDelusion/ChamberOfDelusionWest.xml	general	INSTANCE	INSTANCE	native_instance_spawnlist	128		18817|22708|22709|22710|22711|22713|22714|22718|25691|32669|32670|32671|32672|32673	Folk|Monster|RaidBoss	80	81	26	31	31	18817:30:0|22708:25:0|22708:25:0|22708:25:0|22708:25:0|22708:30:0|22708:30:0|22708:30:0|22709:25:0|22709:30:0|22710:25:0|22710:30:0|22710:30:0|22710:30:0|22711:30:0|22713:30:0|22714:25:0|22714:25:0|22714:30:0|22714:30:0|22714:30:0|22714:30:0|22714:30:0|22714:30:0|22718:30:0|25691:65:0|32669:0:0|32670:0:0|32671:0:0|32672:0:0|32673:0:0	POINT	02534cb5c50e0c9a13ee3bf48fe49ecd684468def409b27dbb06bcae0b76282f	-108810	-219231	-6720	rune_town			c18dd10e317a65d470414e7a20a08e0c4ec44b28a8e6c17de70c623f1302dd8e
9007615a226d34e7a63512c9f8d25acb70a8592f8c672ecf376e4f55c73e0872	data/spawns/Oren/TimakOutpost.xml	oren28_2219_p11	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20767	Monster	45	45	1	1	3	20767:40:10	NPOLY	eb7e9db6773c752378fbef851d471327cffdc5c629dd03eb519019abf7678002	69048	58284		oren_castle_town	oren28_2219_p11	true	1122476b6812cbe6b2c7142b6863201235a6b2e8e18fb443efe920438d3a2d2f
9017c6d044923a6e0202680764a59caede33fd5456252d46b8c13764477137c5	data/spawns/Hunters/EnchantedValley.xml	aden08_2319_67	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20592|20593|20594	Monster	48	50	3	3	9	20592:80:15|20593:80:15|20594:80:15	NPOLY	0be5051dd714ba0ba8a6d40af734614277dd56c4fc761d64ded21a97656d92a3	121512	54900		hunter_town	aden08_2319_67	true	0811fb185580dad49db84799ef9a8a3330ec22154530f20f500e8deffad54949
90245548d7b8dc4d61daf41a807a8807fcef3cb94943353406ef38dbdb4f3581	data/spawns/Aden/WarTornPlains.xml	aden27_2418_18	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20664|20665|20667	Monster	50	53	3	3	4	20664:23:0|20665:23:0|20667:23:0	NPOLY	c09c1a5301f1e10c012b6d2c0a3406fe6b6fc923d43a2307c21a8b38872b9588	158360	52		aden_town	aden27_2418_18	true	6a1a2b887873edfe9a25b75abb21c13777833be4e63383e9859b14002fa6c34d
903e3e94126e47b221919345b9f3d8603f8818aa522db9cfbbdcf324b89c15af	data/spawns/ElvenTerritory/ElvenStarting.xml	oren04_2019_13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20036|20044|20466	Monster	17	19	3	3	14	20036:15:0|20044:15:0|20466:15:0	NPOLY	3e48e1ab8ad9f2191b9afdb7671b847a99db27cc94ac9600d2ccf46ee5cb1b32	1100	58420		elf_town	oren04_2019_13	true	ca7e3ef59f7acfe0706858248550fbe8326908041adbbc0a560fefdd0a104014
9057155f8085e9c45c1b48a1b330812fefc214c0e4e55f9d4781759fd8c73c2c	data/spawns/Rune/SwampOfScreams.xml	rune12_2216_12s	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21510|21511|21512	Monster	68	70	3	3	4	21510:90:35|21511:90:35|21512:90:35	NPOLY	ae5b22ddfab20f499044c246d184cb32999b7114a7fea776b97df773556cb107	71600	-45989		rune_town	rune12_2216_12s	true	a198cce0c58861b381c429b7896c5bf1b91e8245f018efc41e67f36315f3c3e8
9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq18	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21156|21180|21201|21226	Monster	61	65	4	4	4	21156:138:40|21180:138:40|21201:138:40|21226:138:40	NPOLY	e7fc4d3692dd43427c14744140c59e4998d08308b8a4095442b199b021f2a49f	-41924	78784		darkelf_town	ssq02_1820_ssq18	true	07252a5b972e75840071be5cf66b3b558f62039f08766c024426a5840b7f4b42
906a324392d4e7872727a76b2d5fc318713e1444ea616d4be5615ff371f5d2d8	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq31	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21139|21140|21168|21189	Monster	23	27	4	4	8	21139:139:40|21140:139:40|21168:139:40|21189:139:40	NPOLY	88a0bf6421bad42712b90e83aec014ffe659236d5460b0f873b140231337b76c	-50187	214392		gludin_town	ssq01_1824_ssq31	true	9082c0061847da27a67968c335032f798f88d7c0bb4ad6c65f0654f97342b08e
9079521d1dc08c6d981dd6b6cd277e0e3ae0b4c07a31a50c0d34949f3d572fee	data/spawns/Others/TreasureBoxes.xml	giran05_tb2421_09	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18285|21821	Chest	81	81	2	2	2	18285:7200:0|21821:540:0	NPOLY	6e0e956ac70c8c00bbb837bb3d1ed2df4c79bdb9a9d7d38ec8a232e59747d6a2	146594	116155		hunter_town	giran05_tb2421_09		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
90938b6eb5d577d41502628c9a7a2e8beb482cbaa7e0f8a2c8f7c59bd2afb323	data/spawns/Gludin/TurekOrcs.xml	turek_orc_zone_25	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20495|20501|20546	Monster	29	34	3	3	4	20495:60:20|20501:60:20|20546:60:20	NPOLY	fc6389d39bfd74c50c411a52d88e8ee393e37126a6f590a2255e6ffdf6ddfbb4	-91560	109640		gludin_town	turek_orc_zone_25	true	9f22475d713d007f56868a155a2507e6b15cdcff8be4e5f1c5841b1f534737fe
90961eeb706bc96bf24245ab1169f70d5edf8a8280103698888cd65251491657	data/spawns/Gludio/Wasteland.xml	gludio04_1924_11	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20068|20070|20072	Monster	26	28	3	3	4	20068:27:0|20070:27:0|20072:27:0	NPOLY	3e22ec263fe96673e638571c61ccb013a6cf9d4c4dda4066d5a69ca694448d38	-13718	200324		gludin_town	gludio04_1924_11	true	693742219f47fb7fa3f7b430d6e621fec3a04e682a79d1c0e3b3f38bc5b1dcde
909a6c85e56a91ba98552351eeb9eb00e6fccfa3b90f4af6c6d0bdc188bb6e47	data/spawns/Goddard/GardenOfBeasts.xml	godard04_2416_73	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21283|21287|21288	Monster	69	70	3	3	3	21283:40:10|21287:40:10|21288:40:10	NPOLY	c6a9b62df6c48a558fef5003265248d69c7bd2a37f09c217eaf096816c4e0658	131088	-53248		godard_town	godard04_2416_73	true	c0ac6bcf468a1abb61fd2fc15d6d79192162bd720efc725054723fae609a2d1c
90ae7913ed723c032bd03266bbf644dda19da050cf1bef47fc41ae208c5c4ecf	data/spawns/Others/19_16.xml	19_16	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		22137|22139|22140|22141|22142|22143|22144|22145|22146|22147|22149|22151|22152|22153|22154|22155|22156|22157|22158|22159|22160|22161|22162|22163|22164|22165|22166|22167|22168|22169|22170|22171|22172|22173|22174|22175|22176|22188|22189|22190|22194|32034|32035|32036|32037|32040|32068	Folk|Monster|Teleporter	70	78	435	440	440	22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22137:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22139:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22140:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22141:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22142:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22143:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22144:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22145:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22146:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22147:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22149:60:0|22151:60:0|22151:60:0|22151:60:0|22151:60:0|22151:60:0|22151:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22152:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22153:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22154:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22155:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22156:60:0|22157:60:0|22157:60:0|22157:60:0|22157:60:0|22157:60:0|22157:60:0|22157:60:0|22157:60:0|22158:60:0|22158:60:0|22158:60:0|22159:60:0|22159:60:0|22159:60:0|22159:60:0|22160:60:0|22160:60:0|22160:60:0|22161:60:0|22161:60:0|22161:60:0|22161:60:0|22161:60:0|22161:60:0|22162:60:0|22162:60:0|22163:60:0|22163:60:0|22164:60:0|22164:60:0|22165:60:0|22165:60:0|22166:60:0|22166:60:0|22166:60:0|22166:60:0|22166:60:0|22167:60:0|22167:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22168:60:0|22169:60:0|22169:60:0|22169:60:0|22170:60:0|22170:60:0|22170:60:0|22171:60:0|22171:60:0|22171:60:0|22172:60:0|22172:60:0|22173:60:0|22173:60:0|22174:60:0|22174:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22175:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22176:60:0|22188:60:0|22189:60:0|22189:60:0|22189:60:0|22190:60:0|22190:60:0|22190:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|22194:60:0|32034:60:0|32035:60:0|32036:60:0|32037:60:0|32040:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0|32068:60:0	POINT	65fdc4ba31b77d3d9dbc8af62bec0cb25b0366abd031006a5660f03e78d0889e	-23231	-38882	-10917	rune_town			e7c6a0486e761be329bb40236c97ec4931f3e44adc5c01d32d9c51cca90980ae
90b17cba22af22fce4d44f5a2ccf76477523fae53674f7719ef906ffabcf8461	data/spawns/Gludio/Wasteland.xml	gludio04_1923_28	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20077|20083|20085	Monster	30	34	3	3	20	20077:27:0|20083:27:0|20085:27:0	NPOLY	ad70248b5e1363bd1cb9d8dceea7173d388ff8675c05ffcb3de976c5e54825a4	-32597	171439		gludio_castle_town	gludio04_1923_28	true	693742219f47fb7fa3f7b430d6e621fec3a04e682a79d1c0e3b3f38bc5b1dcde
90d47b1862fa765d578be3e7f3324694c82c6bedf476e11aaba3d57ca9262bab	data/spawns/Rune/ValleyOfSaints.xml	rune08_2215_32	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21524|21526|21527	Monster	61	63	3	3	3	21524:48:15|21526:48:15|21527:48:15	NPOLY	dc89b776d4034e456a28b9b839c28bc04b17737981fb6977213b5c8c6b1999a1	78012	-74165		rune_town	rune08_2215_32	true	e58c42f2b8fc4e7e641ca2c5075c95fe3db01c3d7510e2db53ea4fa0d6aa946b
90e17b16fd959c1bfbb96fbb8d8bcf3ac08605d01d2f8b7018fb60f5a120b6da	data/spawns/Others/TreasureBoxes.xml	dion15_tb2022_10	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18266|21802	Chest	24	24	2	2	2	18266:90:0|21802:90:0	NPOLY	4ba0fb38fa78a44a294c73c7c7a1d9c848e5a284ce609a9768825d5a47c6b4c3	31537	139996		dion_castle_town	dion15_tb2022_10		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
90f8f8fdd8e64c9240f47a3caad844e8ab2a67391c2ea604ff80c9b81c5cb4eb	data/spawns/TalkingIsland/TalkingIslandMonsters.xml	gludio32_1725_23	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20120|20442	Monster	4	5	2	2	7	20120:25:0|20442:25:0	NPOLY	c697b6f648e28a7273ecde9ada048ce464d7579929fc09a53fe4c36e9c21e0e1	-90128	236994		talking_island_town	gludio32_1725_23	true	5a7a56305d43f024c1090a1d01b54ade291051a891373ac7a503c0b63053e62d
90ff5f0619c3d31be714d961da34b302699de83f0a678798989d208425627598	data/spawns/Rune/PrimevalIsle.xml	rune17_2017_34	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		22199|22223	Monster	80	80	2	2	2	22199:250:55|22223:100:35	NPOLY	c67d02ed206fcfd764b53f8c92d53065dc9c2ac80426802e369b5fefdc3f71ac	22296	-12636		primeval_island	rune17_2017_34	true	ee1ad703ed949656d7fa1733dd086778fb819adb45ea95c6c6cefc8f06745c13
910856e0b47ea26853543ab564c44579f512400994715af7b9c09c64c93a064c	data/spawns/Dion/PlainsOfDion.xml	dion15_2022_09	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20205	Monster	24	24	1	1	4	20205:24:0	NPOLY	94a972ccd284070c53b044f6cb0292ff18641511c33229fe07bf494c0695ba28	30475	137105		dion_castle_town	dion15_2022_09	true	6dbe89252d55371a86d993ad51037e869798c9ada00be913017ff0054559ebe9
911683b3f877fd0a42ef58f2fe880c9ec6aeab61b67bdc25cf1899c144933a18	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_18	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21001|21002|21003	Monster	55	57	3	3	17	21001:75:0|21002:75:0|21003:75:0	NPOLY	03ff1446e2626914a570496f99c0bb1f77dab0f5db302ff218e952d6be09fa3d	166864	-10088		aden_town	aden26_2517_18	true	22e74d0787ce09d460d9ca680eba268b81ff10b52fb8385db53b4f17569b553a
9119649011c474808f6d2e42a3c6f1463d7477cca6c3bc26c91de13f842d4834	data/spawns/Others/TreasureBoxes.xml	aden08_tb2319_54	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18275|21811	Chest	51	51	2	2	2	18275:90:0|21811:90:0	NPOLY	3370e93cb6685440ef1c0deea324e452d88369bd9f8114b86a8350a65b79b1aa	121744	45972		hunter_town	aden08_tb2319_54		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
9124b15443de563b85089c0cd3f57bc9e1cf86c881a4ae561a0e004df6055626	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq13	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		21174|21195|21242|21243	Monster	45	47	4	4	8	21174:140:40|21195:140:40|21242:140:40|21243:140:40	NPOLY	c2002191805c372ae6f043f361d1043f6ec942d0136286a38b009727307c903a	48983	175721		giran_castle_town	ssq05_2123_ssq13	true	1450efca473435fbcff02ec81e702a136547fc462f68a692061d115f1fb52e80
9141b416391a521bd4c3cfa9508a62ad1facc9ba518040ff5767a88f00f42ab3	data/spawns/Aden/FieldsOfMassacre.xml	aden26_2517_27	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20674|21009|21010	Monster	63	65	3	3	13	20674:75:0|21009:75:0|21010:75:0	NPOLY	5164661c43c40b2aa2457b5436183e2ebfd8a458a5f317414fbe16e52669b08b	168780	-22064		aden_town	aden26_2517_27	true	22e74d0787ce09d460d9ca680eba268b81ff10b52fb8385db53b4f17569b553a
914fbd01a4f6ec54f148ef20c721156b6ceeac243b0de0b486e759a78f3229a0	data/spawns/Others/TreasureBoxes.xml	aden03_tb2417_82	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		18282|21818	Chest	72	72	2	2	2	18282:90:0|21818:90:0	NPOLY	f5b74c34715c064a0ec267a5eedf229d42505a9369f5b02354b75af3a0be95aa	155516	-15604		aden_town	aden03_tb2417_82		da32a9fde6d6327c206deed4cfcf4438d7ec28438f34f6e7d67ddd54ba7479c7
9152a58fd4b906eff01954ae267721867dff3eefa39f3f0d876e1c3c71d979b6	data/spawns/Gludin/TurekOrcs.xml	turek_orc_zone_19	ORDINARY_WORLD	READY_STATIC	native_static_facts	0		20497|20501	Monster	28	29	2	2	4	20497:60:20|20501:60:20	NPOLY	411a4e504c078d7f01d8f8e79f3bb90d1151e86e96960d5c247b166c3cae1939	-90379	99890		gludin_town	turek_orc_zone_19	true	9f22475d713d007f56868a155a2507e6b15cdcff8be4e5f1c5841b1f534737fe
915604f4c92e36aeddc4e2a32238daf0a8a4d1a4b506fa19e081a137e636cccc	data/instances/PailakaRuneCastle/PailakaRuneCastleMonastic.xml	bosses_3	INSTANCE	INSTANCE	native_instance_spawnlist	109		25655	RaidBoss	85	85	2	2	2	25655:0:0|25655:0:0	POINT	d05bea698e6a397e72cb7e836852d055c810efdc0ab2034c6a863ef6c019e1f8	50943	-12004	-9321	rune_town			c8cd36a499c1174444347173c430ef6aaa6358d3bb508910a2800571fb4a8dda
919ba66872ac38a0b42355e6f8eeda914038a5ef3687295e8585793fb96b6c97	data/spawns/Others/19_15.xml	19_15	NON_FARMING	EXCLUDED	native_npc_type_or_flags	0		27199|30669|31036	Folk|Guard|Monster	36	80	1	5	5	27199:180:0|30669:60:0|31036:60:0|31036:60:0|31036:60:0	POINT	58d967149b42fa9981b2c21666999d18a80c14df0f82ca4f80f216424ae5074e	-16732	-79832	-3616	orc_town			75cc2224b42a0c6fe8895b4cfd67715a024df30e6021d3d5c9ebed2e6f14bd11
