route_id	from_kind	from_id	to_kind	to_id	candidate_mode	candidate_reason	map_region_loc_id	straight_line_distance	teleporter_source	existing_core_edge_id	validation_status	source_refs
generated.route.602646e19088e6370a730235	TELEPORTER_NPC	32648	SOURCE_LOCATION	148024,-55281,-2728	TELEPORT_FACT	OTHER|			data/teleporters/others/32648.xml		FACTUAL_TELEPORT	data/teleporters/others/32648.xml
generated.route.603356db082b8ae2413d7e5f	NODE	generated.farm.29012f83a0283cfb166c7852	NODE	generated.farm.5fb2288ff595decf3fc8fc57	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1605			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.60458bfcd75bb1c79459c0db	NODE	generated.farm.408327b925cbbb8e45e4b57b	NODE	generated.farm.7b27a8bf795b754e8fefac94	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	15			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.604c381f53741445e2d71f24	TELEPORTER_NPC	30540	SOURCE_LOCATION	175499,-181586,-904	TELEPORT_FACT	NOBLES_ADENA|The Center of the Mithril Mines			data/teleporters/town/30540.xml		FACTUAL_TELEPORT	data/teleporters/town/30540.xml
generated.route.604ed772b95dc2d14331ef20	NODE	generated.farm.8057b76b57bd3cc7d196eb67	NODE	generated.farm.b3a052d9c65eb28420c5e93d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	982			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.605b20844fa27fe11ef8b3ef	TELEPORTER_NPC	35388	SOURCE_LOCATION	-16796,124108,-3127	TELEPORT_FACT	OTHER|West Gate Entrance			data/teleporters/clanhall/Gludio/35388.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludio/35388.xml
generated.route.605b6dffce102ff40708b38f	NODE	generated.farm.48ed7d49297c37135c368210	NODE	generated.farm.856934a25b1a55f68b4c70fe	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	4079			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.60605d8319b53bc07c15e17f	NODE	generated.farm.20d91a6b53020ba237846824	NODE	generated.farm.28c74433558969c5ad434fbb	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	2965			NEEDS_GEODATA	data/spawns/Aden/GiantsCave.xml|data/spawns/Aden/SilentValley.xml
generated.route.6065f83aa616e06e817bf4b5	TELEPORTER_NPC	35386	SOURCE_LOCATION	-41248,122848,-2912	TELEPORT_FACT	OTHER|Ruins of Agony			data/teleporters/clanhall/Gludio/35386.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Gludio/35386.xml
generated.route.606e81d4f839aebcdb4bc394	NODE	generated.farm.3a9be162209ff07747c64727	NODE	generated.farm.3bd8505b98417cedfb436414	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	2550			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|data/spawns/Catacombs/NecropolisOfMartyrdom.xml
generated.route.60762307af99afe774bbb368	NODE	generated.farm.34b662ca36fe826122c891d0	NODE	generated.farm.47e770f7510c83a5fcedada2	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	1412			NEEDS_GEODATA	data/spawns/Oren/SelMahums.xml|data/spawns/Oren/SelMahums.xml
generated.route.607a7eee1bede1e2f8c0c112	NODE	generated.farm.0ac138abe352847609f0d2f2	NODE	generated.farm.db99f08fc6972085fc41c704	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	911	2868			NEEDS_GEODATA	data/spawns/Gludin/TurekOrcs.xml|data/spawns/Gludin/TurekOrcs.xml
generated.route.607c6d372d71127187dc18f5	TELEPORTER_NPC	4320	SOURCE_LOCATION	-55223,-58832,-1680	TELEPORT_FACT	OTHER|			data/teleporters/others/4320.xml		FACTUAL_TELEPORT	data/teleporters/others/4320.xml
generated.route.608dedbb0f24eb4715083f4e	NODE	generated.farm.9320f8c6ae6154ddebc3b8ce	NODE	generated.farm.a40ba7cfd512c9caa969e247	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2818			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.6092d2cd9f28fa57364eea27	TELEPORTER_NPC	30576	SOURCE_LOCATION	-84141,244623,-3728	TELEPORT_FACT	NORMAL|Talking Island Village			data/teleporters/town/30576.xml		FACTUAL_TELEPORT	data/teleporters/town/30576.xml
generated.route.6094f681946067382c3133b0	NODE	generated.farm.32ffd656856492185c94d6c7	NODE	generated.farm.7428ed8d09596a3467e9da7f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	1836			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.6094fe2fe46e5bcd6460f66d	NODE	generated.farm.9b8d3dea4ec11568368c7645	NODE	generated.farm.fef21342eab7ed869fcb6b93	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	1614			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/Catacombs/CatacombOfDarkOmens.xml
generated.route.60ae39e84386c1c2de01d84a	NODE	generated.farm.2b6d2a2ef7f249234918c654	NODE	generated.farm.33bbac33c48859b4b7e4b4b8	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	2478			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfMartyrdom.xml|data/spawns/Giran/GorgonFlowerGarden.xml
generated.route.60b5d384c522d066d193ce48	NODE	generated.farm.5f1cc8db3d64eb2e62b04e7c	NODE	generated.farm.f67fd8dae2571c381aabfbf6	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2443			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.60b837094693507e15081e45	NODE	generated.farm.a87d735abedeae1cdbee8af5	NODE	generated.farm.dd616809fb89f53a758e255b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1924	1422			NEEDS_GEODATA	data/spawns/Rune/PrimevalIsle.xml|data/spawns/Rune/PrimevalIsle.xml
generated.route.60c06c0e1f3ac0405481e36c	NODE	generated.farm.52dc95334718091370944146	NODE	generated.farm.68243117d5885fe09a0b57bc	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	2850			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.60cb6e8c293329c6ae523a54	NODE	generated.farm.1e89582694798cbc4e8330c4	NODE	generated.farm.a4122c4a8bed91d0e6a70bc3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1714	2870			NEEDS_GEODATA	data/spawns/Others/PlunderousPlains.xml|data/spawns/Others/PlunderousPlains.xml
generated.route.60ea6ef2b9007139e64ae700	NODE	generated.farm.4fb46c16644e02d4bebd068d	NODE	generated.farm.94c15841fcb025fe696779f8	REGION_LINK	same_instance_bucket_nearest_4_degree_4_distance_le_12000		2008			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.60fda00fbc04f6f865dc2bff	NODE	generated.farm.796e740beeb61fc565eeeba2	NODE	generated.farm.7e7717107c64f6f9cc3b4b4b	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	917	4435			NEEDS_GEODATA	data/spawns/Dion/PlainsOfDion.xml|data/spawns/Dion/PlainsOfDion.xml
generated.route.6107964d5646f8a13b2bf700	NODE	generated.farm.265ba87741ede8fae9b406f1	NODE	generated.farm.eb83e1f7a651097a10157eae	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	7264			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.610c4804243cd1df653c10c2	NODE	generated.farm.082ff82f7b1acea072e94137	NODE	generated.farm.dc654c03706cdd2779fe3c51	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	2097			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.611c409cb07d49e2920cd7db	TELEPORTER_NPC	32648	SOURCE_LOCATION	47692,-115745,-3744	TELEPORT_FACT	OTHER|			data/teleporters/others/32648.xml		FACTUAL_TELEPORT	data/teleporters/others/32648.xml
generated.route.61225fb95082b8f39999b6a9	NODE	generated.farm.336edb6d4915e749622dc1ca	NODE	generated.farm.65543779448d3090c1a25557	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	1054			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfTheDisciples.xml|data/spawns/Catacombs/NecropolisOfTheDisciples.xml
generated.route.613180b96ade299e77eca535	NODE	generated.farm.6472ef4c4285b23cd0f78099	NODE	generated.farm.bcc3f499686ae8013e8460c3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	5021			NEEDS_GEODATA	data/spawns/Goddard/WallOfArgos.xml|data/spawns/Goddard/WallOfArgos.xml
generated.route.61506b264c87d67a3da6b83a	NODE	generated.farm.1d82c82a8fc6111f1ca1838b	NODE	generated.farm.848f0d14f7a08b2ce9067798	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	2281			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.615e9d144d019e9014f90b67	NODE	generated.farm.121472eac71d68672f3b5cda	NODE	generated.farm.988c5b202cf5994fb1ddea79	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	2730			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.61739343c031c39ab8bb3ccf	TELEPORTER_NPC	50009	SOURCE_LOCATION	-74016,51932,-3680	TELEPORT_FACT	OTHER|Isle of Souls Harbor			data/teleporters/others/50009.xml		FACTUAL_TELEPORT	data/teleporters/others/50009.xml
generated.route.6185ab4d4b4fa6c26bbb6d80	NODE	generated.farm.13535772df4f98c8f81138c3	NODE	generated.farm.5d3ba5335b74fc98aec2837f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	4079			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.6185f4c8736a2a4c7f0468f8	NODE	generated.farm.aa28866125c681348afba683	NODE	generated.farm.af1165352137f194a3165d95	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	3297			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfWorship.xml|data/spawns/Catacombs/NecropolisOfWorship.xml
generated.route.61a4a7b1f504e901c78f4e1d	TELEPORTER_NPC	35758	SOURCE_LOCATION	81749,149171,-3464	TELEPORT_FACT	OTHER|Giran Town Square			data/teleporters/fortress/Giran/Valley.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Giran/Valley.xml
generated.route.61b7495e8e807bf8ad22e22a	NODE	generated.farm.c9e89f5704213c9f66eb9b98	NODE	generated.farm.cbb08c43cbd1980f90e70af6	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	2359			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.61b924ee5be9759c4da28d4a	TELEPORTER_NPC	35896	SOURCE_LOCATION	80987,182423,-3504	TELEPORT_FACT	OTHER|Field of Silence Center			data/teleporters/fortress/Innadril/WhiteSands.xml		FACTUAL_TELEPORT	data/teleporters/fortress/Innadril/WhiteSands.xml
generated.route.61cbda8b078303405feb3a8c	NODE	generated.farm.2375cb206c6e030fba6f3396	NODE	generated.farm.eb3266983860b89a6aed8b5a	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	4471			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.61d39a5cc8025656e58020f3	NODE	generated.farm.4e74c8f0c741b1ad28fbe4e3	NODE	generated.farm.e71fe8e9e885e05ddbb09ce0	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	1044			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.61e0f9e2dfaf0ed532e134c6	NODE	generated.farm.1065c1efd4b13d6c63db1009	NODE	generated.farm.ef8b3375cc2026b0fdd2f39e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	4079			NEEDS_GEODATA	data/spawns/Oren/OutlawForest.xml|data/spawns/Oren/OutlawForest.xml
generated.route.61f198511cece618b482e344	TELEPORTER_NPC	35570	SOURCE_LOCATION	40909,-52670,-896	TELEPORT_FACT	OTHER|North Gate Entrance			data/teleporters/clanhall/Rune/35570.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Rune/35570.xml
generated.route.61f1c5992299eeabedef4914	NODE	generated.farm.195346187bb8cfab214a6820	NODE	generated.farm.48397c0d3e43caec906b5c4e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	1996			NEEDS_GEODATA	data/spawns/Aden/Cemetery.xml|data/spawns/Aden/Cemetery.xml
generated.route.61f2696c003f3b3de70f2a90	NODE	generated.farm.6c6df1f69bb566b70f699603	NODE	generated.farm.ea433750fda0823bca4d91e5	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	912	880			NEEDS_GEODATA	data/spawns/Gludio/Wasteland.xml|data/spawns/Gludio/Wasteland.xml
generated.route.61f31d8fe3ac5085344f7d5b	NODE	generated.farm.65dce50e9c8f5e6a9416f615	NODE	generated.farm.b373f495d4f3619ff272e815	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	4162			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.61f484703f64f9eb2a0b2f0b	NODE	generated.farm.78f969afd9b10da798464d80	NODE	generated.farm.7e9733ead1355749a2961b0e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1336			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfTheSaints.xml|data/spawns/Catacombs/NecropolisOfTheSaints.xml
generated.route.61fc6bfcd9560e73ce961c71	NODE	generated.farm.78f7aae7bba7a04b467a32bd	NODE	generated.farm.acbc1fbb53cc203c35e3437c	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	3370			NEEDS_GEODATA	data/spawns/Oren/OutlawForest.xml|data/spawns/Oren/OutlawForest.xml
generated.route.6211bd870e3137666621dd7b	NODE	generated.farm.0d55a388c9e742aed6fae852	NODE	generated.farm.d8f73f15f7b61b931200f06d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	1401			NEEDS_GEODATA	data/spawns/Innadril/GardenOfEva.xml|data/spawns/Innadril/GardenOfEva.xml
generated.route.6222ddcec71a49261aaf6d1e	NODE	generated.farm.5dc8ced237dc324aa37b6530	NODE	generated.farm.80269d589d2fb7d71f2e6ffc	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	4863			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.62251bb3fc0706022124c64a	NODE	generated.farm.0cbb7a583a8d73e8fde82a74	NODE	generated.farm.28c74433558969c5ad434fbb	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	4221			NEEDS_GEODATA	data/spawns/Aden/GiantsCave.xml|data/spawns/Aden/GiantsCave.xml
generated.route.622b6a1d9b52d90931214c52	NODE	generated.farm.2ee25f6a341f505bb40de2fc	NODE	generated.farm.9017c6d044923a6e02026807	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	2876			NEEDS_GEODATA	data/spawns/Hunters/EnchantedValley.xml|data/spawns/Hunters/EnchantedValley.xml
generated.route.62347517f42b8e99ed25cc04	TELEPORTER_NPC	35503	SOURCE_LOCATION	18788,-49149,-1240	TELEPORT_FACT	OTHER|			data/teleporters/doorman/35503.xml		FACTUAL_TELEPORT	data/teleporters/doorman/35503.xml
generated.route.624e70c7270d9aa6bdafc867	NODE	generated.farm.5989fe64e69812833cffc389	NODE	generated.farm.7d9277eb08c27f209665cfe0	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	2367			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.624f3edeb44e2406d0ebb106	NODE	generated.farm.0251d78e20131518ee9f324d	NODE	generated.farm.eb6f8dcc53daadf710c0611d	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	916	1976			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfThePilgrims.xml|data/spawns/Catacombs/NecropolisOfThePilgrims.xml
generated.route.624ffb248b95359546e4685f	NODE	generated.farm.27f7cbfa9edf6b25b09eaf58	NODE	generated.farm.ad0dd83b556829c74bb44423	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	2234			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.62798977203ce368a3696a20	NODE	generated.farm.a0233c0d7b45c440bf85441d	NODE	generated.farm.f5ae7657b69ba188fd6f2266	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2429			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfWorship.xml|data/spawns/Innadril/AlligatorIsland.xml
generated.route.627d3049dbceb2341a0bcb73	NODE	generated.farm.10a1872a003171198a2291e3	NODE	generated.farm.da644be526423dccebdee263	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	923	1505			NEEDS_GEODATA	data/spawns/Giran/DeathPass.xml|data/spawns/Giran/DeathPass.xml
generated.route.627ecf48144bf32503a07c7c	NODE	generated.farm.16bac8f5d60fb97c6c1ab000	NODE	generated.farm.386ed9c84c303944c5da7663	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	3714			NEEDS_GEODATA	data/spawns/Oren/IvoryTower.xml|data/spawns/Oren/OutlawForest.xml
generated.route.6281299fa290a60e06c8b2fc	TELEPORTER_NPC	31383	SOURCE_LOCATION	165054,-47861,-3560	TELEPORT_FACT	OTHER|Wall of Argos			data/teleporters/others/Varka.xml		FACTUAL_TELEPORT	data/teleporters/others/Varka.xml
generated.route.62960e76c713e6a26fd129b6	TELEPORTER_NPC	32378	SOURCE_LOCATION	-57328,-60566,-2360	TELEPORT_FACT	OTHER|			data/teleporters/others/32378.xml		FACTUAL_TELEPORT	data/teleporters/others/32378.xml
generated.route.62963bdd6206e5656e7c8354	NODE	generated.farm.1c56d78ffdac1b0da447c1f7	NODE	generated.farm.7338fa69271c2aa06f4638de	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	2478			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/Catacombs/CatacombOfDarkOmens.xml
generated.route.62a49f7bc2a152bac5afcd7f	NODE	generated.farm.307df017ecf0990650a34724	NODE	generated.farm.e3d5fc79a22a16e3b4a505f3	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	4849			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.62a7386af3496f191e52f299	NODE	generated.farm.2858169cdabc7fc416a5b193	NODE	generated.farm.add0458f89fbe415b6968c64	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	4420			NEEDS_GEODATA	data/spawns/Oren/SeaOfSpores.xml|data/spawns/Oren/SeaOfSpores.xml
generated.route.62a9e4da445f04ed7099e699	TELEPORTER_NPC	50009	SOURCE_LOCATION	83551,147945,-3400	TELEPORT_FACT	OTHER|The Town of Giran			data/teleporters/others/50009.xml		FACTUAL_TELEPORT	data/teleporters/others/50009.xml
generated.route.62b669d565ca09f7380c1400	NODE	generated.farm.6cf5bedf919d093eea69a4d0	NODE	generated.farm.9bd77ed2d0a9c062814dc873	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	2259	2001			NEEDS_GEODATA	data/spawns/Others/KrateisCube.xml|data/spawns/Others/KrateisCube.xml
generated.route.62bd68f7ccf75377cf615ea6	NODE	generated.farm.4babb777e37a9765fa10ea31	NODE	generated.farm.d0628157dfbf27b37518ac4e	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	918	1097			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfTheBranded.xml|data/spawns/Catacombs/CatacombOfTheBranded.xml
generated.route.62cceebd4caea156dd21c3aa	TELEPORTER_NPC	30320	SOURCE_LOCATION	73579,142709,-3768	TELEPORT_FACT	NOBLES_TOKEN|Giran Arena			data/teleporters/town/30320.xml		FACTUAL_TELEPORT	data/teleporters/town/30320.xml
generated.route.62df0c9ee516c669f33b5da8	TELEPORTER_NPC	31116	SOURCE_LOCATION	-20230,-250780,-8168	TELEPORT_FACT	OTHER|			data/teleporters/dungeon/31116.xml		FACTUAL_TELEPORT	data/teleporters/dungeon/31116.xml
generated.route.62e66e047f52700f61ea0448	NODE	generated.farm.340044959286187ac023ca93	NODE	generated.farm.eef33c692705577acb29b565	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	2597			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/Catacombs/CatacombOfDarkOmens.xml
generated.route.62e70f398e9afc50cbf54532	NODE	generated.farm.65e36861ab4f939382706c16	NODE	generated.farm.75d227c1b7db51815899de0f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	0			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.62eef684a420cb7cfb3d4491	NODE	generated.farm.396084bbf6aac8a47ed1aae7	NODE	generated.farm.ad10e0995d8374a676a7760f	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	926	2006			NEEDS_GEODATA	data/spawns/Catacombs/NecropolisOfTheSaints.xml|data/spawns/Catacombs/NecropolisOfTheSaints.xml
generated.route.630479dd7d7cac686abf5193	NODE	generated.farm.30d33bf4c637d6c2112a24eb	NODE	generated.farm.aed610a29344921720313019	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	915	1095			NEEDS_GEODATA	data/spawns/Catacombs/CatacombOfDarkOmens.xml|data/spawns/Catacombs/CatacombOfDarkOmens.xml
generated.route.630779fa1f8b1d5e15482b31	TELEPORTER_NPC	50009	SOURCE_LOCATION	-112367,234703,-3688	TELEPORT_FACT	OTHER|Elven Ruins			data/teleporters/others/50009.xml		FACTUAL_TELEPORT	data/teleporters/others/50009.xml
generated.route.632c09e071db1d3ceee4de3b	NODE	generated.farm.2cc58b1a38dda7cf0aa18860	NODE	generated.farm.a369af9a2363f4ba9b2c0046	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	919	1156			NEEDS_GEODATA	data/spawns/Giran/DevilsIsle.xml|data/spawns/Giran/DevilsIsle.xml
generated.route.6333a597b76b468ad00f9b34	NODE	generated.farm.c6076add103259c1f91ba953	NODE	generated.farm.ddf5597f9472813bb9b7cd70	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1538	1265			NEEDS_GEODATA	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Goddard/GardenOfBeasts.xml
generated.route.63397bd23ce64f8c0f008dd7	NODE	generated.farm.7f23cdd7810a5e9e882860d6	NODE	generated.farm.f3bd346516c7e625a1ccaea4	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	921	6404			NEEDS_GEODATA	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml
generated.route.6339ef9a4c4487df5b2b4bb8	NODE	generated.farm.077942dc92b9490a897d40f5	NODE	generated.farm.eea18ca15d714ee7a313b6de	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	922	2779			NEEDS_GEODATA	data/spawns/Oren/TimakOutpost.xml|data/spawns/Oren/TimakOutpost.xml
generated.route.633b537241cb7a28b0f03c9d	NODE	generated.farm.0d4328413011d00490292bf9	NODE	generated.farm.18fffd68fd720e7a831dddbd	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	910	5482			NEEDS_GEODATA	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml
generated.route.633c73e7fd671e79bf79360d	NODE	generated.farm.7ff1adad23554c47c50aa694	NODE	generated.farm.c9fe839e1c42e941df7c2903	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	920	3346			NEEDS_GEODATA	data/spawns/OrcTerritory/OrcStarting.xml|data/spawns/OrcTerritory/OrcStarting.xml
generated.route.63554caf9852fcb36838a609	TELEPORTER_NPC	35580	SOURCE_LOCATION	47692,-115745,-3744	TELEPORT_FACT	OTHER|Crypts of Disgrace			data/teleporters/clanhall/Schuttgart/35580.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Schuttgart/35580.xml
generated.route.63848b56f8c65ff710684cbc	NODE	generated.farm.7f80d8980ae00ec702cadf93	NODE	generated.farm.9f2999152d0bde899d8b5a16	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	924	220			NEEDS_GEODATA	data/spawns/Aden/TowerOfInsolence.xml|data/spawns/Aden/TowerOfInsolence.xml
generated.route.6385fff36461c07d88724c81	NODE	generated.farm.279bd6d06ef79825311d365d	NODE	generated.farm.8f0179c69efdde951eef0b90	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	1537	547			NEEDS_GEODATA	data/spawns/Rune/SwampOfScreams.xml|data/spawns/Rune/SwampOfScreams.xml
generated.route.639c62e629d974276acc6c7f	NODE	generated.farm.519759dffe4a0803b970d3ee	NODE	generated.farm.57a38f13450e54452b749339	LOCAL_WALK	same_instance_bucket_nearest_4_degree_4_distance_le_12000	914	4070			NEEDS_GEODATA	data/spawns/ElvenTerritory/ElvenStarting.xml|data/spawns/ElvenTerritory/ElvenStarting.xml
generated.route.63ab2716f3c5fa30fdd981cc	TELEPORTER_NPC	35580	SOURCE_LOCATION	84753,-141051,-1536	TELEPORT_FACT	OTHER|West Gate Entrance			data/teleporters/clanhall/Schuttgart/35580.xml		FACTUAL_TELEPORT	data/teleporters/clanhall/Schuttgart/35580.xml
