row_kind	family	coverage_key	source_family	status	blocker	blocker_edge_id	geo_reason	entrance_class	entrance_owner	native_condition	farm_anchor_id	internal_component_id	source_path	floor_key	proof_ref
GROUP	TOWER_OF_INSOLENCE	7ab80eb28ebca089ca50c74175a18fe32717a68bbc8aa71081e19b0f610381f1	TowerOfInsolence	REACHABLE_CONDITIONAL			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NOBLESSE_CONDITIONAL	data/teleporters/town/30848.xml	NOBLESSE_TOKEN_13722_OR_NOBLES_ADENA_1000;EXACT_FLOOR_DESTINATION	generated.farm.7ab80eb28ebca089ca50c741.anchor	component.94d63f443e7d478ef61f2020	data/spawns/Aden/TowerOfInsolence.xml	z:5956:6156	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7afcb02ec83ea380db585fb78f3581469fd5a7ebbaf1f8f1fbacaebca3613cb2	NecropolisOfWorship	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	OTHER_HOLDER_UNMODELED	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31097.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7afcb02ec83ea380db585fb7.anchor	component.4fd587eeb9e2b2554eb355a8	data/spawns/Catacombs/NecropolisOfWorship.xml	z:-5472:-5272	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	7b2db06d73589ca0009eb1d301de548c4b1d17aec3f9a6798605dc5a6d0f7acd	TowerOfInsolence	DOOR_STATE_BLOCKED	DOOR_STATE_BLOCKED	native_closed_door	default_status=close	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.7b2db06d73589ca0009eb1d3.anchor	component.fc91cea7d8200aaf68984d54	data/spawns/Aden/TowerOfInsolence.xml	z:6948:7148	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7c350a6b37163be0239bc8aeef100edb1ff9b66e80d97f6d17d874a95e4689b3	NecropolisOfWorship	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31097.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7c350a6b37163be0239bc8ae.anchor	component.b57dbd6b545f82c91f9e3a34	data/spawns/Catacombs/NecropolisOfWorship.xml	z:-5472:-5272	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7c5628622e705f7eb1738296bcb08b2e5d4acb891d2e3f67b7b152ff50ea1547	CatacombOfTheApostate	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31116.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7c5628622e705f7eb1738296.anchor	component.034a5b9796857e6f481e60f0	data/spawns/Catacombs/CatacombOfTheApostate.xml	z:-8194:-8044	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7c6e748edc33a7a99e9eb3cc9b3ad8236f019a14a14d051369ed9d1f5d22fb5f	NecropolisOfSacrifice	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31095.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7c6e748edc33a7a99e9eb3cc.anchor	component.ce7bae4e503482cb2b998003	data/spawns/Catacombs/NecropolisOfSacrifice.xml	z:-5125:-4975	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7dfc2c399528baa43266e8c624430b3df77c51b3bb27d6f65547b4b3af53af63	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7dfc2c399528baa43266e8c6.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4932:-4732	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7e9733ead1355749a2961b0e276a04adf1df331b246ea20b762f4849b03772fb	NecropolisOfTheSaints	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31102.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7e9733ead1355749a2961b0e.anchor	component.25ffd0d249e9435bb5e4c376	data/spawns/Catacombs/NecropolisOfTheSaints.xml	z:-5476:-5276	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7f454d5811f41b890ec042792bd330a83e0852b3f542269e6cbeb1749cdff084	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7f454d5811f41b890ec04279.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4940:-4740	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	7f80d8980ae00ec702cadf9323fa41b5cb405300ac44c0bd1f691a55e5631e0a	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.00a0b4515b3ffd223bc2b0f1	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.7f80d8980ae00ec702cadf93.anchor	component.ce6e96b241335674ad178a1d	data/spawns/Aden/TowerOfInsolence.xml	z:-5136:-4936	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	7fd4873b14003bbd5d09e0ddb9bac2a455a1c56f48af09509e498630fde216f7	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.7fd4873b14003bbd5d09e0dd.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	7fe0706d470228a62720986855a125848ec58eeb01c4f0eefbbacd2d8bcc75c8	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.7fe0706d470228a627209868.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3632:-3432	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	7ffe5c84d595e689e79b19d10be8bd133d976750d480a32268937ee7a7161ac2	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.9b6dea5811bbee966202b783	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.7ffe5c84d595e689e79b19d1.anchor	component.a8d7176ce477e121053ae874	data/spawns/Aden/TowerOfInsolence.xml	z:4941:5291	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	802a326016a398cb5b4a5d63fc168bdddf5f6c1fad2a185587f96785e65114dd	CatacombOfTheApostate	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	OTHER_HOLDER_UNMODELED	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31116.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.802a326016a398cb5b4a5d63.anchor	component.034a5b9796857e6f481e60f0	data/spawns/Catacombs/CatacombOfTheApostate.xml	z:-8176:-8026	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	809f5e4ba10b73180dd208d8cb6d3851a6882386fe1a37280f48e682f36471ef	NecropolisOfTheSaints	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31102.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.809f5e4ba10b73180dd208d8.anchor	component.25ffd0d249e9435bb5e4c376	data/spawns/Catacombs/NecropolisOfTheSaints.xml	z:-5484:-5284	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	80e4b1c9dcbb766b46f9b0ec5bd86f99f0a0fba3eb657d9bcce27cf0f49f6bf5	CatacombOfTheBranded	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31115.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.80e4b1c9dcbb766b46f9b0ec.anchor	component.423662c72ad86bfe886c3b61	data/spawns/Catacombs/CatacombOfTheBranded.xml	z:-5018:-4868	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8197e4ee3f62cb09661b7bd469c4bbf01fd8ed893918823614a7d74e7ec8f61f	CatacombOfTheBranded	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31115.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8197e4ee3f62cb09661b7bd4.anchor	component.423662c72ad86bfe886c3b61	data/spawns/Catacombs/CatacombOfTheBranded.xml	z:-5011:-4861	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8207454758980f05f3d773a4b894c8fa5d01b024f06ca6a26b2ef22249208c89	NecropolisOfDevotion	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31099.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8207454758980f05f3d773a4.anchor	component.4f51ad139140e844e92eec35	data/spawns/Catacombs/NecropolisOfDevotion.xml	z:-4777:-4627	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IVORY_TOWER	826227efbf2948c04487057bd960297ace2de34c8f9549a58e8774fd20a8e1f9	IvoryTower	CONTENT_TELEPORT_SEMANTIC_BLOCKED	CONTENT_TELEPORT_SEMANTIC_BLOCKED	IVORY_OTHER	NO_PROVEN_NATIVE_ENTRY_TO_ROOM	NORMAL	data/teleporters/town/30177.xml	NORMAL_NATIVE	generated.farm.826227efbf2948c04487057b.anchor	component.fb641ea8a924ba7ec8c316a2	data/spawns/Oren/IvoryTower.xml	z:-3684:-3484	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IVORY_TOWER	836b18073c7b36f772a1be511371c3e9a4beadb17fc64a8472b4ee9f25dee336	IvoryTower	CONTENT_TELEPORT_SEMANTIC_BLOCKED	CONTENT_TELEPORT_SEMANTIC_BLOCKED	IVORY_OTHER	NO_PROVEN_NATIVE_ENTRY_TO_ROOM	NORMAL	data/teleporters/town/30177.xml	NORMAL_NATIVE	generated.farm.836b18073c7b36f772a1be51.anchor	component.9462096dfe4139d831fce33f	data/spawns/Oren/IvoryTower.xml	z:-3784:-3384	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8479ef4ef6bf91c5436a2c5fa4e157e7892bf48e58f704ac4c9d1d03ea4a8949	NecropolisOfMartyrdom	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31100.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8479ef4ef6bf91c5436a2c5f.anchor	component.7f829cb88cce9a71650cf187	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	z:-4864:-4664	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	854e7ba9648bfb44a6bd4bdce7f22b29ff3b541fcae131819401ec43b1ba1313	DevilsIsle	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.2f245bd67242132243b83a07	PATH_SEGMENT_BLOCKED	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.854e7ba9648bfb44a6bd4bdc.anchor	component.ff2770f1156bc4ee6cac8379	data/spawns/Giran/DevilsIsle.xml	z:-3964:-3364	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8551e5f54dd93d0a5c2a517f25ecf403fca63a285025defeeb9c03cb1fd615ce	CatacombOfTheHeretic	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31114.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8551e5f54dd93d0a5c2a517f.anchor	component.ac3253d25593857c65682608	data/spawns/Catacombs/CatacombOfTheHeretic.xml	z:-7941:-7791	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	86b6d12a1bbaf7be0e157b05d5dbaa5742f00c7e5370a49930d8b68cb9457f87	CatacombOfDarkOmens	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31118.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.86b6d12a1bbaf7be0e157b05.anchor	component.7ff0aa2ef025df3eed1760f6	data/spawns/Catacombs/CatacombOfDarkOmens.xml	z:-4932:-4732	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	86bfc47323b1b2f75cc689838f2f8b99ded18c0fe30799234e9dc998287e88cc	NecropolisOfDevotion	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31099.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.86bfc47323b1b2f75cc68983.anchor	component.4f51ad139140e844e92eec35	data/spawns/Catacombs/NecropolisOfDevotion.xml	z:-4778:-4628	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	86ccd96e16d27702d29add3f96eefe62feaa500de415f3de0bb030ca99fc250e	NecropolisOfThePatriots	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31098.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.86ccd96e16d27702d29add3f.anchor	component.888b1c386bb56285d9aedda1	data/spawns/Catacombs/NecropolisOfThePatriots.xml	z:-5207:-5057	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	871f824b82a0cd7eca5eb52def9ac701d1e96799d80d700cb1b95f5f379b2640	CatacombOfTheBranded	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31115.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.871f824b82a0cd7eca5eb52d.anchor	component.423662c72ad86bfe886c3b61	data/spawns/Catacombs/CatacombOfTheBranded.xml	z:-4992:-4842	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	884387a7ac45d5c40571626df2749d986146c84b72b15636bf5c552251ec2841	NecropolisOfTheSaints	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31102.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.884387a7ac45d5c40571626d.anchor	component.25ffd0d249e9435bb5e4c376	data/spawns/Catacombs/NecropolisOfTheSaints.xml	z:-5476:-5276	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	884eceed8a8e551b905f2f701d22028b2f3e910fc5eb2ffe414d91692c314a19	CatacombOfTheForbiddenPath	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31119.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.884eceed8a8e551b905f2f70.anchor	component.137ee57453c450cb1450f091	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml	z:-9612:-9412	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	88a99d2166a845e449a21e588f005d89c57c41cfca6a08eba3fef00ca90dfd21	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.88a99d2166a845e449a21e58.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3788:-3588	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IVORY_TOWER	88cebd072cae93586e45269199ed5b8c53f92d8ea343eca7e33399069fb50234	IvoryTower	CONTENT_TELEPORT_SEMANTIC_BLOCKED	CONTENT_TELEPORT_SEMANTIC_BLOCKED	IVORY_OTHER	NO_PROVEN_NATIVE_ENTRY_TO_ROOM	NORMAL	data/teleporters/town/30177.xml	NORMAL_NATIVE	generated.farm.88cebd072cae93586e452691.anchor	component.a5d1f0d47d881f7cd428946a	data/spawns/Oren/IvoryTower.xml	z:-5348:-5048	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	88e3561b0e2a4a9fd5f2e3f59bd490d323f5ad9a0c4b8919eb787b1084917de3	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3800:-3600	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	896000f461abfd4566de4180cf54fb9a2c66e2ac1c3d5afbcf80f7fc0f170f3a	NecropolisOfTheDisciples	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31101.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.896000f461abfd4566de4180.anchor	component.a0f27b0f5d7a1a00f782ed4b	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	z:-4936:-4736	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	DEVILS_ISLE	89c65b1f432cc04d377d0d234a97ceb72e3c740e32ae812a8bbf5284841cadb8	DevilsIsle	REACHABLE_ORDINARY			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NORMAL	data/teleporters/town/30080.xml	NORMAL_NATIVE	generated.farm.89c65b1f432cc04d377d0d23.anchor	component.7dad6e3e96728c2a7ff7af09	data/spawns/Giran/DevilsIsle.xml	z:-3632:-3432	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	IMPERIAL_TOMB	8a09c0c169c64214e17f02473b122a8fdce16e5f54939a9e845496e4788b18ab	ImperialTomb	REACHABLE_CONDITIONAL			PROVEN_NATIVE_ENTRY_AND_INTERNAL_GRAPH	NOBLESSE_CONDITIONAL	data/teleporters/town/31275.xml	NOBLESSE_TOKEN_13722_OR_NOBLES_ADENA_1000	generated.farm.8a09c0c169c64214e17f0247.anchor	component.30e5cb07315a67a8381cbe8d	data/spawns/Goddard/ImperialTomb.xml	z:-6011:-5711	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8a0d3904dd13cfafb9fe0ec4bf28b336933d352afc7e32d9b33d1b14bfc11f6b	NecropolisOfThePilgrims	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31096.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8a0d3904dd13cfafb9fe0ec4.anchor	component.cbddc918f33160dda52bb64d	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	z:-5445:-5295	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	TOWER_OF_INSOLENCE	8ae09d0670f968dec80834b9a02c48b9b3fd6b530ae9067d880f4445cd17ea47	TowerOfInsolence	GEODATA_INTERNAL_BLOCKED	GEODATA_INTERNAL_BLOCKED	content.edge.ecdc0b607725ec02c29b2cf5	NO_PATH_WITHIN_BUFFER	NORMAL	data/teleporters/town/30848.xml	NORMAL_NATIVE	generated.farm.8ae09d0670f968dec80834b9.anchor	component.284eb05fd35453d42bfe8d48	data/spawns/Aden/TowerOfInsolence.xml	z:2956:3156	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8b7069c5c6bc7659d2706bddbd2fa6321d4475934d058188721aaf83d7773839	NecropolisOfThePilgrims	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31096.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8b7069c5c6bc7659d2706bdd.anchor	component.cbddc918f33160dda52bb64d	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	z:-5446:-5296	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8bbe04371658abf29fd994fba76fd813389ad1379b7b3c4b1571aa7a0bce145e	NecropolisOfTheSaints	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31102.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8bbe04371658abf29fd994fb.anchor	component.25ffd0d249e9435bb5e4c376	data/spawns/Catacombs/NecropolisOfTheSaints.xml	z:-5472:-5272	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8bf5c9ab497b55dd2b3d5e831d86425c5e3539c33d0250e49a2350d532a29d55	NecropolisOfWorship	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31097.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8bf5c9ab497b55dd2b3d5e83.anchor	component.b57dbd6b545f82c91f9e3a34	data/spawns/Catacombs/NecropolisOfWorship.xml	z:-5472:-5272	data/phantoms/evidence/live002-content-anchor-geo.tsv
GROUP	SSQ_CATACOMBS_NECROPOLIS	8ceba941fa7876d6a28cdb8a1950a3590ea6bfaf6c6cd2b51584c53f3ee0f876	NecropolisOfSacrifice	NATIVE_CONDITION_UNMODELED	NATIVE_CONDITION_UNMODELED	ZIGGURAT_OTHER	PROVEN_INTERNAL_GRAPH	SCRIPT_CONDITIONAL	data/teleporters/dungeon/31095.xml	OTHER_holder_unmodeled;OracleTeleport_rift_branch:level>=20,activeQuests<=40,item7079,levelScaledAdena;not_backgroundEligible	generated.farm.8ceba941fa7876d6a28cdb8a.anchor	component.ce7bae4e503482cb2b998003	data/spawns/Catacombs/NecropolisOfSacrifice.xml	z:-5122:-4972	data/phantoms/evidence/live002-content-anchor-geo.tsv
