band	rank	coverage_key	source_path	source_zone	npc_level_min	npc_level_max	target_anchor_id	anchor_validation_status	active_anchor	current_reachable	teleporter_npc_id	transition_id	native_destination_name	destination_x	destination_y	destination_z	destination_connector_id	source_anchor_id	source_current_reachable	missing_hub	missing_local_route	closed_or_multifloor	estimated_new_geo_checks	selection_status	selection_reason
61-75	533	2abf69ec00b777339013198cc5df9487fdf0bad19fd0a760d3cf8d7811b62347	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq29	70	72	generated.farm.2abf69ec00b777339013198c.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	534	2ef967be2a098437fd8e58c550857afe8091c8a25be3697b99bf185492cc32bf	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq28	67	69	generated.farm.2ef967be2a098437fd8e58c5.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	535	2fd48d343710dce716912c2370807654009adadced6c2d68776afd9fdc073c8d	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq16	64	66	generated.farm.2fd48d343710dce716912c23.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	536	322088d8e2413ec8dda897f962f50d2dacb62b8186742192ee398919d69b780f	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq25	67	69	generated.farm.322088d8e2413ec8dda897f9.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	537	4aaf987767efa5870bbaabda437a6a0161371538ada8d829c423b1a12a597b92	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq21	64	66	generated.farm.4aaf987767efa5870bbaabda.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	538	58a5792e0f4846c168219a76807dd86f743eff87bc8861c1b5b74f611d7c092e	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq15	67	69	generated.farm.58a5792e0f4846c168219a76.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	539	5e91fbc729b811c8dda389082a25454e0184e7e29f60aab77c23656e282372c2	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq08	60	61	generated.farm.5e91fbc729b811c8dda38908.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	540	6164c05545d1fd083289c9f9856953f62a8a81713486b7012fadca97b311b1ab	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq32	70	72	generated.farm.6164c05545d1fd083289c9f9.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	541	6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq37	70	72	generated.farm.6595370864f4cca65d8316db.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	542	6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq01	60	61	generated.farm.6665bd3a9444af4723f70e85.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	543	68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq34	70	72	generated.farm.68e78c6124a1bd093e806244.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	544	6c9c6a21765a07d06cd6ebce512b5a0c0fc2a57088a0693837e0148b9b00a598	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq14	64	66	generated.farm.6c9c6a21765a07d06cd6ebce.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	545	6d947d93a37ed27349566f1b7f0d67dfe78c1a75273883cda59d084aad0dbb0d	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq22	64	66	generated.farm.6d947d93a37ed27349566f1b.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	546	6ead3c51df4695e4fee80b1f3986f607a9e71c8458ad89d7171e6ceed451d81f	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq20	62	64	generated.farm.6ead3c51df4695e4fee80b1f.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	547	78f753890e270ff7e50bd97b11d403e195aaede3087870eb590dc0a09d7d55dc	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq30	67	69	generated.farm.78f753890e270ff7e50bd97b.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	548	93ea5773b02cb3d9b1591918df07457a8d5e90ce32e85a90e3827e79e8258def	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq26	67	69	generated.farm.93ea5773b02cb3d9b1591918.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	549	948ae59ba7af0725983f8830e06be7bdda824c1bc447187dfb61ee78d7ff857d	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq17	64	66	generated.farm.948ae59ba7af0725983f8830.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	550	a8deacbd9baf25852c87b84907c2ce4ee32a618c4b01b6d423fa4dd43ef51bc5	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq35	70	72	generated.farm.a8deacbd9baf25852c87b849.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	551	b6e9c4183ef1110e944d31fd85628f4ecd262675609830d50aff76528693c088	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq18	67	69	generated.farm.b6e9c4183ef1110e944d31fd.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	552	c0292cae2c0ad407aa2ac552bb91dcc5813bf2c7c9453b01a9ba568baf4e7172	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq13	62	64	generated.farm.c0292cae2c0ad407aa2ac552.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	553	c24ab94db26083d4b72336580a98d7934abb69b5c0b876f0a8d5db7dd5882338	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq23	64	66	generated.farm.c24ab94db26083d4b7233658.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	554	cd4cf7817a3c5e111d539b9858099c8716c7fb199d73e2b94f4329985a405e3f	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq07	60	61	generated.farm.cd4cf7817a3c5e111d539b98.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	555	dc05eb4356c6746aa1fc04007916a2ba3378e9120eecb418dcb381c89805bc87	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq09	62	64	generated.farm.dc05eb4356c6746aa1fc0400.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	556	dcda17343118d6e43aa6d3d4bff4b5068325587dd249dc26f270f28e6c1d6da5	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq36	67	69	generated.farm.dcda17343118d6e43aa6d3d4.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	557	dec22513bf13a8f919d59d678199b8644de11221475c1d4eea33e7b837932972	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq11	64	66	generated.farm.dec22513bf13a8f919d59d67.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	558	e184ed4a4a40241dc73ce2ac264eb51d838681cbeceabffecb1d616dc32b6f40	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq10	62	64	generated.farm.e184ed4a4a40241dc73ce2ac.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	559	e6c98357ce039a3d5d1bf7bec639a7ea70f650de0c699c08d397a1ee139b888e	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq06	62	64	generated.farm.e6c98357ce039a3d5d1bf7be.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	560	ef106f07b09da06bd1a83ce0eaeeb211c1319537f95d3b8a97f3c164adfe46c7	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq38	70	72	generated.farm.ef106f07b09da06bd1a83ce0.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	561	f03f5bff8405d80feb31278463caa08a05677661f7876f5c91f5bd39ae270e41	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq02	60	61	generated.farm.f03f5bff8405d80feb312784.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	562	f2db938438ec64243ad19691962023fd0e8d0338621dbb6767ed4cd6512886cb	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq19	62	64	generated.farm.f2db938438ec64243ad19691.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	563	f9c1843c0c6b0bf4a5ac427104b57edb4db79ee75c29ba1d1fbc02d659eeabf5	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq04	60	61	generated.farm.f9c1843c0c6b0bf4a5ac4271.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	564	f9f3c9dc77615632096b1dd13504c0348fdbbfa5db068f1f3fdfe0ed5bf7368b	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq31	70	72	generated.farm.f9f3c9dc77615632096b1dd1.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	565	fb275fc58e7188d6f584ea4f746c4a7c579ac977c2ad9d38b01d3eb9e3eda48d	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq12	67	69	generated.farm.fb275fc58e7188d6f584ea4f.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	566	02ba0f777f16cfc2ec39483b47b9c0d10fa018278b2901f14d50dc876e21f277	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq03	60	62	generated.farm.02ba0f777f16cfc2ec39483b.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	567	0561637d99bf779d51d7d3167933861f5d2116b4fe5c41d950173a1b86763961	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq15	61	65	generated.farm.0561637d99bf779d51d7d316.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	568	0aa79d67e281338055910dfd67c12790147f5bb13de51275e3f05f3be76ef684	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq11	61	65	generated.farm.0aa79d67e281338055910dfd.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	569	0b678446de013db1e8a875b00818ed3c9e7490f4e5f257843ee44b39d3fb6752	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq02	60	62	generated.farm.0b678446de013db1e8a875b0.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	570	118d46324e7ff71ebc39b627b08b1a81b5cf101c5189474c37cd2f23a46370ea	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq16	61	65	generated.farm.118d46324e7ff71ebc39b627.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	571	2e22b7f7fee9eda5e1d9c2e823756d16d622f4bcb08e1445862175439878dcf0	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq14	61	65	generated.farm.2e22b7f7fee9eda5e1d9c2e8.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	572	30f61be39ea53798d6fec605169f35a8e1427b88f158921d1da411e814f847b5	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq07	60	62	generated.farm.30f61be39ea53798d6fec605.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	573	38ff42ddcc0311b1e4e682f952561258eb8ef1f8251a8ca79ff79b861c4cb0e6	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq12	61	65	generated.farm.38ff42ddcc0311b1e4e682f9.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	574	4c95f843fa9172d2f6ad0aa6922404a17058a1934de9b95c8347046b57e21c97	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq05	60	62	generated.farm.4c95f843fa9172d2f6ad0aa6.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	575	5bbf966f9ce625e2febbeb646361a069baa0f4ee7555e7e479cc3e94b3968457	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq13	61	65	generated.farm.5bbf966f9ce625e2febbeb64.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	576	5d931d2554ab1325a6573184f44ad61c991864fb37e0e1938b6b7ca2a5a7bf29	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq25	64	67	generated.farm.5d931d2554ab1325a6573184.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	577	8207454758980f05f3d773a4b894c8fa5d01b024f06ca6a26b2ef22249208c89	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq21	64	67	generated.farm.8207454758980f05f3d773a4.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	578	86bfc47323b1b2f75cc689838f2f8b99ded18c0fe30799234e9dc998287e88cc	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq06	60	62	generated.farm.86bfc47323b1b2f75cc68983.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	579	9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq18	61	65	generated.farm.9061db9f3f04592aba61c650.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	580	951ca360be86b10a4de3dfd7c06020f0a35287d3e5686b5a207d2bbe939a8540	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq24	64	67	generated.farm.951ca360be86b10a4de3dfd7.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	581	a24022627a896ea598e9ac514de8adddd16eec3e50004cb48d862037e49b6269	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq08	60	62	generated.farm.a24022627a896ea598e9ac51.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	582	acbe32f79f8e2b9390e8dd6e4965e2e35411891ad8601d828b9f872c8f59bdf8	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq22	64	67	generated.farm.acbe32f79f8e2b9390e8dd6e.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	583	b695be51c9a749593f72def9b2c9067e9ff0e51b776b3dea880f8e2c0f4e32b2	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq17	61	65	generated.farm.b695be51c9a749593f72def9.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	584	b73f90dd9f0a8fbf1ea1c9a407f9aa4c1952fe6a7d77ad9f376106254428ee3e	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq23	64	67	generated.farm.b73f90dd9f0a8fbf1ea1c9a4.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	585	c0f09858c2d456c296d6eb1e924e42996b11b63ecfcc6e8d6f5511bd5efc8fdd	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq10	60	62	generated.farm.c0f09858c2d456c296d6eb1e.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	586	c627437aa0dd177a96cdbf02a5c6ae657c495e0adb44ff204c9e226f3804e234	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq19	61	65	generated.farm.c627437aa0dd177a96cdbf02.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	587	cc445996fb6dfcda078c1cdc9601a9b6dc57fec0a43f62f49d5e4491cc8bae90	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq26	64	67	generated.farm.cc445996fb6dfcda078c1cdc.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	588	cc83473fdeb209c66182b291efa580ddabb2fb986e5c0bcecd6438f2e2df032b	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq28	64	67	generated.farm.cc83473fdeb209c66182b291.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	589	ceb4c7486cd52e5389b6236e6cbe0f3d4f41607c8e9f9238fcf57cff156d10f5	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq27	64	67	generated.farm.ceb4c7486cd52e5389b6236e.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	590	d0343040bae3880bc51970774797fdc13be5b5e77c6c02eb41c6788438b5ce55	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq04	60	62	generated.farm.d0343040bae3880bc5197077.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	591	f1f2986f0b88ff489e67d1b16e1e5e90e4568970eb1708d315d3382c56080a11	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq20	64	67	generated.farm.f1f2986f0b88ff489e67d1b1.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	592	f35696f9e24ed1f86e76f43204e750f485103e41492c05534f7d5c080173230b	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq09	60	62	generated.farm.f35696f9e24ed1f86e76f432.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	593	2080129e73c88403e827ddd95f20cffde7bba2c56776201f8cf70c75a473b7fd	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq04	65	67	generated.farm.2080129e73c88403e827ddd9.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	594	25b4d8712a378b3a94b41e2b2ead70258c7c0acd435aad08669bbb9acecaf212	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq06	67	69	generated.farm.25b4d8712a378b3a94b41e2b.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	595	2667a812e0761a158b3828cd6be5ed7c269e6adb626ea671cfdaad9a1b0565b1	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq02	65	67	generated.farm.2667a812e0761a158b3828cd.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	596	33bbac33c48859b4b7e4b4b86eb42e3905a0419369f3de6524a3e0439076bce9	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq19	70	72	generated.farm.33bbac33c48859b4b7e4b4b8.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	597	3a9be162209ff07747c647274580c372ca56a71a99d20de49f45da16ba737dc8	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq10	67	69	generated.farm.3a9be162209ff07747c64727.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	598	3bd8505b98417cedfb4364148527b687fd04da86cea7b39b26ca23936ef0ea44	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq16	70	72	generated.farm.3bd8505b98417cedfb436414.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	599	4908724b6fd903b2de5617bbe3dab8650509a721620ad654296b61504325440c	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq18	70	72	generated.farm.4908724b6fd903b2de5617bb.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	600	4c3e6885af6c3318278589eb5caf4eef278a0f9eaa59c6146f9ebf72ac8083bd	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq11	67	69	generated.farm.4c3e6885af6c3318278589eb.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	601	4ee3ec4e852d5a76105439f3d11dccbfff624237bb9b861b571d512bb02f9047	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq05	65	67	generated.farm.4ee3ec4e852d5a76105439f3.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	602	55498f75b3f89b093438b5d2aca054326ba862b1400c9d4ea01e82e4e8e2a737	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq01	65	67	generated.farm.55498f75b3f89b093438b5d2.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	603	711b18f1824e10b364c5b805707dc522112445583bc732b42b721f8e88258e2f	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq07	67	69	generated.farm.711b18f1824e10b364c5b805.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	604	8479ef4ef6bf91c5436a2c5fa4e157e7892bf48e58f704ac4c9d1d03ea4a8949	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq14	67	69	generated.farm.8479ef4ef6bf91c5436a2c5f.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	605	9da97f9c8e94f89a46c35a68c4e5c4270fc504f9a3d1ad2662130021727e0762	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq09	67	69	generated.farm.9da97f9c8e94f89a46c35a68.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	606	a10e474bcb15bd23078c7c1d4b34f6103758c635452032d0db72b31b955c859f	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq03	65	67	generated.farm.a10e474bcb15bd23078c7c1d.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
61-75	607	b2602a2517c706f906197e6ef04d25738abcfd2d6ac6b3eb770cdceae25a3196	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq08	65	67	generated.farm.b2602a2517c706f906197e6e.anchor	CLOSED_SOURCE_NO_DOOR_PATH	false	false									false	0	1	true	99	INVENTORY	CLOSED_OR_MULTIFLOOR
