family	coverage_key	source_family	source_path	source_group	room_territory	floor_key	anchor_id	anchor_x	anchor_y	anchor_z	local_x	local_y	local_z	validation_status	collision_proof	candidate_attempts	entrance_class	access_status	internal_component_id
DEVILS_ISLE	7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_082	territory:-2496:-2296:51645,210291|52794,210291|52794,211698|51645,211698	z:-2496:-2296	generated.farm.7690ff7815711ed728f8fed1.anchor	52220	210994	-2464	52236	210994	-2464	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.ff2770f1156bc4ee6cac8379
TOWER_OF_INSOLENCE	77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden39_2318_05	territory:2919:3269:113932,17199|115027,17082|115431,17608|114290,17847|113710,17623	z:2919:3269	generated.farm.77324c0847de13e0481c5e7c.anchor	114478	17472	2952	114494	17472	2952	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.8480beb21a0a2a685ff4a89a
SSQ_CATACOMBS_NECROPOLIS	77f9210e2ca1201c4291ed96e543b99ff0a877ffdc32da0184a1a6e52a9a686a	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq18	territory:-5472:-5272:93444,213488|94048,213492|94040,214144|93440,214156	z:-5472:-5272	generated.farm.77f9210e2ca1201c4291ed96.anchor	93743	213820	-5432	93759	213820	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
DEVILS_ISLE	788a7343bc908a787d6139976c2772b5c2f8102052170f0f471f15dc190357d9	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_012	territory:-3816:-3606:44871,205705|45051,205765|44992,206663|44792,206623	z:-3816:-3606	generated.farm.788a7343bc908a787d613997.anchor	44926	206189	-3712	44942	206189	-3712	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
SSQ_CATACOMBS_NECROPOLIS	7899965a2fe2b89495d62605478f9c2466b14bd904a875fb7310b24ab7a4ac73	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq27	territory:-5452:-5302:50628,117546|51256,117549|51271,118139|50630,118140	z:-5452:-5302	generated.farm.7899965a2fe2b89495d62605.anchor	50946	117844	-5408	50962	117844	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
SSQ_CATACOMBS_NECROPOLIS	78c86af43e16f4b7f6508cd2121a7597ee32a353736244cffb506f90020f99f0	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq19	territory:-4936:-4736:172315,-11289|173778,-11289|173778,-10592|172315,-10592	z:-4936:-4736	generated.farm.78c86af43e16f4b7f6508cd2.anchor	173046	-10940	-4896	173062	-10940	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
SSQ_CATACOMBS_NECROPOLIS	78f753890e270ff7e50bd97b11d403e195aaede3087870eb590dc0a09d7d55dc	CatacombOfTheWitch	data/spawns/Catacombs/CatacombOfTheWitch.xml	ssq13_2420_ssq30	territory:-5464:-5264:150787,85027|151400,85027|151400,85664|150787,85664	z:-5464:-5264	generated.farm.78f753890e270ff7e50bd97b.anchor	151094	85346	-5424	151110	85346	-5424	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.acae4dfbcc94433b54ab8989
SSQ_CATACOMBS_NECROPOLIS	78f969afd9b10da798464d80f3a08ea94de50ac922c68e68cfd17598fd38351a	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq25	territory:-5476:-5276:88848,219199|89448,219199|89444,219843|88856,219839	z:-5476:-5276	generated.farm.78f969afd9b10da798464d80.anchor	89149	219520	-5432	89165	219520	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
SSQ_CATACOMBS_NECROPOLIS	7990e5adbbcd8347f0d3d636c4e0c395b9cdbc116a2ab7dbfdcf50e99b3d9e52	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq25	territory:-5472:-5272:116960,183996|117612,183996|117612,184648|116960,184648	z:-5472:-5272	generated.farm.7990e5adbbcd8347f0d3d636.anchor	117286	184322	-5432	117302	184322	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.b57dbd6b545f82c91f9e3a34
TOWER_OF_INSOLENCE	79fb02dd5bf06a305b3867705014763e51ea450e8e20e5f147665b972d587618	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden41_2318_02	territory:4943:5293:113580,16847|113835,17111|113504,17468|113226,17194	z:4943:5293	generated.farm.79fb02dd5bf06a305b386770.anchor	113536	17155	4976	113552	17155	4976	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.a8d7176ce477e121053ae874
SSQ_CATACOMBS_NECROPOLIS	7a578e8eaccc938841ee3582dc914fc003c3644c152c776528f783bba420c281	CatacombOfTheApostate	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq12	territory:-8202:-8052:-15928,-245394|-15279,-245396|-15271,-244788|-15927,-244791	z:-8202:-8052	generated.farm.7a578e8eaccc938841ee3582.anchor	-15601	-245092	-8160	-15585	-245092	-8160	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.5a779e70e10a9bf13f9ef7c3
TOWER_OF_INSOLENCE	7ab80eb28ebca089ca50c74175a18fe32717a68bbc8aa71081e19b0f610381f1	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden28_2318_10	territory:5956:6156:114336,18117|114967,18117|115155,18880|114148,18880	z:5956:6156	generated.farm.7ab80eb28ebca089ca50c741.anchor	114652	18498	5984	114668	18498	5984	VALID	STATIC_XML_CLEAR	1	NOBLESSE_CONDITIONAL	REACHABLE_CONDITIONAL	component.94d63f443e7d478ef61f2020
SSQ_CATACOMBS_NECROPOLIS	7afcb02ec83ea380db585fb78f3581469fd5a7ebbaf1f8f1fbacaebca3613cb2	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq02	territory:-5472:-5272:111512,176699|112963,176699|112963,177354|111512,177354	z:-5472:-5272	generated.farm.7afcb02ec83ea380db585fb7.anchor	112238	177026	-5432	112254	177026	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.4fd587eeb9e2b2554eb355a8
TOWER_OF_INSOLENCE	7b2db06d73589ca0009eb1d301de548c4b1d17aec3f9a6798605dc5a6d0f7acd	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden29_2318_08	territory:6948:7148:113468,14144|114724,15352|113972,16116|112712,14844	z:6948:7148	generated.farm.7b2db06d73589ca0009eb1d3.anchor	113719	15114	6992	113735	15114	6992	VALID	STATIC_XML_CLEAR	1	NORMAL	DOOR_STATE_BLOCKED	component.fc91cea7d8200aaf68984d54
SSQ_CATACOMBS_NECROPOLIS	7c350a6b37163be0239bc8aeef100edb1ff9b66e80d97f6d17d874a95e4689b3	NecropolisOfWorship	data/spawns/Catacombs/NecropolisOfWorship.xml	ssq09_2323_ssq16	territory:-5472:-5272:121561,173689|122214,173689|122214,174341|121561,174341	z:-5472:-5272	generated.farm.7c350a6b37163be0239bc8ae.anchor	121888	174015	-5432	121904	174015	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.b57dbd6b545f82c91f9e3a34
SSQ_CATACOMBS_NECROPOLIS	7c5628622e705f7eb1738296bcb08b2e5d4acb891d2e3f67b7b152ff50ea1547	CatacombOfTheApostate	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq08	territory:-8194:-8044:-15918,-251083|-15280,-251087|-15279,-250483|-15919,-250491	z:-8194:-8044	generated.farm.7c5628622e705f7eb1738296.anchor	-15599	-250786	-8160	-15583	-250786	-8160	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.034a5b9796857e6f481e60f0
SSQ_CATACOMBS_NECROPOLIS	7c6e748edc33a7a99e9eb3cc9b3ad8236f019a14a14d051369ed9d1f5d22fb5f	NecropolisOfSacrifice	data/spawns/Catacombs/NecropolisOfSacrifice.xml	ssq01_1824_ssq37	territory:-5125:-4975:-47588,210923|-46949,210923|-46947,211508|-47574,211509	z:-5125:-4975	generated.farm.7c6e748edc33a7a99e9eb3cc.anchor	-47264	211216	-5080	-47248	211216	-5080	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ce7bae4e503482cb2b998003
SSQ_CATACOMBS_NECROPOLIS	7dfc2c399528baa43266e8c624430b3df77c51b3bb27d6f65547b4b3af53af63	CatacombOfDarkOmens	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq11	territory:-4932:-4732:-13716,17840|-13080,17836|-13088,18412|-13676,18408	z:-4932:-4732	generated.farm.7dfc2c399528baa43266e8c6.anchor	-13390	18124	-4896	-13374	18124	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7ff0aa2ef025df3eed1760f6
SSQ_CATACOMBS_NECROPOLIS	7e9733ead1355749a2961b0e276a04adf1df331b246ea20b762f4849b03772fb	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq22	territory:-5476:-5276:90184,219180|91528,219200|91524,219860|90172,219844	z:-5476:-5276	generated.farm.7e9733ead1355749a2961b0e.anchor	90852	219521	-5432	90868	219521	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
SSQ_CATACOMBS_NECROPOLIS	7f454d5811f41b890ec042792bd330a83e0852b3f542269e6cbeb1749cdff084	CatacombOfDarkOmens	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq13	territory:-4940:-4740:-12448,15256|-10548,15252|-10556,15932|-12428,15904	z:-4940:-4740	generated.farm.7f454d5811f41b890ec04279.anchor	-11495	15586	-4896	-11479	15586	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7ff0aa2ef025df3eed1760f6
TOWER_OF_INSOLENCE	7f80d8980ae00ec702cadf9323fa41b5cb405300ac44c0bd1f691a55e5631e0a	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden33_2318_03	territory:-5136:-4936:116004,16464|116932,16612|116540,17564|116052,18008|115224,18440|114996,17440	z:-5136:-4936	generated.farm.7f80d8980ae00ec702cadf93.anchor	115958	17421	-5096	115974	17421	-5096	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.ce6e96b241335674ad178a1d
SSQ_CATACOMBS_NECROPOLIS	7fd4873b14003bbd5d09e0ddb9bac2a455a1c56f48af09509e498630fde216f7	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq06	territory:-4936:-4736:176192,-15248|177655,-15248|177655,-14551|176192,-14551	z:-4936:-4736	generated.farm.7fd4873b14003bbd5d09e0dd.anchor	176924	-14900	-4896	176940	-14900	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
DEVILS_ISLE	7fe0706d470228a62720986855a125848ec58eeb01c4f0eefbbacd2d8bcc75c8	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_026	territory:-3632:-3432:45467,210166|47622,209897|48052,210294|47959,211029|46123,211234|45549,211055|45316,210481	z:-3632:-3432	generated.farm.7fe0706d470228a627209868.anchor	46584	210594	-3592	46600	210594	-3592	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
TOWER_OF_INSOLENCE	7ffe5c84d595e689e79b19d10be8bd133d976750d480a32268937ee7a7161ac2	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden41_2318_03	territory:4941:5291:114638,16375|114851,16819|114387,17230|114288,17839|113621,17548	z:4941:5291	generated.farm.7ffe5c84d595e689e79b19d1.anchor	114357	17162	4976	114373	17162	4976	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.a8d7176ce477e121053ae874
SSQ_CATACOMBS_NECROPOLIS	802a326016a398cb5b4a5d63fc168bdddf5f6c1fad2a185587f96785e65114dd	CatacombOfTheApostate	data/spawns/Catacombs/CatacombOfTheApostate.xml	ssq11_2220_ssq06	territory:-8176:-8026:-19387,-249962|-18729,-249958|-18735,-249368|-19383,-249370	z:-8176:-8026	generated.farm.802a326016a398cb5b4a5d63.anchor	-19058	-249664	-8160	-19042	-249664	-8160	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.034a5b9796857e6f481e60f0
SSQ_CATACOMBS_NECROPOLIS	809f5e4ba10b73180dd208d8cb6d3851a6882386fe1a37280f48e682f36471ef	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq06	territory:-5484:-5284:85572,208848|86940,208856|86944,209528|85584,209516	z:-5484:-5284	generated.farm.809f5e4ba10b73180dd208d8.anchor	86260	209187	-5432	86276	209187	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
SSQ_CATACOMBS_NECROPOLIS	80e4b1c9dcbb766b46f9b0ec5bd86f99f0a0fba3eb657d9bcce27cf0f49f6bf5	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq19	territory:-5018:-4868:48772,177778|50603,177778|50600,178437|48761,178448	z:-5018:-4868	generated.farm.80e4b1c9dcbb766b46f9b0ec.anchor	49684	178110	-4976	49700	178110	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	8197e4ee3f62cb09661b7bd469c4bbf01fd8ed893918823614a7d74e7ec8f61f	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq23	territory:-5011:-4861:56566,180307|57198,180304|57202,180912|56568,180902	z:-5011:-4861	generated.farm.8197e4ee3f62cb09661b7bd4.anchor	56884	180606	-4976	56900	180606	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	8207454758980f05f3d773a4b894c8fa5d01b024f06ca6a26b2ef22249208c89	NecropolisOfDevotion	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq21	territory:-4777:-4627:-42879,86939|-41569,86947|-41573,87591|-42873,87590	z:-4777:-4627	generated.farm.8207454758980f05f3d773a4.anchor	-42224	87267	-4736	-42208	87267	-4736	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.4f51ad139140e844e92eec35
IVORY_TOWER	826227efbf2948c04487057bd960297ace2de34c8f9549a58e8774fd20a8e1f9	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_10s	territory:-3684:-3484:87092,24592|89076,24576|90572,24784|89820,25680|86984,25836	z:-3684:-3484	generated.farm.826227efbf2948c04487057b.anchor	88709	25094	-3568	88725	25094	-3568	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.fb641ea8a924ba7ec8c316a2
IVORY_TOWER	836b18073c7b36f772a1be511371c3e9a4beadb17fc64a8472b4ee9f25dee336	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren30_2218_14s	territory:-3784:-3384:76124,21648|78024,21444|78024,23672|75892,25312	z:-3784:-3384	generated.farm.836b18073c7b36f772a1be51.anchor	77016	23019	-3488	77032	23019	-3488	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.9462096dfe4139d831fce33f
SSQ_CATACOMBS_NECROPOLIS	8479ef4ef6bf91c5436a2c5fa4e157e7892bf48e58f704ac4c9d1d03ea4a8949	NecropolisOfMartyrdom	data/spawns/Catacombs/NecropolisOfMartyrdom.xml	ssq10_2322_ssq14	territory:-4864:-4664:124063,132467|124667,132459|124655,133111|124064,133107	z:-4864:-4664	generated.farm.8479ef4ef6bf91c5436a2c5f.anchor	124362	132786	-4824	124378	132786	-4824	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7f829cb88cce9a71650cf187
DEVILS_ISLE	854e7ba9648bfb44a6bd4bdce7f22b29ff3b541fcae131819401ec43b1ba1313	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_088	territory:-3964:-3364:55250,210873|55762,211217|55934,212274|55686,212533|54639,212740|54276,212407|54160,211696|54332,211108	z:-3964:-3364	generated.farm.854e7ba9648bfb44a6bd4bdc.anchor	55005	211856	-3880	55021	211856	-3880	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.ff2770f1156bc4ee6cac8379
SSQ_CATACOMBS_NECROPOLIS	8551e5f54dd93d0a5c2a517f25ecf403fca63a285025defeeb9c03cb1fd615ce	CatacombOfTheHeretic	data/spawns/Catacombs/CatacombOfTheHeretic.xml	ssq06_2122_ssq19	territory:-7941:-7791:-47451,-240285|-46858,-240291|-46861,-239653|-47452,-239654	z:-7941:-7791	generated.farm.8551e5f54dd93d0a5c2a517f.anchor	-47156	-239971	-7904	-47140	-239971	-7904	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.ac3253d25593857c65682608
SSQ_CATACOMBS_NECROPOLIS	86b6d12a1bbaf7be0e157b05d5dbaa5742f00c7e5370a49930d8b68cb9457f87	CatacombOfDarkOmens	data/spawns/Catacombs/CatacombOfDarkOmens.xml	ssq03_1918_ssq21	territory:-4932:-4732:-9084,18868|-8484,18892|-8488,19528|-9084,19548	z:-4932:-4732	generated.farm.86b6d12a1bbaf7be0e157b05.anchor	-8785	19209	-4896	-8769	19209	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.7ff0aa2ef025df3eed1760f6
SSQ_CATACOMBS_NECROPOLIS	86bfc47323b1b2f75cc689838f2f8b99ded18c0fe30799234e9dc998287e88cc	NecropolisOfDevotion	data/spawns/Catacombs/NecropolisOfDevotion.xml	ssq02_1820_ssq06	territory:-4778:-4628:-49989,78774|-48655,78780|-48659,79435|-49992,79418	z:-4778:-4628	generated.farm.86bfc47323b1b2f75cc68983.anchor	-49324	79102	-4736	-49308	79102	-4736	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.4f51ad139140e844e92eec35
SSQ_CATACOMBS_NECROPOLIS	86ccd96e16d27702d29add3f96eefe62feaa500de415f3de0bb030ca99fc250e	NecropolisOfThePatriots	data/spawns/Catacombs/NecropolisOfThePatriots.xml	ssq03_1920_ssq31	territory:-5207:-5057:-21627,84032|-19836,84025|-19834,84678|-21631,84670	z:-5207:-5057	generated.farm.86ccd96e16d27702d29add3f.anchor	-20732	84351	-5168	-20716	84351	-5168	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.888b1c386bb56285d9aedda1
SSQ_CATACOMBS_NECROPOLIS	871f824b82a0cd7eca5eb52def9ac701d1e96799d80d700cb1b95f5f379b2640	CatacombOfTheBranded	data/spawns/Catacombs/CatacombOfTheBranded.xml	ssq05_2123_ssq20	territory:-4992:-4842:50891,180292|51490,180292|51483,180923|50888,180921	z:-4992:-4842	generated.farm.871f824b82a0cd7eca5eb52d.anchor	51188	180607	-4976	51204	180607	-4976	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.423662c72ad86bfe886c3b61
SSQ_CATACOMBS_NECROPOLIS	884387a7ac45d5c40571626df2749d986146c84b72b15636bf5c552251ec2841	NecropolisOfTheSaints	data/spawns/Catacombs/NecropolisOfTheSaints.xml	ssq08_2224_ssq29	territory:-5476:-5276:88837,214578|89437,214578|89433,215222|88845,215218	z:-5476:-5276	generated.farm.884387a7ac45d5c40571626d.anchor	89138	214899	-5432	89154	214899	-5432	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.25ffd0d249e9435bb5e4c376
SSQ_CATACOMBS_NECROPOLIS	884eceed8a8e551b905f2f701d22028b2f3e910fc5eb2ffe414d91692c314a19	CatacombOfTheForbiddenPath	data/spawns/Catacombs/CatacombOfTheForbiddenPath.xml	ssq12_2320_ssq09	territory:-9612:-9412:18338,-248817|18934,-248801|18934,-248169|18342,-248157	z:-9612:-9412	generated.farm.884eceed8a8e551b905f2f70.anchor	18637	-248486	-9576	18653	-248486	-9576	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.137ee57453c450cb1450f091
DEVILS_ISLE	88a99d2166a845e449a21e588f005d89c57c41cfca6a08eba3fef00ca90dfd21	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_029	territory:-3788:-3588:43447,209837|43776,209816|44274,210102|44290,210816|43352,210867|43006,210651|43006,210002	z:-3788:-3588	generated.farm.88a99d2166a845e449a21e58.anchor	43593	210299	-3712	43609	210299	-3712	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
IVORY_TOWER	88cebd072cae93586e45269199ed5b8c53f92d8ea343eca7e33399069fb50234	IvoryTower	data/spawns/Oren/IvoryTower.xml	oren01_qm2218_01	territory:-5348:-5048:79892,15052|82008,15024|84252,20204|82604,22312|80436,20496|79172,18188	z:-5348:-5048	generated.farm.88cebd072cae93586e452691.anchor	81394	18546	-5288	81410	18546	-5288	VALID	STATIC_XML_CLEAR	1	NORMAL	CONTENT_TELEPORT_SEMANTIC_BLOCKED	component.a5d1f0d47d881f7cd428946a
DEVILS_ISLE	88e3561b0e2a4a9fd5f2e3f59bd490d323f5ad9a0c4b8919eb787b1084917de3	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_041	territory:-3800:-3600:45103,213855|46096,213838|46303,214020|46206,214658|45479,214679	z:-3800:-3600	generated.farm.88e3561b0e2a4a9fd5f2e3f5.anchor	45837	214210	-3752	45853	214210	-3752	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
SSQ_CATACOMBS_NECROPOLIS	896000f461abfd4566de4180cf54fb9a2c66e2ac1c3d5afbcf80f7fc0f170f3a	NecropolisOfTheDisciples	data/spawns/Catacombs/NecropolisOfTheDisciples.xml	ssq14_2517_ssq07	territory:-4936:-4736:176932,-13301|177594,-13295|177594,-12679|176932,-12685	z:-4936:-4736	generated.farm.896000f461abfd4566de4180.anchor	177263	-12990	-4896	177279	-12990	-4896	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.a0f27b0f5d7a1a00f782ed4b
DEVILS_ISLE	89c65b1f432cc04d377d0d234a97ceb72e3c740e32ae812a8bbf5284841cadb8	DevilsIsle	data/spawns/Giran/DevilsIsle.xml	giran08_2124_056	territory:-3632:-3432:49156,219671|49775,219367|50478,219833|49993,220764|49237,221006|48781,220949|48667,220208	z:-3632:-3432	generated.farm.89c65b1f432cc04d377d0d23.anchor	49441	220257	-3584	49457	220257	-3584	VALID	STATIC_XML_CLEAR	1	NORMAL	REACHABLE_ORDINARY	component.7dad6e3e96728c2a7ff7af09
IMPERIAL_TOMB	8a09c0c169c64214e17f02473b122a8fdce16e5f54939a9e845496e4788b18ab	ImperialTomb	data/spawns/Goddard/ImperialTomb.xml	godard14_2515_20	territory:-6011:-5711:183299,-84273|184050,-84275|184080,-83473|183288,-83466	z:-6011:-5711	generated.farm.8a09c0c169c64214e17f0247.anchor	183679	-83872	-5960	183695	-83872	-5960	VALID	STATIC_XML_CLEAR	1	NOBLESSE_CONDITIONAL	REACHABLE_CONDITIONAL	component.30e5cb07315a67a8381cbe8d
SSQ_CATACOMBS_NECROPOLIS	8a0d3904dd13cfafb9fe0ec4bf28b336933d352afc7e32d9b33d1b14bfc11f6b	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq17	territory:-5445:-5295:55240,123240|55867,123235|55866,123837|55242,123826	z:-5445:-5295	generated.farm.8a0d3904dd13cfafb9fe0ec4.anchor	55554	123534	-5408	55570	123534	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
TOWER_OF_INSOLENCE	8ae09d0670f968dec80834b9a02c48b9b3fd6b530ae9067d880f4445cd17ea47	TowerOfInsolence	data/spawns/Aden/TowerOfInsolence.xml	aden39_2318_p01	territory:2956:3156:113672,16116|113864,15608|114312,15368|114800,15560|115032,16092|114864,16564|114408,16792|113924,16660	z:2956:3156	generated.farm.8ae09d0670f968dec80834b9.anchor	114360	16095	2992	114376	16095	2992	VALID	STATIC_XML_CLEAR	1	NORMAL	GEODATA_INTERNAL_BLOCKED	component.284eb05fd35453d42bfe8d48
SSQ_CATACOMBS_NECROPOLIS	8b7069c5c6bc7659d2706bddbd2fa6321d4475934d058188721aaf83d7773839	NecropolisOfThePilgrims	data/spawns/Catacombs/NecropolisOfThePilgrims.xml	ssq07_2121_ssq20	territory:-5446:-5296:55233,118638|55862,118635|55863,119233|55236,119234	z:-5446:-5296	generated.farm.8b7069c5c6bc7659d2706bdd.anchor	55548	118935	-5408	55564	118935	-5408	VALID	STATIC_XML_CLEAR	1	SCRIPT_CONDITIONAL	NATIVE_CONDITION_UNMODELED	component.cbddc918f33160dda52bb64d
