connector_id	connector_kind	from_type	from_id	to_type	to_id	instance_id	from_x	from_y	from_z	to_x	to_y	to_z	map_region_from	map_region_to	straight_distance	validation_status	path_length	path_segments	source_refs	reason
connector.94f3e9a6cbde80580a857614	ANCHOR_TO_DEST	ANCHOR	generated.farm.f0514c14d379407f1823f1e7.anchor	DEST	dest.137141ac05b457adc3dbb8d1	0	151576	-62206	-3232	146990	-67128	-3640	1538	1538	6740	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/clanhall/Goddard/35467.xml	NO_PATH
connector.952312897b59c4d72577ce0d	DEST_TO_ANCHOR	DEST	dest.1e879a713772907ce9c92b95	ANCHOR	generated.farm.2396e2631ee61e620fb3e6a8.anchor	0	91539	-12204	-2440	93577	-6059	-3280	922	922	6529	NO_PATH	0	0	data/teleporters/town/30177.xml|data/spawns/Oren/OutlawForest.xml	NO_PATH
connector.952e84065e4229d5c746ddb3	GK_TO_ANCHOR	GK	spawn.4eb4de1255938bc6529e2121	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	0	147264	-45632	-2083	154309	-46007	-3744	1538	1538	7248	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.953e902d9fa6722e00abda5c	DEST_TO_ANCHOR	DEST	dest.5271eb776e9039b6d48707c5	ANCHOR	generated.farm.e47439edce6317c8c5af5c29.anchor	0	118308	132800	-4833	117413	128329	-2832	918	923	4980	NO_PATH	0	0	data/teleporters/dungeon/31100.xml|data/spawns/Giran/GorgonFlowerGarden.xml	NO_PATH
connector.9554e451dfc28b96ff11a50c	ANCHOR_TO_DEST	ANCHOR	generated.farm.81c6855121cf6afa88828282.anchor	DEST	dest.163f0aea44efeffae77fffed	0	142148	-59521	-3184	148024	-55281	-2728	1538	1538	7261	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/others/Varka.xml	NO_PATH
connector.956d3c1198faa3f9aee0db15	ANCHOR_TO_GK	ANCHOR	generated.farm.f5d8df78a09e41d99d10034a.anchor	GK	spawn.8ef878364403533c0fbb46d6	0	14485	116441	-3728	17719	115430	-6582	916	916	4431	NO_PATH	0	0	data/spawns/Dion/CrumaMarshlands.xml|data/spawns/Others/20_21.xml	NO_PATH
connector.957c7ad8ab16f7e18189224d	ANCHOR_TO_DEST	ANCHOR	generated.farm.90d47b1862fa765d578be3e7.anchor	DEST	dest.b3ded18bbb6e7117c0af9e78	0	78718	-74595	-3360	84092	-80084	-3504	1537	1537	7684	NO_PATH	0	0	data/spawns/Rune/ValleyOfSaints.xml|data/teleporters/town/31320.xml	NO_PATH
connector.95babb15b6b8d0f987641f65	DEST_TO_ANCHOR	DEST	dest.cc433c3076642e927f9055c3	ANCHOR	generated.farm.2375cb206c6e030fba6f3396.anchor	0	69340	-50203	-3314	69373	-56615	-3096	1537	1537	6416	NO_PATH	0	0	data/teleporters/clanhall/Rune/35640.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.95cedc6acb2898cc09806a98	ANCHOR_TO_DEST	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	DEST	dest.388ea2f92227db8e8dece50a	0	145214	-1914	-4592	149283	4610	-432	924	924	8743	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/teleporters/doorman/35270.xml	NO_PATH
connector.95d374542c811d0f4c2a9ad4	GK_TO_ANCHOR	GK	spawn.e5d13b091f3fbcdcd0c90dd5	ANCHOR	generated.farm.2821cf96ec95f62bb3d5bec7.anchor	0	17555	113967	-11675	20661	114027	-3712	916	916	8548	NO_PATH	0	0	data/spawns/Others/20_21.xml|data/spawns/Dion/CrumaMarshlands.xml	NO_PATH
connector.960104ffecb5a0d32902cfd4	ANCHOR_TO_DEST	ANCHOR	generated.farm.580d4fbf531862b4ef832098.anchor	DEST	dest.868209e8a0412a795262ab4a	0	154735	-43714	-3720	147459	-45221	-2084	1538	1538	7609	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35356.xml	NO_PATH
connector.9623c2e01bb69f009f47e130	ANCHOR_TO_DEST	ANCHOR	generated.farm.2375cb206c6e030fba6f3396.anchor	DEST	dest.bc80e599e9387f3e2d5d3f90	0	69373	-56615	-3096	69340	-50203	-3288	1537	1537	6415	NO_PATH	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/town/31320.xml	NO_PATH
connector.962d745630657212c6032014	ANCHOR_TO_DEST	ANCHOR	generated.farm.e301fdeac7fe0b8425bad0d9.anchor	DEST	dest.698f76618645d240ff17b97f	0	-93438	107985	-3872	-89763	105359	-3576	911	911	4527	NO_PATH	0	0	data/spawns/Gludin/TurekOrcs.xml|data/teleporters/town/30320.xml	NO_PATH
connector.9638f198468d8a3411842be6	DEST_TO_ANCHOR	DEST	dest.4346aa20af328c9ba9f6af99	ANCHOR	generated.farm.0daa9a698ee69b94550e62d2.anchor	0	181726	-7524	-3464	182975	-12951	-2984	924	924	5590	NO_PATH	0	0	data/teleporters/clanhall/Aden/35439.xml|data/spawns/Aden/FieldsOfMassacre.xml	NO_PATH
connector.96d192805f070f4ffc2aaa5f	DEST_TO_ANCHOR	DEST	dest.989f1f1ebece5846171b7e0c	ANCHOR	generated.farm.c6b91d878955fb4a74840c96.anchor	0	149430	-48245	-2383	154440	-47418	-3776	1538	1538	5266	NO_PATH	0	0	data/teleporters/doorman/35358.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9737e02c570ea7a55541c076	ANCHOR_TO_DEST	ANCHOR	generated.farm.6bfea28fdd5a551b0ace0695.anchor	DEST	dest.a1e4693884e8683fb171a478	0	157216	-49502	-3160	153996	-50182	-2992	1538	1538	3296	VALID_PATH	3327	3	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	GEOENGINE_PROVEN
connector.977ee63e8e6b74eafb3f8c8c	DEST_TO_ANCHOR	DEST	dest.aeaabba5efe922a1d9fd6540	ANCHOR	generated.farm.c9688432b997ec0243ec1b3f.anchor	0	145616	4614	-436	148203	-1884	-4592	924	924	8136	NO_PATH	0	0	data/teleporters/doorman/35268.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.978b66a7a59af430b506ad17	DEST_TO_ANCHOR	DEST	dest.a1e4693884e8683fb171a478	ANCHOR	generated.farm.44b1ade2814caaa457678dfb.anchor	0	153996	-50182	-2992	155467	-47545	-3824	1538	1538	3133	PATH_SEGMENT_BLOCKED	0	0	data/teleporters/chamberlain/35363.xml|data/spawns/Goddard/GardenOfBeasts.xml	PATH_SEGMENT_BLOCKED
connector.979d34db5a0fa5e91430d5b5	DEST_TO_ANCHOR	DEST	dest.9d74188a88fecd721cf1e45e	ANCHOR	elven.farming.oren04-2019-03s	0	21362	51122	-3688	22682	46784	-3624	914	914	4535	VALID_DIRECT	4535	1	data/teleporters/town/30146.xml|data/spawns/ElvenTerritory/ElvenStarting.xml	GEOENGINE_PROVEN
connector.97a3dd78c465e2b207b4a92f	DEST_TO_ANCHOR	DEST	dest.163f0aea44efeffae77fffed	ANCHOR	generated.farm.7f3bc4923037a86b5311ef60.anchor	0	148024	-55281	-2728	154266	-57607	-3368	1538	1538	6692	NO_PATH	0	0	data/teleporters/others/Varka.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.97d5d332bab8eefc519c9ba0	GK_TO_ANCHOR	GK	spawn.2c9dd5f04731e37d775ed3ac	ANCHOR	generated.farm.2f5a4686e378172f8cb75ec4.anchor	0	147808	-45328	-2083	154309	-46007	-3744	1538	1538	6745	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.97d9e15b2ecd3ba672d35b9d	ANCHOR_TO_GK	ANCHOR	generated.farm.c89c06bdfdd089fa8039eae4.anchor	GK	spawn.8b48a9c5ecbd83dc029ae508	0	111986	172674	-3760	111600	174016	-5440	926	926	2185	NO_PATH	0	0	data/spawns/Innadril/AlligatorIsland.xml|data/spawns/Others/23_23.xml	NO_PATH
connector.97e24d29884182fbfb0bb9b5	GK_TO_ANCHOR	GK	spawn.86b0d293ddbb17f33befc233	ANCHOR	giran.city.center	0	81920	151968	-3520	82480	149087	-3350	918	918	2940	PATH_SEGMENT_BLOCKED	0	0	data/spawns/Others/22_22.xml|data/mapregion/giran_castle_town.xml	PATH_SEGMENT_BLOCKED
connector.984f4adc6d243d5f57fdedaf	ANCHOR_TO_GK	ANCHOR	generated.farm.0daa9a698ee69b94550e62d2.anchor	GK	spawn.32a71cec01cdd84fa8a137c1	0	182975	-12951	-2984	177598	-18610	-2238	924	924	7842	NO_PATH	0	0	data/spawns/Aden/FieldsOfMassacre.xml|data/spawns/Others/25_17.xml	NO_PATH
connector.988658cf02f4568f616a44f8	ANCHOR_TO_DEST	ANCHOR	generated.farm.b8dc7dea93ca3b11590a97ba.anchor	DEST	dest.496c0381eb49089f27e0045e	0	-44438	185251	-3632	-47506	179572	-3669	911	911	6455	NO_PATH	0	0	data/spawns/Gludio/Wasteland.xml|data/teleporters/town/30320.xml	NO_PATH
connector.98882f19625dda7cc7ba4560	GK_TO_ANCHOR	GK	spawn.ac310663c394c7d6add8412b	ANCHOR	generated.farm.176740852fbe88d3adf9cb96.anchor	0	149024	-55456	-2765	155557	-57365	-3168	1538	1538	6819	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.98b132c0864b4d8f432ba120	ANCHOR_TO_DEST	ANCHOR	generated.farm.30c1f54e33a46208ad65888f.anchor	DEST	dest.777552575eec3574cc499823	0	47973	245895	-6656	48586	248459	-6160	919	919	2683	NO_PATH	0	0	data/spawns/Others/21_25.xml|data/teleporters/others/30427.xml	NO_PATH
connector.990efc036787effcbbe98b9e	DEST_TO_ANCHOR	DEST	dest.9c5be74df9759b32cc4ea701	ANCHOR	population.farming.dwarf.20533	0	115120	-178224	-880	114966	-172886	-672	921	921	5345	NO_PATH	0	0	data/teleporters/town/30256.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.9911125d4ad66f11f293f971	ANCHOR_TO_GK	ANCHOR	generated.farm.e48977c07c1cb84d6b71856f.anchor	GK	spawn.79dc0be68e2c487320847dde	0	193399	61399	-6104	191391	57074	-7616	924	924	5003	NO_PATH	0	0	data/spawns/Aden/GiantsCave.xml|data/spawns/Others/25_19.xml	NO_PATH
connector.996a2b55c342be2304ca7edf	GK_TO_ANCHOR	GK	spawn.ee82a6e3aa92a4ff7f32794c	ANCHOR	population.route.human-mystic.guard.30733	0	-84108	244604	-3728	-87847	250564	-3616	910	910	7037	NO_PATH	0	0	data/spawns/Others/17_25.xml|data/stats/players/templates/StartingClass/HumanMystic.xml|data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/stats/npcs/30700-30799.xml	NO_PATH
connector.9976ffeb20b337a344fa2f08	ANCHOR_TO_DEST	ANCHOR	generated.farm.51ef3428c5b2ea2ef8ac5ada.anchor	DEST	dest.0feab79a64ec9659f5c1d1c5	0	121090	55588	-4560	124904	61992	-3920	923	923	7482	NO_PATH	0	0	data/spawns/Hunters/EnchantedValley.xml|data/teleporters/town/30233.xml	NO_PATH
connector.99d99f6f001efd3ee3b3e242	ANCHOR_TO_DEST	ANCHOR	generated.farm.c30765022e71954da932eae3.anchor	DEST	dest.4c8e1b10064333c3b31e6a23	0	71341	123826	-3592	73024	118485	-3720	923	923	5602	NO_PATH	0	0	data/spawns/Giran/DeathPass.xml|data/teleporters/clanhall/Giran/35455.xml	NO_PATH
connector.9a17df60746a408d0b505d84	ANCHOR_TO_GK	ANCHOR	generated.farm.9ce01b6c387257511e5c6df4.anchor	GK	spawn.d18a9ba08e5427b0fcccb4f0	0	156116	-46618	-3760	148664	-49168	-672	1538	1538	8460	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.9a1ced5891f4c55389e66da9	ANCHOR_TO_DEST	ANCHOR	generated.farm.d9ae1b8c61abed952b52e748.anchor	DEST	dest.8c09bbc7bfb0f2b227b81f0b	0	112370	41394	-4632	114674	44150	-3376	923	923	3806	NO_PATH	0	0	data/spawns/Hunters/EnchantedValley.xml|data/teleporters/town/30233.xml	NO_PATH
connector.9a2efa1c77ae665848b981a1	GK_TO_ANCHOR	GK	spawn.f3a49ab4f7a73dfdea27ae5e	ANCHOR	generated.farm.47669c1f7a73c81d26c75bbf.anchor	0	147134	-56576	-2760	140747	-57774	-3032	1538	1538	6505	NO_PATH	0	0	data/spawns/Others/24_16.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9a5184a5a9c12ed43b079efd	ANCHOR_TO_DEST	ANCHOR	generated.farm.3d1a05fe6d4f5d23162a5e89.anchor	DEST	dest.ecd982a3f5b0851c65fc7acc	0	78581	-58255	-2304	76911	-55295	-5824	1537	1537	4893	NO_PATH	0	0	data/spawns/Rune/SwampOfScreams.xml|data/teleporters/clanhall/Rune/35568.xml	NO_PATH
connector.9a615981a58272c27dce04ce	ANCHOR_TO_DEST	ANCHOR	generated.farm.df677844f3af094815e984cc.anchor	DEST	dest.fbea6002af7dc7c3e4d7d167	0	175556	-188129	-1672	175499	-181586	-904	921	921	6589	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/town/30540.xml	NO_PATH
connector.9a96574eec2138239f66d3a9	DEST_TO_ANCHOR	DEST	dest.e06ff2b687a47fbf723865b7	ANCHOR	giran.route.north	0	83551	147942	-3400	85000	143000	-4072	918	918	5194	NO_PATH	0	0	data/teleporters/town/30878.xml|data/mapregion/giran_castle_town.xml	NO_PATH
connector.9aa398d8155064e2b0af8c1e	DEST_TO_ANCHOR	DEST	dest.e1ed15a8c14e439c5ff4fe76	ANCHOR	generated.farm.3ed60488890fc56b8a93d524.anchor	0	146374	4599	-403	145214	-1914	-4592	924	924	7831	NO_PATH	0	0	data/teleporters/doorman/35268.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.9ab1381ebd20b3981cbf84e0	ANCHOR_TO_GK	ANCHOR	giran.city.center	GK	spawn.bd6e9b7fa656f1e550ded751	0	82480	149087	-3350	81133	151537	-3512	918	918	2801	PATH_SEGMENT_BLOCKED	0	0	data/mapregion/giran_castle_town.xml|data/spawns/Others/22_22.xml	PATH_SEGMENT_BLOCKED
connector.9acd27362927b15bbd0e7f85	DEST_TO_ANCHOR	DEST	dest.25e28532f79c5963d8bce2a5	ANCHOR	generated.farm.2ee25f6a341f505bb40de2fc.anchor	0	124904	61992	-3973	124818	55785	-3360	923	923	6238	NO_PATH	0	0	data/teleporters/clanhall/Aden/35443.xml|data/spawns/Hunters/EnchantedValley.xml	NO_PATH
connector.9ad2923750b7ce0c1a8611f6	ANCHOR_TO_DEST	ANCHOR	generated.farm.49b24db872a5ff00e26bd029.anchor	DEST	dest.18657e72d3afd42f45908db0	0	150638	-63299	-3424	153460	-70055	-3312	1538	1538	7323	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	NO_PATH
connector.9aeb1f050e431bae49f4368b	ANCHOR_TO_DEST	ANCHOR	generated.farm.c9688432b997ec0243ec1b3f.anchor	DEST	dest.388ea2f92227db8e8dece50a	0	148203	-1884	-4592	149283	4610	-432	924	924	7788	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/teleporters/doorman/35270.xml	NO_PATH
connector.9b2bfa47fb96e18f105568fc	DEST_TO_ANCHOR	DEST	dest.97e884732d1831265eceeb3b	ANCHOR	generated.farm.08bede9fa450ab087be0458b.anchor	0	-44836	-112524	-235	-40560	-117892	-1920	920	920	7067	NO_PATH	0	0	data/teleporters/town/32163.xml|data/spawns/OrcTerritory/OrcStarting.xml	NO_PATH
connector.9b3e5b348d3655e7d7680695	DEST_TO_ANCHOR	DEST	dest.c198460adf168f69d59928b8	ANCHOR	generated.farm.9325a61d37584f81c64ce8a6.anchor	0	155310	-16339	-3320	155053	-10779	-4160	924	924	5629	NO_PATH	0	0	data/teleporters/clanhall/Aden/35439.xml|data/spawns/Aden/BlazingSwamp.xml	NO_PATH
connector.9b7d4c2f0db371aeecfb8db2	ANCHOR_TO_DEST	ANCHOR	generated.farm.a32843d9945a633fb0d082ee.anchor	DEST	dest.9c88beb7b9796ecb4f3bc769	0	150739	-2129	-4568	148575	4607	-403	924	924	8210	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/teleporters/doorman/35270.xml	NO_PATH
connector.9b9526f38364f9147acebffb	DEST_TO_ANCHOR	DEST	dest.18657e72d3afd42f45908db0	ANCHOR	generated.farm.721be9c9f82200fe629be486.anchor	0	153460	-70055	-3312	148815	-63396	-3160	1538	1538	8121	NO_PATH	0	0	data/teleporters/chamberlain/35363.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9bc19327ffaa2e77aae51bde	ANCHOR_TO_GK	ANCHOR	generated.farm.2375efd4a61538412f238d7c.anchor	GK	spawn.886ea7c1f785b55b69ec0767	0	152789	-2636	-4544	147408	2320	221	924	924	8731	NO_PATH	0	0	data/spawns/Aden/BlazingSwamp.xml|data/spawns/Castles/Aden.xml	NO_PATH
connector.9bd09446069547c4c07e8dc7	ANCHOR_TO_DEST	ANCHOR	generated.farm.1bc0806803391550b59b5dd7.anchor	DEST	dest.5a41f45cf22daa12bbd6a4c0	0	173413	-187077	-488	178591	-184615	-360	921	921	5735	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/town/30540.xml	NO_PATH
connector.9c19315d3efae5f3b844d05b	DEST_TO_ANCHOR	DEST	dest.989f1f1ebece5846171b7e0c	ANCHOR	generated.farm.9ce01b6c387257511e5c6df4.anchor	0	149430	-48245	-2383	156116	-46618	-3760	1538	1538	7018	NO_PATH	0	0	data/teleporters/doorman/35358.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9c1ad69f8b2a63c38db83865	DEST_TO_ANCHOR	DEST	dest.f2522fd691ccf61f81ae16ec	ANCHOR	generated.farm.0f3b8c82251c8dddfa049825.anchor	0	82951	252354	-10592	83555	254562	-10872	926	926	2307	VALID_PATH	2647	3	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	GEOENGINE_PROVEN
connector.9c4e762d0e60f2f3f4772086	ANCHOR_TO_DEST	ANCHOR	generated.farm.4475282a85a97a4b396b967b.anchor	DEST	dest.4284b435762f397cce85fcfb	0	149140	-108937	-2536	144880	-113468	-2560	1538	1538	6220	NO_PATH	0	0	data/spawns/Goddard/HotSprings.xml|data/teleporters/others/Varka.xml	NO_PATH
connector.9c926f59c24562ee2be8139f	ANCHOR_TO_DEST	ANCHOR	generated.farm.c6b91d878955fb4a74840c96.anchor	DEST	dest.a1e4693884e8683fb171a478	0	154440	-47418	-3776	153996	-50182	-2992	1538	1538	2908	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/chamberlain/35363.xml	NO_PATH
connector.9cbc2838a915012eec8f3f3e	ANCHOR_TO_DEST	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	DEST	dest.285de1592f4b8592a440458c	0	155056	-48692	-3672	147459	-45789	-2084	1538	1538	8287	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35356.xml	NO_PATH
connector.9cbc714b20add181f979637c	GK_TO_ANCHOR	GK	spawn.6d40136e98f143a65dfe3117	ANCHOR	generated.farm.15d7dac0e28f4f00c7a38ba5.anchor	0	184458	61446	-3992	183253	58935	-7232	924	924	4273	NO_PATH	0	0	data/spawns/Others/25_19.xml|data/spawns/Aden/GiantsCave.xml	NO_PATH
connector.9d56df8ea8a845c6112dc714	DEST_TO_ANCHOR	DEST	dest.6fb5021ca4d18a28277cff29	ANCHOR	generated.farm.f504105979f402c6b5137135.anchor	0	71814	-57054	-3088	74212	-55001	-3104	1537	1537	3157	VALID_DIRECT	3157	1	data/teleporters/chamberlain/35509.xml|data/spawns/Rune/SwampOfScreams.xml	GEOENGINE_PROVEN
connector.9d7a86f1a8d6d089a9600c02	DEST_TO_ANCHOR	DEST	dest.45565ac66d6cf494a00dc6e5	ANCHOR	generated.farm.279bd6d06ef79825311d365d.anchor	0	89513	-44800	-2136	89482	-52087	-2616	1537	1537	7303	NO_PATH	0	0	data/teleporters/town/31320.xml|data/spawns/Rune/SwampOfScreams.xml	NO_PATH
connector.9d7e33054063e7415854c9f8	ANCHOR_TO_DEST	ANCHOR	generated.farm.df677844f3af094815e984cc.anchor	DEST	dest.ffb129dafff574e80a4d7eca	0	175556	-188129	-1672	179299	-182831	-224	921	921	6647	NO_PATH	0	0	data/spawns/DwarvenTerritory/DwarvenStarting.xml|data/teleporters/others/32654.xml	NO_PATH
connector.9d8a306dfc06f90ddb1f45c2	ANCHOR_TO_GK	ANCHOR	generated.farm.cd97e77022d4a79ec5fc001f.anchor	GK	spawn.b3ade47a783cc4d199b36042	0	43218	143155	-3272	42608	143952	-5379	916	916	2334	NO_PATH	0	0	data/spawns/Dion/ExecutionGrounds.xml|data/spawns/Others/21_22.xml	NO_PATH
connector.9dc4caee7e9faf73bcb32518	DEST_TO_ANCHOR	DEST	dest.21e9c9b1510df61032cbc4cc	ANCHOR	generated.farm.dfb4a481eb32c06d6cf72d76.anchor	0	77868	250400	-9328	80443	248745	-10360	926	926	3231	NO_PATH	0	0	data/teleporters/town/30899.xml|data/spawns/Innadril/GardenOfEva.xml	NO_PATH
connector.9dfdf1b680c1936cb3889a81	GK_TO_ANCHOR	GK	spawn.03ea56153c3f4ab07c49f3d3	ANCHOR	giran.castle.defender.staging	0	115575	144864	-2567	116540	146655	-1866	918	918	2152	NO_PATH	0	0	data/spawns/Castles/Giran.xml|data/zones/castle_hall.xml|data/zones/castle_siege.xml	NO_PATH
connector.9e0a5bc2688e64007ede5d29	DEST_TO_ANCHOR	DEST	dest.99c640dbaf880872599d4081	ANCHOR	generated.farm.18c908cb2b87127780e52b0c.anchor	0	-9959	176184	-4160	-15168	178488	-5304	912	912	5810	NO_PATH	0	0	data/teleporters/clanhall/Gludio/35386.xml|data/spawns/Gludio/Wasteland.xml	NO_PATH
connector.9e232897fea6bac5ee5f8d72	ANCHOR_TO_GK	ANCHOR	generated.farm.5646fdca6ae25d5f7b8df80f.anchor	GK	spawn.51c3beb6cc7ad616365893a6	0	154200	-44838	-3744	149024	-48080	-2382	1538	1538	6258	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/spawns/Castles/Goddard.xml	NO_PATH
connector.9e8a18b76df07f653d2bf9b1	ANCHOR_TO_DEST	ANCHOR	generated.farm.c566a65e22d07a92230b56a2.anchor	DEST	dest.818f1d4dc9597a3b7b746723	0	-95163	237296	-3408	-99586	237637	-3568	910	910	4440	VALID_DIRECT	4440	1	data/spawns/TalkingIsland/TalkingIslandMonsters.xml|data/teleporters/town/30006.xml	GEOENGINE_PROVEN
connector.9e9b05cddd8d74349e2b0150	DEST_TO_ANCHOR	DEST	dest.698f76618645d240ff17b97f	ANCHOR	generated.farm.17b9477b5932a2d62a5f479c.anchor	0	-89763	105359	-3576	-97264	106785	-3392	911	911	7638	NO_PATH	0	0	data/teleporters/town/30320.xml|data/spawns/Gludin/TurekOrcs.xml	NO_PATH
connector.9ebf1f301ffd90139ba01a2c	GK_TO_ANCHOR	GK	spawn.d18a9ba08e5427b0fcccb4f0	ANCHOR	generated.farm.007f9057c1ee101b364fff57.anchor	0	148664	-49168	-672	155476	-49469	-3352	1538	1538	7327	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9edbbec9202d9e6bc64fa573	DEST_TO_ANCHOR	DEST	dest.8d3b8a0f8679baa430ed780e	ANCHOR	generated.farm.ed8992f2edcbacf7c4f24608.anchor	0	115113	-178212	-901	117968	-173208	-432	921	921	5781	NO_PATH	0	0	data/teleporters/town/32163.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
connector.9edd3d4d630f70b28a07308d	ANCHOR_TO_DEST	ANCHOR	generated.farm.115e665f5c027e4ca2fb1b2d.anchor	DEST	dest.676f59b862d33902959c4f11	0	6184	-21181	-3432	11235	-24026	-3640	1924	1924	5801	NO_PATH	0	0	data/spawns/Rune/PrimevalIsle.xml|data/teleporters/town/31320.xml	NO_PATH
connector.9f03e5b3c8490f3ddc20cd3b	ANCHOR_TO_DEST	ANCHOR	generated.farm.c6b91d878955fb4a74840c96.anchor	DEST	dest.285de1592f4b8592a440458c	0	154440	-47418	-3776	147459	-45789	-2084	1538	1538	7366	NO_PATH	0	0	data/spawns/Goddard/GardenOfBeasts.xml|data/teleporters/doorman/35356.xml	NO_PATH
connector.9f0ad4a05f7ecf48fdeb1559	DEST_TO_ANCHOR	DEST	dest.a4ba0695da2a064181042973	ANCHOR	giran.castle.attacker.staging	0	107954	145841	-3224	112122	144855	-2751	918	918	4310	NO_PATH	0	0	data/teleporters/chamberlain/35184.xml|data/html/admin/teleports/CastleAreas/giran.htm|data/zones/castle_siege.xml|data/zones/castle_hall.xml	NO_PATH
connector.9f14fc94034f0bafae0042c2	DEST_TO_ANCHOR	DEST	dest.84cfda71508181370e4e1e94	ANCHOR	generated.farm.c2aeec8c90096994fcd4d74c.anchor	0	50568	152408	-2656	48260	153823	-2720	916	916	2708	VALID_DIRECT	2708	1	data/teleporters/town/30059.xml|data/spawns/Dion/ExecutionGrounds.xml	GEOENGINE_PROVEN
connector.9f2723c3674d0eb35a5f9eaf	DEST_TO_ANCHOR	DEST	dest.996bf59649987d0a0df38a32	ANCHOR	generated.farm.c41d5bd8bc6f8468bc43ecc5.anchor	0	115583	192261	-3488	117464	199169	-3720	926	926	7164	VALID_DIRECT	7164	1	data/teleporters/town/30899.xml|data/spawns/Innadril/AlligatorBeach.xml	GEOENGINE_PROVEN
connector.9f802e90f74242ce1fda2f38	DEST_TO_ANCHOR	DEST	dest.390dce2c80e6f8dcb183685e	ANCHOR	generated.farm.3ec423fd29deeac7ab56455f.anchor	0	146181	-49209	-686	138496	-51209	-2736	1538	1538	8202	NO_PATH	0	0	data/teleporters/doorman/35360.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9f958a1b1e524330b738245b	ANCHOR_TO_GK	ANCHOR	giran.castle.attacker.staging	GK	spawn.88a10d723a42ef43b5be5a87	0	112122	144855	-2751	115220	144930	-2527	918	918	3107	NO_PATH	0	0	data/html/admin/teleports/CastleAreas/giran.htm|data/zones/castle_siege.xml|data/zones/castle_hall.xml|data/spawns/Castles/Giran.xml	NO_PATH
connector.9f9de9521b8ec6c078ba112e	GK_TO_ANCHOR	GK	spawn.fba52e3020863a6709bad42b	ANCHOR	generated.farm.5eb9ca10f507264114a7bd47.anchor	0	148612	-49004	-688	155056	-48692	-3672	1538	1538	7109	NO_PATH	0	0	data/spawns/Castles/Goddard.xml|data/spawns/Goddard/GardenOfBeasts.xml	NO_PATH
connector.9fa1c4af4533c5588cec196b	GK_TO_ANCHOR	GK	spawn.adbf2ddde00443bc89450f43	ANCHOR	generated.farm.1bc0806803391550b59b5dd7.anchor	0	178884	-184227	-336	173413	-187077	-488	921	921	6171	NO_PATH	0	0	data/spawns/Others/25_12.xml|data/spawns/DwarvenTerritory/DwarvenStarting.xml	NO_PATH
