fact_key	teleporter_npc_id	teleporter_spawn_key	teleporter_spawn_x	teleporter_spawn_y	teleporter_spawn_z	teleporter_instance_id	list_name	teleport_type	destination_index	destination_name	destination_x	destination_y	destination_z	fee_id	fee_count	castle_ids	source_path	spawn_source_path	availability_class	condition_summary
fact.82b2a4a57b9c0fb0b8b053c6	35568	spawn.ba7075ce26a715559b2ed73b	37655	-50596	900	0	tel2	OTHER	5	Swamp of Screams	69340	-50203	-3314	57	500		data/teleporters/clanhall/Rune/35568.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.82caf8101f0d1c93090980cc	35403	spawn.53daf53e61a9c22c37fed47a	17621	144920	-3037	0	tel2	OTHER	4	West Gate Entrance	16582	144130	-2960	57	0		data/teleporters/clanhall/Dion/35403.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.82d0ec7c0cec3b4ba6fdd4b0	35451	spawn.63121d2ce78453f15ff12866	78652	148280	-3580	0	tel2	OTHER	4	West Gate Entrance	77305	148636	-3592	57	0		data/teleporters/clanhall/Giran/35451.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.82fe00388189d3def9fb8290	31964	spawn.3f94b4ec9d3dbb2e1b66b6de	87048	-143448	-1293	0	NORMAL	NORMAL	10	Den of Evil	68693	-110438	-1904	57	7500		data/teleporters/town/31964.xml	data/spawns/Others/22_13.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.8330318405c36c3fec5b0eae	35274	spawn.165f3a69ba65d2f92b214384	147412	3355	-46	0	OTHER	OTHER	2	Front of the Narsell Fortress	160702	51661	-3512	57	0		data/teleporters/chamberlain/35274.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8335c3c4c36e2f30391f7456	35457	spawn.bd6e9b7fa656f1e550ded751	81133	151537	-3512	0	tel2	OTHER	0	Village Square	81749	149171	-3464	57	0		data/teleporters/clanhall/Giran/35457.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.835a6c682e33b7fff3788778	30059	spawn.4ec7694f186463a9bd00e694	15631	142885	-2704	0	NORMAL	NORMAL	4	Rune Township	43835	-47749	-792	57	57000	8	data/teleporters/town/30059.xml	data/spawns/Others/20_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.83b4725b0a800ec42e57eda4	35388	spawn.e10830aef1c1222837ff89f1	-13745	125573	-3129	0	tel1	OTHER	4	North Gate Entrance	-14591	121024	-2990	57	0		data/teleporters/clanhall/Gludio/35388.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.83d7ffb6d0637a3d2113920d	35580	spawn.3eefd5c0daf7158ddc739391	86043	-143130	-1327	0	tel2	OTHER	7	Ice Merchant Cabin	113903	-108752	-860	57	500		data/teleporters/clanhall/Schuttgart/35580.xml	data/spawns/Others/22_13.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8420edd5ce966be4a0a9b1c2	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NORMAL	NORMAL	13	Entrance to the Forge of the Gods	169018	-116303	-2432	57	10000		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.842fc6635a27d7bc16e2f152	30899	spawn.d74c52e771072d3a8bd200eb	111386	219413	-3536	0	NORMAL	NORMAL	5	Rune Township	43835	-47749	-792	57	82000	8	data/teleporters/town/30899.xml	data/spawns/Others/23_24.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.84337d74d2503cf139260fca	35421	spawn.32a71cec01cdd84fa8a137c1	177598	-18610	-2238	0	tel2	OTHER	17	Giant's Cave Lower Layer	191754	56760	-7624	57	500		data/teleporters/clanhall/Aden/35421.xml	data/spawns/Others/25_17.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.844480755effbc10f5f372b4	30006	spawn.ee82a6e3aa92a4ff7f32794c	-84108	244604	-3728	0	NORMAL	NORMAL	3	Elven Village	46951	51550	-2976	57	23000		data/teleporters/town/30006.xml	data/spawns/Others/17_25.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.8475300f36ee5b0e533e8060	35459	spawn.86b0d293ddbb17f33befc233	81920	151968	-3520	0	tel1	OTHER	4	West Gate Entrance	77305	148636	-3592	57	0		data/teleporters/clanhall/Giran/35459.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.849eff7580c03ac83414dadf	35927						tel2	OTHER	0	Fortress West Gate	157017	-68977	-2864	57	0		data/teleporters/fortress/Goddard/Borderland.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.84a431648c0dc4f971a163d8	31275	spawn.844ddb7500852ef9c1ed2526	147966	-55228	-2728	0	NORMAL	NORMAL	9	Ketra Orc Outpost	146990	-67128	-3640	57	1800		data/teleporters/town/31275.xml	data/spawns/Others/24_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.84a892df9a82620deb04a3a4	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NOBLES_TOKEN	NOBLES_TOKEN	0	Gludin Arena	-87328	142266	-3640	13722	1		data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.84c4c35f56683ac41d05d16e	30059	spawn.4ec7694f186463a9bd00e694	15631	142885	-2704	0	NORMAL	NORMAL	10	Fortress of Resistance	47382	111278	-2104	57	1700		data/teleporters/town/30059.xml	data/spawns/Others/20_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.84c6911c6ed93ed591170f88	36317						tel2	OTHER	1	Fortress East Gate	102390	-54320	-632	57	0		data/teleporters/fortress/Rune/Demon.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.84d7fb2271849be38f582228	35138	spawn.ad45a00de04ad2ec8c01c379	22466	156837	-2944	0	OTHER	OTHER	0		22315	156447	-2962	57	0		data/teleporters/doorman/35138.xml	data/spawns/Castles/Dion.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.84ea2fef8e7b7ae4f3db7572	35357	spawn.3a0446a892f0598177d3c757	145904	-48096	-2382	0	OTHER	OTHER	0		145514	-48241	-2383	57	0		data/teleporters/doorman/35357.xml	data/spawns/Castles/Goddard.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.84fa0764e8531ef2b8c0388f	35457	spawn.bd6e9b7fa656f1e550ded751	81133	151537	-3512	0	tel1	OTHER	2	East Gate Entrance	88342	147329	-3400	57	0		data/teleporters/clanhall/Giran/35457.xml	data/spawns/Others/22_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.84fb0ddd9d2ce96ba565eaae	31376	spawn.a2b1a0034271ecd190ca3b91	149824	-79840	-5579	0	list1	OTHER	0	Town of Goddard	148024	-55281	-2728	57	2400	7	data/teleporters/others/Ketra.xml	data/spawns/Others/24_15.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.85410528347432c41ef1c464	35927						tel2	OTHER	1	Fortress East Gate	161618	-72057	-2864	57	0		data/teleporters/fortress/Goddard/Borderland.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.85863a2dfb84cbba70eb810d	35392	spawn.8f898e9323d8bc8d455702ae	-84596	152253	-3125	0	tel1	OTHER	4	West Gate Entrance	-85138	152749	-3160	57	0		data/teleporters/clanhall/Gludin/35392.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.85d4178b33d57c1a127bcb26	32503	spawn.779c1015b7bf49567767ba8c	-70586	-71062	-1416	0	OTHER	OTHER	0		-59224	-56837	-2032	57	0		data/teleporters/others/32503.xml	data/spawns/Others/KrateisCube.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.861dfa8277772746c9eb6190	35312	spawn.73592e9fbe2cad2fb5823585	116363	245268	-1040	0	OTHER	OTHER	0		116263	245174	-1058	57	0		data/teleporters/doorman/35312.xml	data/spawns/Castles/Innadril.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.862225793db1078a29638cca	35578	spawn.fdab72a0711244aa7ea31905	37808	-45879	900	0	tel2	OTHER	2	North Gate Entrance	40909	-52670	-896	57	0		data/teleporters/clanhall/Rune/35578.xml	data/spawns/Others/21_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.862655fea672f3135cfa887a	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel2	OTHER	11	South Entrance of Devastated Castle	181726	-7524	-3464	57	500		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.866e59404930ad38c7f347f1	50009						list10	OTHER	1	Singing Waterfall	-111728	244330	-3448	57	770		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.867c7b034cd8af88bd38d528	32648						OTHER	OTHER	3		68693	-110438	-1904	57	10000		data/teleporters/others/32648.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.86bf228dcc6654f3ade16f88	35449	spawn.83721c9bc3233206a7157ff8	144243	28252	-2240	0	tel2	OTHER	11	South Entrance of Devastated Castle	181726	-7524	-3464	57	500		data/teleporters/clanhall/Aden/35449.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.86c3f6f6baadb16ac6b34cfa	30540	spawn.cd48f4a126ad9fb6d9a60ca2	115072	-178176	-880	0	NOBLES_ADENA	NOBLES_ADENA	1	Giran Arena	73579	142709	-3768	57	1000		data/teleporters/town/30540.xml	data/spawns/Others/23_12.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.86ec21a29e96c806a00562da	35658						tel1	OTHER	0	Fortress West Gate	-55240	157193	-2048	57	0		data/teleporters/fortress/Gludio/Shanty.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8705bda4ff73d22579733bfe	30233	spawn.059e5b56c979c574aceb06da	117129	76917	-2689	0	NOBLES_ADENA	NOBLES_ADENA	0	Gludin Arena	-87328	142266	-3640	57	1000		data/teleporters/town/30233.xml	data/spawns/Others/23_20.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.873014f7dbe44ba2b7d80024	36248						tel1	OTHER	3	Giran Town Square	81749	149171	-3464	57	0		data/teleporters/fortress/Aden/Hunter.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8776beb46eefcb64774cfd6f	36317						tel2	OTHER	6	Entrance to the Forge of the Gods	169018	-116303	-2432	57	500		data/teleporters/fortress/Rune/Demon.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8782c6d56afd672181b8004b	35445	spawn.26c851bd7b56e4e54a1080ab	150532	26500	-2248	0	tel1	OTHER	0	Village Square	147450	28081	-2294	57	0		data/teleporters/clanhall/Aden/35445.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.878ae3a19d4d437a86ad6a3f	35465	spawn.c3b887fab1e752991ad6afef	148381	-56525	-2760	0	tel1	OTHER	0	Village Square	147728	-56331	-2776	57	0		data/teleporters/clanhall/Goddard/35465.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.87bec6ed598b67a66d7a1cd1	50009						list8	OTHER	1	Windmill Hill	-75437	168800	-3632	57	550		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.87ec8ef6cc399cc2b6eedc84	35421	spawn.32a71cec01cdd84fa8a137c1	177598	-18610	-2238	0	tel2	OTHER	4	North Gate Entrance	147465	20737	-2130	57	0		data/teleporters/clanhall/Aden/35421.xml	data/spawns/Others/25_17.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8804cb67ea7640032b3f3ef7	35384	spawn.f75b7c1fae3c3fd5a326d3d1	-16159	123728	-3102	0	tel1	OTHER	0	Village Square	-14393	123671	-3144	57	0		data/teleporters/clanhall/Gludio/35384.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.882c169a98d027226de83475	35467	spawn.ac310663c394c7d6add8412b	149024	-55456	-2765	0	tel2	OTHER	6	Entrance to the Forge of the Gods	169018	-116303	-2432	57	500		data/teleporters/clanhall/Goddard/35467.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.88f4eaeb41ba85f6b634cc13	35394	spawn.af960fc11717474fbd9a8de1	-84276	153321	-3161	0	tel1	OTHER	2	East Gate Entrance	-78405	152723	-3181	57	0		data/teleporters/clanhall/Gludin/35394.xml	data/spawns/Others/17_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.892280bb8834e16b8ba23c35	35605	spawn.7a3a4a1036f395421717f1a5	140824	-124844	-1864	0	tel1	OTHER	3	West Gate Entrance	144866	-57464	-2976	57	0		data/teleporters/clanhall/Goddard/35605.xml	data/spawns/Others/24_14.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.892982b7c9f87b79a432dca2	31376	spawn.a2b1a0034271ecd190ca3b91	149824	-79840	-5579	0	list2	OTHER	3	Town of Schuttgart	87126	-143520	-1288	57	8900	9	data/teleporters/others/Ketra.xml	data/spawns/Others/24_15.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.89299ed73dd3d7c3e60be2c5	30162	spawn.779a373211c6bc4c88b01e97	84814	15886	-4291	0	NORMAL	NORMAL	3	4th Floor Dark Wizard Guild	85399	16197	-1771	57	0		data/teleporters/others/IvoryTower/30162.xml	data/spawns/Others/22_18.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.89370b8ea975bdd70a967b16	30177	spawn.8118b73cdef3dcf4862abdaa	82992	53171	-1492	0	NOBLES_TOKEN	NOBLES_TOKEN	0	Gludin Arena	-87328	142266	-3640	13722	1		data/teleporters/town/30177.xml	data/spawns/Others/22_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.894f901e4e98e06ac34de05d	50009						list11	OTHER	2	Cave of Trials	9340	-112509	-2536	57	1500		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8965c90659dd141d740f777e	50009						list14	OTHER	4	Mithril Mines Eastern Entrance	178591	-184615	-360	57	12000		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8992f2c146ad68d3d017a3e3	30177	spawn.8118b73cdef3dcf4862abdaa	82992	53171	-1492	0	NOBLES_ADENA	NOBLES_ADENA	5	Coliseum	146440	46723	-3400	57	1000		data/teleporters/town/30177.xml	data/spawns/Others/22_19.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.89a2dc462d7b0395cdb40d82	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NORMAL	NORMAL	4	Heine	111455	219400	-3544	57	82000	6	data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.89a9ae0be565d516b674cbb1	35467	spawn.ac310663c394c7d6add8412b	149024	-55456	-2765	0	tel2	OTHER	0	Village Square	147728	-56331	-2776	57	0		data/teleporters/clanhall/Goddard/35467.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.89b6e2cba64e6a69857864b7	36210						tel2	OTHER	1	Fortress South Gate	110349	-13288	-922	57	0		data/teleporters/fortress/Aden/Western.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a3313403f179c82f475a43e	35461	spawn.94983ae1f1c3f9665c08d90a	146416	-55568	-2765	0	tel2	OTHER	5	Ketra Orc Outpost	146990	-67128	-3640	57	500		data/teleporters/clanhall/Goddard/35461.xml	data/spawns/Others/24_16.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a395052ec3af577dc26c89b	35383	spawn.ffabb3b59455099607371807	43129	108841	-1984	0	tel1	OTHER	3	South Gate Entrance	17394	147593	-3129	57	0		data/teleporters/clanhall/Dion/35383.xml	data/spawns/Others/21_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a504afd9075ccc87a6ae0f4	35503	spawn.66d701d61e98e4fc21b755d9	17908	-48960	-1200	0	OTHER	OTHER	1		17716	-49149	-1190	57	0		data/teleporters/doorman/35503.xml	data/spawns/Castles/Rune.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a55e9bdef9bc69362e14436	35658						tel1	OTHER	1	Fortress East Gate	-50296	155793	-2056	57	0		data/teleporters/fortress/Gludio/Shanty.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a591224f965e48343fd7a7b	36210						tel2	OTHER	2	Aden Town Square	147450	28081	-2294	57	0		data/teleporters/fortress/Aden/Western.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8a657bcaaceb7051d5d1b1ce	35827						tel1	OTHER	3	Front of the Aden Castle Gate	147428	20161	-2008	57	0		data/teleporters/fortress/Aden/Narsell.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8ab0c3df25f31adf138b2095	31117	spawn.6706d9711ed400c9dd813214	140032	79680	-5427	0	OTHER	OTHER	0		140404	79678	-5431	57	0		data/teleporters/dungeon/31117.xml	data/spawns/Others/24_20.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8ad23168f118b9abe33e2393	35421	spawn.32a71cec01cdd84fa8a137c1	177598	-18610	-2238	0	tel2	OTHER	14	Forsaken Plains	168217	37990	-4072	57	500		data/teleporters/clanhall/Aden/35421.xml	data/spawns/Others/25_17.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8ad2d9e4afde5bc9d318a3e0	30320	spawn.0d0a9a2d256340462e548ace	-80752	149776	-3044	0	NORMAL	NORMAL	13	Wastelands	-16526	208032	-3664	57	3400		data/teleporters/town/30320.xml	data/spawns/Others/17_22.xml	NORMAL	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,normal-source-siege,karma,combat-flag,MAX_FREE_TELEPORT_LEVEL,subclass;TeleportHolder.calculateFee:discount
fact.8b0a9f9ca578be4090c83acb	35555	spawn.9bdfd6b869e3385b41752a57	77488	-153360	-384	0	OTHER	OTHER	3	The Center of the Abandoned Coal Mines	144706	-173223	-1520	57	500		data/teleporters/chamberlain/35555.xml	data/spawns/Castles/Schuttgart.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8b1eb55dc0c9453f3c19461f	35269	spawn.206b6e6944c7ff3757a380be	147362	6111	-400	0	OTHER	OTHER	0		147456	6357	-407	57	0		data/teleporters/doorman/35269.xml	data/spawns/Castles/Aden.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8b3c673803de68401270edd1	30727	spawn.9cedcaec2cb672fed07834f3	85336	16194	-3664	0	ivory_inside	OTHER	2	3rd Floor Elven Wizard Guild	85399	16197	-2288	57	0		data/teleporters/others/IvoryTower/30727.xml	data/spawns/Others/22_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8b4c910f38ceadd139dfb257	32163	spawn.a770efb7978d4b0750493c37	-116879	46591	360	0	OTHER	OTHER	1		-95540	52150	-2024	57	0		data/teleporters/others/32163.xml	data/spawns/Kamael/IsleOfSouls.xml	BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee;TeleporterData:duplicate-list-source-order
fact.8b614f1aa42730b470822fac	35388	spawn.e10830aef1c1222837ff89f1	-13745	125573	-3129	0	tel2	OTHER	1	East Gate Entrance	-11817	123652	-3079	57	0		data/teleporters/clanhall/Gludio/35388.xml	data/spawns/Others/19_21.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8baf8dce1dd905e4e9edb90b	31320	spawn.978f8bbec92e2b221b7df148	43824	-47664	-800	0	NOBLES_ADENA	NOBLES_ADENA	0	Gludin Arena	-87328	142266	-3640	57	1000		data/teleporters/town/31320.xml	data/spawns/Others/21_16.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.8bb6136c2ea9f050f6357a9a	35449	spawn.83721c9bc3233206a7157ff8	144243	28252	-2240	0	tel1	OTHER	2	West Gate Entrance	142593	26344	-2425	57	0		data/teleporters/clanhall/Aden/35449.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8bbd7b620394f494297b30b9	35443	spawn.2a787cc9cdde95ebc2288fe1	145473	25295	-2112	0	tel2	OTHER	7	Enchanted Valley, Northern Region	104426	33746	-3825	57	500	4;5	data/teleporters/clanhall/Aden/35443.xml	data/spawns/Others/24_18.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8bd32d27f66d3cbb3751c203	36248						tel1	OTHER	1	Fortress South Gate	126155	97124	-2144	57	0		data/teleporters/fortress/Aden/Hunter.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8be3bc3715acc27e017fb912	30233	spawn.059e5b56c979c574aceb06da	117129	76917	-2689	0	NOBLES_TOKEN	NOBLES_TOKEN	3	The Center of the Enchanted Valley	114674	44150	-3376	13722	1		data/teleporters/town/30233.xml	data/spawns/Others/23_20.xml	NOBLESSE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee,noblesse
fact.8bfc9cefdc22e3f1dc4835d3	35403	spawn.53daf53e61a9c22c37fed47a	17621	144920	-3037	0	tel2	OTHER	9	Entrance to Floran Village	17430	170103	-3506	57	500		data/teleporters/clanhall/Dion/35403.xml	data/spawns/Others/20_22.xml	SPECIAL_OR_UNMODELED	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8c1512f3d91e29f826666c67	35858						tel2	OTHER	0	Fortress North Gate	189894	36746	-3408	57	0		data/teleporters/fortress/Aden/Bayou.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
fact.8c7c4a3e67f610a76feb4262	50009						list20	OTHER	3	Isle of Souls Harbor	-74016	51932	-3680	57	4300		data/teleporters/others/50009.xml		BLOCKED_SOURCE	TeleportHolder.doTeleport:alive,castle-siege;TeleportHolder.shouldPayFee:fee
