coverage_key	family	status	candidate_index	anchor_x	anchor_y	anchor_z	local_x	local_y	local_z	attempts	collision_proof
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	141876	79688	-5424	141892	79688	-5424	1	STATIC_XML_CLEAR
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	VALID	1	41558	199034	-4616	41574	199034	-4616	1	STATIC_XML_CLEAR
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	VALID	1	113525	17182	6992	113541	17182	6992	1	STATIC_XML_CLEAR
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	VALID	1	115958	14775	-2120	115974	14775	-2120	1	STATIC_XML_CLEAR
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	VALID	1	79294	28518	-3544	79310	28518	-3552	1	STATIC_XML_CLEAR
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	147142	88562	-5424	147158	88562	-5424	1	STATIC_XML_CLEAR
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	VALID	1	120136	173976	-5432	120152	173976	-5432	1	STATIC_XML_CLEAR
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	VALID	1	113343	14754	-5096	113359	14754	-5096	1	STATIC_XML_CLEAR
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-51873	212594	-5080	-51857	212594	-5080	1	STATIC_XML_CLEAR
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	VALID	1	43611	218592	-3824	43627	218592	-3824	1	STATIC_XML_CLEAR
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	VALID	1	116364	14361	5984	116380	14361	5984	1	STATIC_XML_CLEAR
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	VALID	1	114688	16080	5984	114704	16080	5984	1	STATIC_XML_CLEAR
6a61dca2ed30eb045db8f4132bf0cca57f42047e563f09e8ff2a4175eca19381	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-10819	13513	-4896	-10803	13513	-4896	1	STATIC_XML_CLEAR
6a90c8588f82d7004c07ccec870523a5b0e61a78a87ccc5ac0c098d482ed17d8	TOWER_OF_INSOLENCE	VALID	1	114184	14863	3960	114200	14863	3960	1	STATIC_XML_CLEAR
6b09ee1d3852d548b02efb72213b220e20a424398d38ad0ff39519861ead121e	DEVILS_ISLE	VALID	1	45315	215591	-3904	45331	215591	-3904	1	STATIC_XML_CLEAR
6b6f6c2545639fb2f48a151575e87c2f1d6a7c12ecf0ecddcf3f68baa4f38e72	IMPERIAL_TOMB	VALID	1	183665	-80987	-5320	183681	-80987	-5312	1	STATIC_XML_CLEAR
6b786e1c0dd0685449ed5efc28804cc12d6e2395ad1fe8afad8e6e5fea168af4	DEVILS_ISLE	VALID	1	42152	212508	-3712	42168	212508	-3712	1	STATIC_XML_CLEAR
6c1f8868af8fe2f7ca6a5c73aa8471f85003a3bfe451eb5a240beaf133f44445	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-12668	21984	-4896	-12652	21984	-4896	1	STATIC_XML_CLEAR
6c9c6a21765a07d06cd6ebce512b5a0c0fc2a57088a0693837e0148b9b00a598	SSQ_CATACOMBS_NECROPOLIS	VALID	1	146471	82086	-5424	146487	82086	-5424	1	STATIC_XML_CLEAR
6cde780c2cbbdb9dd999f82453dceeea31f2b3cff8b86d0f73c06085292e4412	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-42544	-239976	-7904	-42528	-239976	-7904	1	STATIC_XML_CLEAR
6d0dcd5ed67655007721ba2c0b972316cab7cffeded255f71b8af8ca783d875e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-9896	-245054	-8160	-9880	-245054	-8160	1	STATIC_XML_CLEAR
6d48dc991277ed445252780a48d0ece15862a8b2f63ae10388d2a9137c06b077	TOWER_OF_INSOLENCE	VALID	1	115803	14964	1944	115819	14964	1944	1	STATIC_XML_CLEAR
6d947d93a37ed27349566f1b7f0d67dfe78c1a75273883cda59d084aad0dbb0d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	145408	85382	-5424	145424	85382	-5424	1	STATIC_XML_CLEAR
6ead3c51df4695e4fee80b1f3986f607a9e71c8458ad89d7171e6ceed451d81f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	142984	85374	-5424	143000	85374	-5424	1	STATIC_XML_CLEAR
6ee4b4d0cc9254f0a8ffad27875cba2da3c16d119187420a20833d0eec8fc493	SSQ_CATACOMBS_NECROPOLIS	VALID	1	172655	-12988	-4896	172671	-12988	-4896	1	STATIC_XML_CLEAR
6f7f1765f89ae95fe51f279645166ee23e5b29e9077aa1a66718d748a8f7f77d	DEVILS_ISLE	VALID	1	45373	217816	-3952	45389	217816	-3952	1	STATIC_XML_CLEAR
6f913b14ecac5fd981c4e5e94361d3a3af215cff3e76ab01d90923b901815a5c	TOWER_OF_INSOLENCE	VALID	1	114658	17376	1944	114674	17376	1944	1	STATIC_XML_CLEAR
700cb41de222c3911513268efe8cccbd305fe9c5842062da45c391b578797e06	DEVILS_ISLE	VALID	1	52379	212080	-3344	52395	212080	-3344	1	STATIC_XML_CLEAR
702c7711f00e2a477fe96a0053bc31b2420fcd7c87cedf616e2cf3ce71f68466	IVORY_TOWER	VALID	2	84230	28886	-3480	84246	28886	-3480	2	STATIC_XML_CLEAR
703997ba81bcd919a63f6cb79425f7be3ac85182e20ca455737b40e385daac2e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55174	122134	-5408	55190	122134	-5408	1	STATIC_XML_CLEAR
70e3a4d6c20b88d7d0e984a82f8ce91bdc41283508118c9e8f915ee86f210a87	SSQ_CATACOMBS_NECROPOLIS	VALID	1	121900	179704	-5432	121916	179704	-5432	1	STATIC_XML_CLEAR
711b18f1824e10b364c5b805707dc522112445583bc732b42b721f8e88258e2f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	122611	136124	-4824	122627	136124	-4824	1	STATIC_XML_CLEAR
718018ba8d519cb8a92397499b86ec4463fda9b502102dd709a44d17c68ea13a	TOWER_OF_INSOLENCE	VALID	1	114658	16066	1944	114674	16066	1944	1	STATIC_XML_CLEAR
72007cc387f17e963e4fcf2c446ac6bf0ff8aede47d0437f2bf5d0e22d4781e5	IMPERIAL_TOMB	VALID	1	180488	-75315	-2728	180504	-75315	-2728	1	STATIC_XML_CLEAR
727636f611ea22b87fae9606c959d08838740b18ecadf47081a5b50bf6b18a29	DEVILS_ISLE	VALID	1	49816	210366	-2704	49832	210366	-2704	1	STATIC_XML_CLEAR
72b81b0dc2dfccdbc42954c717780cf4ffd2204767e7b767e19dfe946b47f251	SSQ_CATACOMBS_NECROPOLIS	VALID	1	46962	176964	-4976	46978	176964	-4976	1	STATIC_XML_CLEAR
72d2f371cf9eb7a0682e2dfe07db0e0da800a0d1eff188b8178f5a77f872843e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	13672	-245687	-9576	13688	-245687	-9576	1	STATIC_XML_CLEAR
7338fa69271c2aa06f4638de0f4d66bb5d66385ca3694558772212cf16b2f97e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15148	14944	-4896	-15132	14944	-4896	1	STATIC_XML_CLEAR
73869e4a8432f00797b9d0ee379e3a86b2b661549df62ed8a1043f5933d6fb5e	TOWER_OF_INSOLENCE	VALID	1	114637	16062	7992	114653	16062	7992	1	STATIC_XML_CLEAR
73d7d571c6cd5effdfe4cb1fdd0b54462a9082b2e03eef77a4d1e43bbebffe05	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-19572	-242081	-8160	-19556	-242081	-8160	1	STATIC_XML_CLEAR
7404957fd9f2ac9aa8910274bf7046fc23522b8596a9e4379742fa931bc9a877	IMPERIAL_TOMB	VALID	1	177962	-78188	-3376	177978	-78188	-3376	1	STATIC_XML_CLEAR
7428ed8d09596a3467e9da7f3a2509092ee79fb866a1197cba7ec2955ee4234a	DEVILS_ISLE	VALID	1	47964	213774	-3424	47980	213774	-3424	1	STATIC_XML_CLEAR
7445824917f3eaf28d41f3ef8c6aa7f31fcc18c46f3840bc8db26ae1c532a4e0	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-17440	80700	-5168	-17424	80700	-5168	1	STATIC_XML_CLEAR
7639d8696718e48cc3dafa8c50ec92735a03348904e1c3dd832f070382046531	SSQ_CATACOMBS_NECROPOLIS	VALID	1	46578	176000	-4976	46594	176000	-4976	1	STATIC_XML_CLEAR
76609c1a29686f09aa087ddb862be12239d42c2298f850bcd088997d08acbf2e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	182570	-14392	-4896	182586	-14392	-4896	1	STATIC_XML_CLEAR
7690ff7815711ed728f8fed1e7e9923ebdc4e7614a4194af0cba11c40eac3265	DEVILS_ISLE	VALID	1	52220	210994	-2464	52236	210994	-2464	1	STATIC_XML_CLEAR
77324c0847de13e0481c5e7c550ab1fc653d768dd31d85b844dc142eced73900	TOWER_OF_INSOLENCE	VALID	1	114478	17472	2952	114494	17472	2952	1	STATIC_XML_CLEAR
77f9210e2ca1201c4291ed96e543b99ff0a877ffdc32da0184a1a6e52a9a686a	SSQ_CATACOMBS_NECROPOLIS	VALID	1	93743	213820	-5432	93759	213820	-5432	1	STATIC_XML_CLEAR
788a7343bc908a787d6139976c2772b5c2f8102052170f0f471f15dc190357d9	DEVILS_ISLE	VALID	1	44926	206189	-3712	44942	206189	-3712	1	STATIC_XML_CLEAR
7899965a2fe2b89495d62605478f9c2466b14bd904a875fb7310b24ab7a4ac73	SSQ_CATACOMBS_NECROPOLIS	VALID	1	50946	117844	-5408	50962	117844	-5408	1	STATIC_XML_CLEAR
78c86af43e16f4b7f6508cd2121a7597ee32a353736244cffb506f90020f99f0	SSQ_CATACOMBS_NECROPOLIS	VALID	1	173046	-10940	-4896	173062	-10940	-4896	1	STATIC_XML_CLEAR
78f753890e270ff7e50bd97b11d403e195aaede3087870eb590dc0a09d7d55dc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	151094	85346	-5424	151110	85346	-5424	1	STATIC_XML_CLEAR
78f969afd9b10da798464d80f3a08ea94de50ac922c68e68cfd17598fd38351a	SSQ_CATACOMBS_NECROPOLIS	VALID	1	89149	219520	-5432	89165	219520	-5432	1	STATIC_XML_CLEAR
7990e5adbbcd8347f0d3d636c4e0c395b9cdbc116a2ab7dbfdcf50e99b3d9e52	SSQ_CATACOMBS_NECROPOLIS	VALID	1	117286	184322	-5432	117302	184322	-5432	1	STATIC_XML_CLEAR
79fb02dd5bf06a305b3867705014763e51ea450e8e20e5f147665b972d587618	TOWER_OF_INSOLENCE	VALID	1	113536	17155	4976	113552	17155	4976	1	STATIC_XML_CLEAR
7a578e8eaccc938841ee3582dc914fc003c3644c152c776528f783bba420c281	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15601	-245092	-8160	-15585	-245092	-8160	1	STATIC_XML_CLEAR
7ab80eb28ebca089ca50c74175a18fe32717a68bbc8aa71081e19b0f610381f1	TOWER_OF_INSOLENCE	VALID	1	114652	18498	5984	114668	18498	5984	1	STATIC_XML_CLEAR
7afcb02ec83ea380db585fb78f3581469fd5a7ebbaf1f8f1fbacaebca3613cb2	SSQ_CATACOMBS_NECROPOLIS	VALID	1	112238	177026	-5432	112254	177026	-5432	1	STATIC_XML_CLEAR
7b2db06d73589ca0009eb1d301de548c4b1d17aec3f9a6798605dc5a6d0f7acd	TOWER_OF_INSOLENCE	VALID	1	113719	15114	6992	113735	15114	6992	1	STATIC_XML_CLEAR
7c350a6b37163be0239bc8aeef100edb1ff9b66e80d97f6d17d874a95e4689b3	SSQ_CATACOMBS_NECROPOLIS	VALID	1	121888	174015	-5432	121904	174015	-5432	1	STATIC_XML_CLEAR
7c5628622e705f7eb1738296bcb08b2e5d4acb891d2e3f67b7b152ff50ea1547	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15599	-250786	-8160	-15583	-250786	-8160	1	STATIC_XML_CLEAR
7c6e748edc33a7a99e9eb3cc9b3ad8236f019a14a14d051369ed9d1f5d22fb5f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47264	211216	-5080	-47248	211216	-5080	1	STATIC_XML_CLEAR
7dfc2c399528baa43266e8c624430b3df77c51b3bb27d6f65547b4b3af53af63	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-13390	18124	-4896	-13374	18124	-4896	1	STATIC_XML_CLEAR
7e9733ead1355749a2961b0e276a04adf1df331b246ea20b762f4849b03772fb	SSQ_CATACOMBS_NECROPOLIS	VALID	1	90852	219521	-5432	90868	219521	-5432	1	STATIC_XML_CLEAR
7f454d5811f41b890ec042792bd330a83e0852b3f542269e6cbeb1749cdff084	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-11495	15586	-4896	-11479	15586	-4896	1	STATIC_XML_CLEAR
7f80d8980ae00ec702cadf9323fa41b5cb405300ac44c0bd1f691a55e5631e0a	TOWER_OF_INSOLENCE	VALID	1	115958	17421	-5096	115974	17421	-5096	1	STATIC_XML_CLEAR
7fd4873b14003bbd5d09e0ddb9bac2a455a1c56f48af09509e498630fde216f7	SSQ_CATACOMBS_NECROPOLIS	VALID	1	176924	-14900	-4896	176940	-14900	-4896	1	STATIC_XML_CLEAR
7fe0706d470228a62720986855a125848ec58eeb01c4f0eefbbacd2d8bcc75c8	DEVILS_ISLE	VALID	1	46584	210594	-3592	46600	210594	-3592	1	STATIC_XML_CLEAR
7ffe5c84d595e689e79b19d10be8bd133d976750d480a32268937ee7a7161ac2	TOWER_OF_INSOLENCE	VALID	1	114357	17162	4976	114373	17162	4976	1	STATIC_XML_CLEAR
802a326016a398cb5b4a5d63fc168bdddf5f6c1fad2a185587f96785e65114dd	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-19058	-249664	-8160	-19042	-249664	-8160	1	STATIC_XML_CLEAR
809f5e4ba10b73180dd208d8cb6d3851a6882386fe1a37280f48e682f36471ef	SSQ_CATACOMBS_NECROPOLIS	VALID	1	86260	209187	-5432	86276	209187	-5432	1	STATIC_XML_CLEAR
80e4b1c9dcbb766b46f9b0ec5bd86f99f0a0fba3eb657d9bcce27cf0f49f6bf5	SSQ_CATACOMBS_NECROPOLIS	VALID	1	49684	178110	-4976	49700	178110	-4976	1	STATIC_XML_CLEAR
8197e4ee3f62cb09661b7bd469c4bbf01fd8ed893918823614a7d74e7ec8f61f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	56884	180606	-4976	56900	180606	-4976	1	STATIC_XML_CLEAR
8207454758980f05f3d773a4b894c8fa5d01b024f06ca6a26b2ef22249208c89	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-42224	87267	-4736	-42208	87267	-4736	1	STATIC_XML_CLEAR
826227efbf2948c04487057bd960297ace2de34c8f9549a58e8774fd20a8e1f9	IVORY_TOWER	VALID	1	88709	25094	-3568	88725	25094	-3568	1	STATIC_XML_CLEAR
836b18073c7b36f772a1be511371c3e9a4beadb17fc64a8472b4ee9f25dee336	IVORY_TOWER	VALID	1	77016	23019	-3488	77032	23019	-3488	1	STATIC_XML_CLEAR
8479ef4ef6bf91c5436a2c5fa4e157e7892bf48e58f704ac4c9d1d03ea4a8949	SSQ_CATACOMBS_NECROPOLIS	VALID	1	124362	132786	-4824	124378	132786	-4824	1	STATIC_XML_CLEAR
854e7ba9648bfb44a6bd4bdce7f22b29ff3b541fcae131819401ec43b1ba1313	DEVILS_ISLE	VALID	1	55005	211856	-3880	55021	211856	-3880	1	STATIC_XML_CLEAR
8551e5f54dd93d0a5c2a517f25ecf403fca63a285025defeeb9c03cb1fd615ce	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47156	-239971	-7904	-47140	-239971	-7904	1	STATIC_XML_CLEAR
86b6d12a1bbaf7be0e157b05d5dbaa5742f00c7e5370a49930d8b68cb9457f87	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-8785	19209	-4896	-8769	19209	-4896	1	STATIC_XML_CLEAR
86bfc47323b1b2f75cc689838f2f8b99ded18c0fe30799234e9dc998287e88cc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-49324	79102	-4736	-49308	79102	-4736	1	STATIC_XML_CLEAR
86ccd96e16d27702d29add3f96eefe62feaa500de415f3de0bb030ca99fc250e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-20732	84351	-5168	-20716	84351	-5168	1	STATIC_XML_CLEAR
871f824b82a0cd7eca5eb52def9ac701d1e96799d80d700cb1b95f5f379b2640	SSQ_CATACOMBS_NECROPOLIS	VALID	1	51188	180607	-4976	51204	180607	-4976	1	STATIC_XML_CLEAR
884387a7ac45d5c40571626df2749d986146c84b72b15636bf5c552251ec2841	SSQ_CATACOMBS_NECROPOLIS	VALID	1	89138	214899	-5432	89154	214899	-5432	1	STATIC_XML_CLEAR
884eceed8a8e551b905f2f701d22028b2f3e910fc5eb2ffe414d91692c314a19	SSQ_CATACOMBS_NECROPOLIS	VALID	1	18637	-248486	-9576	18653	-248486	-9576	1	STATIC_XML_CLEAR
88a99d2166a845e449a21e588f005d89c57c41cfca6a08eba3fef00ca90dfd21	DEVILS_ISLE	VALID	1	43593	210299	-3712	43609	210299	-3712	1	STATIC_XML_CLEAR
88cebd072cae93586e45269199ed5b8c53f92d8ea343eca7e33399069fb50234	IVORY_TOWER	VALID	1	81394	18546	-5288	81410	18546	-5288	1	STATIC_XML_CLEAR
88e3561b0e2a4a9fd5f2e3f59bd490d323f5ad9a0c4b8919eb787b1084917de3	DEVILS_ISLE	VALID	1	45837	214210	-3752	45853	214210	-3752	1	STATIC_XML_CLEAR
896000f461abfd4566de4180cf54fb9a2c66e2ac1c3d5afbcf80f7fc0f170f3a	SSQ_CATACOMBS_NECROPOLIS	VALID	1	177263	-12990	-4896	177279	-12990	-4896	1	STATIC_XML_CLEAR
89c65b1f432cc04d377d0d234a97ceb72e3c740e32ae812a8bbf5284841cadb8	DEVILS_ISLE	VALID	1	49441	220257	-3584	49457	220257	-3584	1	STATIC_XML_CLEAR
8a09c0c169c64214e17f02473b122a8fdce16e5f54939a9e845496e4788b18ab	IMPERIAL_TOMB	VALID	1	183679	-83872	-5960	183695	-83872	-5960	1	STATIC_XML_CLEAR
8a0d3904dd13cfafb9fe0ec4bf28b336933d352afc7e32d9b33d1b14bfc11f6b	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55554	123534	-5408	55570	123534	-5408	1	STATIC_XML_CLEAR
8ae09d0670f968dec80834b9a02c48b9b3fd6b530ae9067d880f4445cd17ea47	TOWER_OF_INSOLENCE	VALID	1	114360	16095	2992	114376	16095	2992	1	STATIC_XML_CLEAR
8b7069c5c6bc7659d2706bddbd2fa6321d4475934d058188721aaf83d7773839	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55548	118935	-5408	55564	118935	-5408	1	STATIC_XML_CLEAR
8bbe04371658abf29fd994fba76fd813389ad1379b7b3c4b1571aa7a0bce145e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	92493	209518	-5432	92509	209518	-5432	1	STATIC_XML_CLEAR
8bf5c9ab497b55dd2b3d5e831d86425c5e3539c33d0250e49a2350d532a29d55	SSQ_CATACOMBS_NECROPOLIS	VALID	1	117657	180692	-5432	117673	180692	-5432	1	STATIC_XML_CLEAR
8ceba941fa7876d6a28cdb8a1950a3590ea6bfaf6c6cd2b51584c53f3ee0f876	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-43682	218906	-5080	-43666	218906	-5080	1	STATIC_XML_CLEAR
8d4153ce23c75d9e574fc98fe45fad9a5e36c476f0b97ede27ccca32667ce485	IVORY_TOWER	VALID	1	82632	25193	-3520	82648	25193	-3520	1	STATIC_XML_CLEAR
8e0887e961bc1591c6c86bfe5b8c2b8df9bb17d6f6f9e45e3b4ff270b7707f6a	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-8786	13505	-4896	-8770	13505	-4896	1	STATIC_XML_CLEAR
8e0b749a8334003e9d88a0c5eef301e220d7c83e40680c62d7ee5e8b9e6801d3	TOWER_OF_INSOLENCE	VALID	1	114647	15064	7992	114663	15064	7992	1	STATIC_XML_CLEAR
8e15c857afc41fd76cb6a2f8d9d66fa30fde8cce76ce37d1a4eebf32534224a7	SSQ_CATACOMBS_NECROPOLIS	VALID	1	49188	120366	-5408	49204	120366	-5408	1	STATIC_XML_CLEAR
8e1ca3afe95a535a3b94ef764f66a700c838156fcad46b6067ad6822179dca28	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-15699	79090	-5168	-15683	79090	-5168	1	STATIC_XML_CLEAR
8e322dae5c6d372f9bad251f2a49d8fb96c2d4b05d086eb82f2727941510c8c8	TOWER_OF_INSOLENCE	VALID	1	113632	16109	7992	113648	16109	7992	1	STATIC_XML_CLEAR
8e6a36e274c4d89be92e1b2fd85187db98691a10b0aaa8ce668005f706474275	TOWER_OF_INSOLENCE	VALID	1	113111	16856	-640	113127	16856	-640	1	STATIC_XML_CLEAR
8e98797f6fb795a46cd4d96275faf2210f860cf51c880126e3cca40161c3889f	DEVILS_ISLE	VALID	1	52220	217250	-3336	52236	217250	-3336	1	STATIC_XML_CLEAR
8f6454d7218e4df02a4bb6dd4de956a378e6956608d434d524a20d9d4e630622	DEVILS_ISLE	VALID	1	55166	215094	-4216	55182	215094	-4216	1	STATIC_XML_CLEAR
8fb0d9d00cc09982d1a1a86a29b6ed82acd36fff09cee636f606faadf3404f15	SSQ_CATACOMBS_NECROPOLIS	VALID	1	46532	122886	-5408	46548	122886	-5408	1	STATIC_XML_CLEAR
8fb8f38f2c49ba479c4b3120e93ebae8791d85155ce8e0d9af59bbc28ac19db6	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-20206	-240486	-8160	-20190	-240486	-8160	1	STATIC_XML_CLEAR
8ff5998d4bd031a6bc444930295b4929f22e2869aadecdc45f0681d67935267e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	121895	178629	-5432	121911	178629	-5432	1	STATIC_XML_CLEAR
9061db9f3f04592aba61c6506384e7a673d8d46dfd24e140bf8615990f1fb979	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-41616	79107	-4736	-41600	79107	-4736	1	STATIC_XML_CLEAR
906a324392d4e7872727a76b2d5fc318713e1444ea616d4be5615ff371f5d2d8	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-49508	214730	-5080	-49492	214730	-5080	1	STATIC_XML_CLEAR
9124b15443de563b85089c0cd3f57bc9e1cf86c881a4ae561a0e004df6055626	SSQ_CATACOMBS_NECROPOLIS	VALID	1	49295	176386	-4976	49311	176386	-4976	1	STATIC_XML_CLEAR
931ad9adfb27a552120adb4bf91b8d6201a63323cdd5ff114dc80bf0ec0fbd92	TOWER_OF_INSOLENCE	VALID	1	115525	14771	4976	115541	14771	4976	1	STATIC_XML_CLEAR
9323e43120a5bc93ae0ad78cdea921c029e0942481ad8e065aa6be9a5af1ce5d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	52269	174908	-4976	52285	174908	-4976	1	STATIC_XML_CLEAR
93d3857fae924cae1a747693dea8c5a867f36fcafc9db07c912b3011fa3541a8	DEVILS_ISLE	VALID	1	47894	212506	-3344	47910	212506	-3344	1	STATIC_XML_CLEAR
93ea5773b02cb3d9b1591918df07457a8d5e90ce32e85a90e3827e79e8258def	SSQ_CATACOMBS_NECROPOLIS	VALID	1	140782	89990	-5424	140798	89990	-5424	1	STATIC_XML_CLEAR
9443fe7b41f131fadf6c2f3cf168e168c96187c028c6cd2ea947a4ddcef53668	TOWER_OF_INSOLENCE	VALID	1	113379	16122	4976	113395	16122	4976	1	STATIC_XML_CLEAR
94518b187e35bdf69bc512f8f6cc303c15d418e3e3b9a762701f154537adffa8	DEVILS_ISLE	VALID	1	42206	210434	-3712	42222	210434	-3712	1	STATIC_XML_CLEAR
94716881ae3c6ae661786d46677b662f7a5b51f226f78ede99bbbb88b339de5e	SSQ_CATACOMBS_NECROPOLIS	VALID	1	111610	178614	-5432	111626	178614	-5432	1	STATIC_XML_CLEAR
9484cfd23515ac20668af36353d9763802f997c6b43a3be9c838df6609507f1f	DEVILS_ISLE	VALID	1	41546	197301	-4616	41562	197301	-4616	1	STATIC_XML_CLEAR
948ae59ba7af0725983f8830e06be7bdda824c1bc447187dfb61ee78d7ff857d	SSQ_CATACOMBS_NECROPOLIS	VALID	1	147889	83885	-5424	147905	83885	-5424	1	STATIC_XML_CLEAR
94a5a45975d2f101d5b5179959331b2070ee77f74f6ec28d56dec2052a382bf6	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-47150	-245660	-7904	-47134	-245660	-7904	1	STATIC_XML_CLEAR
951ca360be86b10a4de3dfd7c06020f0a35287d3e5686b5a207d2bbe939a8540	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-46218	89396	-4736	-46202	89396	-4736	1	STATIC_XML_CLEAR
9571d6fa6b737f47385e19a189fe96a548243c35295e20acf05934bae2390105	SSQ_CATACOMBS_NECROPOLIS	VALID	1	174866	-17612	-4896	174882	-17612	-4896	1	STATIC_XML_CLEAR
977658cb85b0c8faca60bfbd96572a5598c92e5f3c767317f3c4d67870f3c675	SSQ_CATACOMBS_NECROPOLIS	VALID	1	15956	-244509	-9576	15972	-244509	-9576	1	STATIC_XML_CLEAR
97b1b84919a2b242be257b4be5fe294fcd15d0afbab3c6a6c9d6e6a259407eb8	DEVILS_ISLE	VALID	1	43852	215115	-3904	43868	215115	-3904	1	STATIC_XML_CLEAR
988c5b202cf5994fb1ddea793f374fdd6296de4d5b61ae3aadfd4d284b4f5b7a	DEVILS_ISLE	VALID	1	41837	201652	-4232	41853	201652	-4232	1	STATIC_XML_CLEAR
98915e24c919181f8eb356385156020ae26b83e66b55339e798436ede2899236	SSQ_CATACOMBS_NECROPOLIS	VALID	1	178338	-7318	-4896	178354	-7318	-4896	1	STATIC_XML_CLEAR
98c701dfa87f7d722edfb4695491399adcf207c4d043029bd4e3ebb7b830c2e5	SSQ_CATACOMBS_NECROPOLIS	VALID	1	53654	115766	-5408	53670	115766	-5408	1	STATIC_XML_CLEAR
98dc729128d936662b0ae53543aef32a7830fe165083acf660f11c84154bd3cc	SSQ_CATACOMBS_NECROPOLIS	VALID	1	172671	-11906	-4896	172687	-11906	-4896	1	STATIC_XML_CLEAR
991f96a2c75272e2b57d065ad61bdfb1033133c81c3d3760f3057e481f08a74f	SSQ_CATACOMBS_NECROPOLIS	VALID	1	17568	-243851	-9576	17584	-243851	-9576	1	STATIC_XML_CLEAR
99e132ee75236751bf4e6edf95ce2f90558947d71db12bd847baceadb4a06b66	SSQ_CATACOMBS_NECROPOLIS	VALID	1	-8788	23814	-4896	-8772	23814	-4896	1	STATIC_XML_CLEAR
9a32fbd45b777193b3b14810db668d4a171a5fd735f47bf59f825eb17c062b4c	TOWER_OF_INSOLENCE	VALID	1	113499	17170	1944	113515	17170	1944	1	STATIC_XML_CLEAR
9b44a589b3f6a39b1df71d1495ed578875a34818b0bb16ae9c0b4223fac6a978	SSQ_CATACOMBS_NECROPOLIS	VALID	1	55603	176656	-4976	55619	176656	-4976	1	STATIC_XML_CLEAR
