connector_id	from_x	from_y	from_z	from_instance	to_x	to_y	to_z	to_instance
content.edge.e4e4a35aafa3457565cf597d	-17801	15712	-4896	0	-17812	17492	-4896	0
content.edge.e4f8f1d2d8badcbbb3e0461e	127073	133182	-4824	0	127442	134910	-4824	0
content.edge.e541eda8d68ee8d1740c145c	-43967	215820	-5080	0	-42530	216216	-5080	0
content.edge.e5be95dd5e6d6c38e9abec55	76323	12349	-3528	0	76201	17710	-3848	0
content.edge.e60c5c6d5d12f897bc089d97	48903	218874	-3584	0	48317	219987	-3584	0
content.edge.e65fb956cd893c6649d66319	88049	209228	-5432	0	89134	209218	-5432	0
content.edge.e6683f948ce2f29502b1bce8	76201	17710	-3848	0	75585	17999	-3736	0
content.edge.e6802cf5303f127060cc545b	-51028	-249533	-7904	0	-49676	-249518	-7904	0
content.edge.e6869c791cd8925792b074de	-14540	78494	-5168	0	-15688	77377	-5168	0
content.edge.e6c8830ccdb473b6dcc83a9b	114648	16079	-3608	0	113392	17344	-3608	0
content.edge.e71f886e44e6dc1cc95ee491	114665	16494	928	0	114658	16066	1944	0
content.edge.e75e796cc2e588cbbe8619d5	51929	211263	-3024	0	52379	212080	-3344	0
content.edge.e76e19902ac4bbb108f6f8d1	91396	4908	-2856	0	91047	1137	-3720	0
content.edge.e7f82a82f28c459cf18c894a	-21391	83075	-5168	0	-20732	84351	-5168	0
content.edge.e7ff52be7bf93b1fb43c3ab3	45666	212569	-3752	0	44231	212510	-3712	0
content.edge.e818c3e8b9b41e93abfbbf63	52593	209968	-2464	0	53489	210757	-2456	0
content.edge.e847f50c5d5cf105b5414d0c	46578	180610	-4976	0	47983	180220	-4976	0
content.edge.e872f2875406ef116bba6cbf	82180	4485	-2912	0	78357	7684	-3248	0
content.edge.e957397bfd0b8dbcd7e11bcb	90088	28605	-3592	0	95646	27320	-3648	0
content.edge.e97cc5faf6883c3ae7ad2ed7	92140	213185	-5432	0	93130	211674	-5432	0
content.edge.e9ac3e9e6b8e31f1db1a5b2a	43156	214305	-3688	0	42161	214194	-3712	0
content.edge.ea4e8bd18d395aa658e81a51	144416	85733	-5424	0	145408	85382	-5424	0
content.edge.ea74f4a00762d55c2b309de4	-51872	214743	-5080	0	-51873	212594	-5080	0
content.edge.ea792afa1f0a0782bc74e421	89866	210670	-5432	0	89880	212008	-5432	0
content.edge.ea7a103ca8ffcb49040cc233	50127	208268	-2704	0	49528	207404	-3592	0
content.edge.eba91b2b3fc887d5d7448c84	114563	16496	-640	0	114647	16068	-2120	0
content.edge.ebdcb7bf71d77d31d330414e	148000	87254	-5424	0	147142	88562	-5424	0
content.edge.ec1e1d930c40d0604e15a934	-20268	80830	-5168	0	-19668	81987	-5168	0
content.edge.ec65315216ccf36fa75a108a	124362	132786	-4824	0	123264	132789	-4824	0
content.edge.ec8d72142d04ceff47a7884a	-46229	83706	-4736	0	-46224	84800	-4736	0
content.edge.ecdc0b607725ec02c29b2cf5	114658	16066	1944	0	114360	16095	2992	0
content.edge.ed9a0aca46e62c49bd5e2983	151094	85346	-5424	0	151086	84266	-5424	0
content.edge.eddaafd0a8eddb9735998fbb	113737	13878	928	0	112948	14381	928	0
content.edge.ede17aad0ae5502a66e71a40	146860	80638	-5424	0	149196	80090	-5424	0
content.edge.ee5f52d70793ec4c4899ae9f	55599	178402	-4976	0	55727	179484	-4976	0
content.edge.ee991eb6684cf6326f6ba043	-15148	14944	-4896	0	-14480	13500	-4896	0
content.edge.eeee5d981a948eca901e87ff	87682	12715	-5288	0	89695	15767	-5288	0
content.edge.ef05521e783039de9aa7d1b3	-12660	20642	-4896	0	-12668	21984	-4896	0
content.edge.ef5771ece300228e96d5b090	-51918	81564	-4736	0	-51918	83708	-4736	0
content.edge.f0a1a36ce20a413d4f88efb1	41607	201162	-4336	0	41803	200572	-4552	0
content.edge.f0bbda5a80730d93d80bdb38	-13399	19199	-4896	0	-12660	20642	-4896	0
content.edge.f1afe8c3be6fcad1e8637fd6	91846	216454	-5432	0	91349	218249	-5432	0
content.edge.f1b39937d6181a23f0dc1c3c	54991	170693	-4976	0	55372	172418	-4976	0
content.edge.f1dc4f620694c857a3341810	53842	209964	-2464	0	53604	208957	-2464	0
content.edge.f2953d56d5aa162abc971e04	51413	205551	-4000	0	52149	205402	-3880	0
content.edge.f2d806ad390d8c0db6265dfa	-18671	78886	-5168	0	-19184	80703	-5168	0
content.edge.f4c212e862f7165460fba49c	114665	16494	928	0	114563	16496	-640	0
content.edge.f62865e458898c26c87e6b07	-46173	214732	-5080	0	-47264	214734	-5080	0
content.edge.f62cf799de8ecba8cdc65af2	88709	25094	-3568	0	88536	25015	-3576	0
content.edge.f641570e7aeb43601bbd9f31	81977	25550	-3488	0	79294	28518	-3544	0
content.edge.f6ad40ce01692762a2e9e57d	-20218	-246174	-8160	0	-20202	-245084	-8160	0
content.edge.f75fa60a5ad47f07be0abc47	45251	123890	-5415	0	46532	122886	-5408	0
content.edge.f7c7de2a1d5aa9b5e71b3d59	21477	-248530	-9576	0	23281	-248508	-9576	0
content.edge.f83abaa9c18fa93d8cde111f	13672	-245687	-9576	0	15956	-244509	-9576	0
content.edge.f8c00d75bd6f0c874106d8ea	41280	199917	-4632	0	41558	199034	-4616	0
content.edge.f8d9a42a2fa86734a0f77142	-9394	21665	-4896	0	-10385	23160	-4896	0
content.edge.f8e108dca85f096d2dcbe84b	-9906	-242494	-8160	0	-9905	-240482	-8160	0
content.edge.f98e8f99262ef70757c7c4fb	115430	14533	-640	0	116180	15225	-640	0
content.edge.fa07fb5bfa311fa286e67c3d	-47313	79103	-4736	0	-47296	80187	-4736	0
content.edge.fae15619bd589ff2e0fc8cc2	-49508	216144	-5080	0	-49508	214730	-5080	0
content.edge.fc000f1e61007050b8a85788	-42530	216216	-5080	0	-41573	215826	-5080	0
content.edge.fc09fdda592a50723d6d30d4	113409	14811	-3608	0	113343	14754	-5096	0
content.edge.fc38188eed3f85de2fb44bdb	75585	17999	-3736	0	77016	23019	-3488	0
content.edge.fc4a55a379f5536f7db57c13	-47150	-245660	-7904	0	-48239	-245668	-7904	0
content.edge.fc63abda7cff83c795727741	-19668	81987	-5168	0	-18494	83069	-5168	0
content.edge.fcccd43185d5d96660b18ef9	49082	214093	-3424	0	50114	213785	-3364	0
content.edge.fd864caa42ffd3c23cbc9633	48317	219987	-3584	0	49441	220257	-3584	0
content.edge.fdd132caea2e2508a6d9fafc	-10385	23160	-4896	0	-8788	23814	-4896	0
content.edge.fe179119ab7607d5f583c83b	46406	120047	-5408	0	47611	119247	-5408	0
content.edge.fe24d437a0847ed828fd43a7	112238	177026	-5432	0	111610	178614	-5432	0
content.edge.fe59d22cc9b38668dd6c48d9	121888	174015	-5432	0	121910	176240	-5432	0
content.edge.fe86a57ef62566806ccc16f3	115384	16820	9000	0	114612	17074	7992	0
content.edge.feddd93cd5d2c18850d78d20	-15697	81987	-5168	0	-14410	81329	-5168	0
content.edge.ff0ee4d80680084de7e996c7	114688	16080	5984	0	114684	15216	4976	0
content.edge.ff2740854123fa0c44dd93f7	117304	176038	-5432	0	119383	176755	-5432	0
content.edge.ff2787496ae5d5597e7c48f0	53438	215871	-4056	0	55101	216166	-4056	0
content.edge.ffe79e1b32da9c96f50f186c	90549	215591	-5432	0	91846	216454	-5432	0
content.edge.ffe913b20c98d8ba6d026a01	53842	209964	-2464	0	55049	209949	-2464	0
