coverage_key	family	candidate_index	x	y	z_hint	min_z	max_z	local_x	local_y
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	4	115424	13550	6044	5944	6144	115440	13550
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	5	115752	13905	6044	5944	6144	115768	13905
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	6	115872	13740	6044	5944	6144	115888	13740
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	7	115490	14011	6044	5944	6144	115506	14011
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	8	115632	14070	6044	5944	6144	115648	14070
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	9	115386	13751	6044	5944	6144	115402	13751
654e5d244a01edb4a9da37317405e13f0706513c8ba085dd7ff924fa1ef20448	TOWER_OF_INSOLENCE	10	115346	13952	6044	5944	6144	115362	13952
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	1	178354	-11938	-4836	-4936	-4736	178370	-11938
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	2	178354	-12092	-4836	-4936	-4736	178370	-12092
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	3	178188	-12094	-4836	-4936	-4736	178204	-12094
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	4	178520	-11937	-4836	-4936	-4736	178536	-11937
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	5	178520	-12091	-4836	-4936	-4736	178536	-12091
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	6	178354	-11784	-4836	-4936	-4736	178370	-11784
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	7	178520	-11782	-4836	-4936	-4736	178536	-11782
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	8	178188	-11940	-4836	-4936	-4736	178204	-11940
65543779448d3090c1a2555758b90bbfa25091db8bce8cafe682e65bff43416b	SSQ_CATACOMBS_NECROPOLIS	9	178188	-11786	-4836	-4936	-4736	178204	-11786
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	1	148744	89655	-5364	-5464	-5264	148760	89655
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	2	148744	89496	-5364	-5464	-5264	148760	89496
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	3	148376	89496	-5364	-5464	-5264	148392	89496
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	4	149112	89655	-5364	-5464	-5264	149128	89655
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	5	149112	89496	-5364	-5464	-5264	149128	89496
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	6	148744	89814	-5364	-5464	-5264	148760	89814
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	7	149112	89814	-5364	-5464	-5264	149128	89814
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	8	148376	89655	-5364	-5464	-5264	148392	89655
6595370864f4cca65d8316dbaa990d2066aeedf69bba2fff6ccd9d4f2af9e64e	SSQ_CATACOMBS_NECROPOLIS	9	148376	89814	-5364	-5464	-5264	148392	89814
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	1	183670	-78108	-5862	-6012	-5712	183686	-78108
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	2	183671	-78108	-5862	-6012	-5712	183687	-78108
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	3	183670	-78307	-5862	-6012	-5712	183686	-78307
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	4	183476	-78308	-5862	-6012	-5712	183492	-78308
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	5	183862	-78108	-5862	-6012	-5712	183878	-78108
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	6	183865	-78307	-5862	-6012	-5712	183881	-78307
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	7	183669	-77909	-5862	-6012	-5712	183685	-77909
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	8	183858	-77908	-5862	-6012	-5712	183874	-77908
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	9	183478	-78109	-5862	-6012	-5712	183494	-78109
65f2c33fbfea3c51738dfccd4e13b58595d4063e2b61a2db72080dc997568db5	IMPERIAL_TOMB	10	183480	-77910	-5862	-6012	-5712	183496	-77910
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	1	141876	79688	-5364	-5464	-5264	141892	79688
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	2	141875	79688	-5364	-5464	-5264	141891	79688
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	3	141876	79529	-5364	-5464	-5264	141892	79529
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	4	141722	79529	-5364	-5464	-5264	141738	79529
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	5	142029	79688	-5364	-5464	-5264	142045	79688
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	6	142029	79529	-5364	-5464	-5264	142045	79529
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	7	141876	79848	-5364	-5464	-5264	141892	79848
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	8	142029	79848	-5364	-5464	-5264	142045	79848
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	9	141722	79688	-5364	-5464	-5264	141738	79688
6665bd3a9444af4723f70e85f8c5406073c64b5e6f03b36c8ee29e1e1a66824f	SSQ_CATACOMBS_NECROPOLIS	10	141722	79848	-5364	-5464	-5264	141738	79848
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	1	41558	199034	-4572	-4672	-4472	41574	199034
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	2	41568	199028	-4572	-4672	-4472	41584	199028
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	3	41553	198798	-4572	-4672	-4472	41569	198798
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	4	41478	198792	-4572	-4672	-4472	41494	198792
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	5	41652	199038	-4572	-4672	-4472	41668	199038
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	6	41628	198804	-4572	-4672	-4472	41644	198804
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	7	41563	199270	-4572	-4672	-4472	41579	199270
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	8	41676	199271	-4572	-4672	-4472	41692	199271
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	9	41464	199030	-4572	-4672	-4472	41480	199030
67251873fdfc8d605e12e97c420cdf0810ee8a6a76152a49a963c5f08336a09b	DEVILS_ISLE	10	41450	199270	-4572	-4672	-4472	41466	199270
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	1	113525	17182	7064	6964	7164	113541	17182
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	2	113538	17189	7064	6964	7164	113554	17189
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	3	113768	16936	7064	6964	7164	113784	16936
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	4	113626	16802	7064	6964	7164	113642	16802
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	5	113660	17321	7064	6964	7164	113676	17321
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	6	113908	17072	7064	6964	7164	113924	17072
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	7	113283	17428	7064	6964	7164	113299	17428
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	8	113411	17570	7064	6964	7164	113427	17570
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	9	113390	17043	7064	6964	7164	113406	17043
67517b42fff71f659760bc0cbd02a561f180bcfc77f11840c54f78f583aafafe	TOWER_OF_INSOLENCE	10	113154	17285	7064	6964	7164	113170	17285
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	1	115958	14775	-2064	-2164	-1964	115974	14775
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	2	116003	14739	-2064	-2164	-1964	116019	14739
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	3	116378	14972	-2064	-2164	-1964	116394	14972
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	4	116286	14784	-2064	-2164	-1964	116302	14784
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	5	116211	15200	-2064	-2164	-1964	116227	15200
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	6	116468	15162	-2064	-2164	-1964	116484	15162
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	7	115723	14994	-2064	-2164	-1964	115739	14994
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	8	115954	15240	-2064	-2164	-1964	115970	15240
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	9	115533	14512	-2064	-2164	-1964	115549	14512
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	10	115493	14750	-2064	-2164	-1964	115509	14750
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	11	115773	14358	-2064	-2164	-1964	115789	14358
67666036b83d7efb25ec1ff2678ab2bfbc1b83a485b6e4e104a1a40a591ac3dc	TOWER_OF_INSOLENCE	12	115574	14275	-2064	-2164	-1964	115590	14275
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	1	79294	28518	-3576	-3776	-3376	79310	28518
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	2	79884	28570	-3576	-3776	-3376	79900	28570
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	3	79084	28080	-3576	-3776	-3376	79100	28080
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	4	78479	28129	-3576	-3776	-3376	78495	28129
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	5	80339	28339	-3576	-3776	-3376	80355	28339
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	6	79689	28031	-3576	-3776	-3376	79705	28031
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	7	80056	28852	-3576	-3776	-3376	80072	28852
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	8	80989	28647	-3576	-3776	-3376	81005	28647
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	9	78656	28892	-3576	-3776	-3376	78672	28892
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	10	79123	29057	-3576	-3776	-3376	79139	29057
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	11	78334	28428	-3576	-3776	-3376	78350	28428
677505be3ec46b587600ef85ba4f212e6954804aa539d3449b48eda4857a42c7	IVORY_TOWER	12	78189	28727	-3576	-3776	-3376	78205	28727
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	1	147142	88562	-5368	-5468	-5268	147158	88562
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	2	147141	88561	-5368	-5468	-5268	147157	88561
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	3	147142	88388	-5368	-5468	-5268	147158	88388
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	4	146672	88388	-5368	-5468	-5268	146688	88388
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	5	147612	88562	-5368	-5468	-5268	147628	88562
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	6	147612	88388	-5368	-5468	-5268	147628	88388
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	7	147142	88736	-5368	-5468	-5268	147158	88736
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	8	147612	88736	-5368	-5468	-5268	147628	88736
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	9	146672	88562	-5368	-5468	-5268	146688	88562
68e78c6124a1bd093e806244b2319cab2ba72e7e74f28f7eef3a4861b285dcfc	SSQ_CATACOMBS_NECROPOLIS	10	146672	88736	-5368	-5468	-5268	146688	88736
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	1	120136	173976	-5372	-5472	-5272	120152	173976
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	2	120136	173975	-5372	-5472	-5272	120152	173975
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	3	120136	173812	-5372	-5472	-5272	120152	173812
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	4	119773	173812	-5372	-5472	-5272	119789	173812
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	5	120499	173976	-5372	-5472	-5272	120515	173976
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	6	120499	173812	-5372	-5472	-5272	120515	173812
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	7	120136	174140	-5372	-5472	-5272	120152	174140
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	8	120499	174140	-5372	-5472	-5272	120515	174140
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	9	119773	173976	-5372	-5472	-5272	119789	173976
68efb656fe3409bf20cfb91d3ba6b88b198708036f9f21085cdd716bcc80b6f5	SSQ_CATACOMBS_NECROPOLIS	10	119773	174140	-5372	-5472	-5272	119789	174140
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	1	113343	14754	-5004	-5104	-4904	113359	14754
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	2	113321	14720	-5004	-5104	-4904	113337	14720
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	3	113538	14322	-5004	-5104	-4904	113554	14322
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	4	113384	14384	-5004	-5104	-4904	113400	14384
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	5	113748	14495	-5004	-5104	-4904	113764	14495
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	6	113692	14260	-5004	-5104	-4904	113708	14260
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	7	113567	14972	-5004	-5104	-4904	113583	14972
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	8	113804	14730	-5004	-5104	-4904	113820	14730
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	9	113095	15174	-5004	-5104	-4904	113111	15174
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	10	113330	15214	-5004	-5104	-4904	113346	15214
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	11	112925	14968	-5004	-5104	-4904	112941	14968
690e95aa835d9fd6e2ca13e8de6c32f1d385ae2559c2439834f2582e978a946a	TOWER_OF_INSOLENCE	12	112860	15134	-5004	-5104	-4904	112876	15134
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	1	-51873	212594	-5048	-5123	-4973	-51857	212594
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	2	-51873	212592	-5048	-5123	-4973	-51857	212592
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	3	-51873	212250	-5048	-5123	-4973	-51857	212250
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	4	-52032	212247	-5048	-5123	-4973	-52016	212247
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	5	-51707	212595	-5048	-5123	-4973	-51691	212595
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	6	-51714	212252	-5048	-5123	-4973	-51698	212252
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	7	-51873	212939	-5048	-5123	-4973	-51857	212939
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	8	-51699	212938	-5048	-5123	-4973	-51683	212938
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	9	-52039	212593	-5048	-5123	-4973	-52023	212593
693b725b08696205f8e16aa099b24387d75342f70ca5226c15bd438228188a8f	SSQ_CATACOMBS_NECROPOLIS	10	-52046	212940	-5048	-5123	-4973	-52030	212940
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	1	43611	218592	-3756	-3856	-3656	43627	218592
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	2	43611	218509	-3756	-3856	-3656	43627	218509
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	3	43561	218509	-3756	-3856	-3656	43577	218509
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	4	43661	218592	-3756	-3856	-3656	43677	218592
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	5	43661	218509	-3756	-3856	-3656	43677	218509
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	6	43611	218676	-3756	-3856	-3656	43627	218676
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	7	43661	218676	-3756	-3856	-3656	43677	218676
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	8	43561	218592	-3756	-3856	-3656	43577	218592
69828cd3aecca42272b95365dafb7e8d863da600feea6ea864914b4d720ba996	DEVILS_ISLE	9	43561	218676	-3756	-3856	-3656	43577	218676
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	1	116364	14361	6048	5948	6148	116380	14361
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	2	116430	14298	6048	5948	6148	116446	14298
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	3	116505	14218	6048	5948	6148	116521	14218
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	4	116330	14040	6048	5948	6148	116346	14040
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	5	116506	14506	6048	5948	6148	116522	14506
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	6	116680	14394	6048	5948	6148	116696	14394
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	7	116223	14504	6048	5948	6148	116239	14504
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	8	116332	14618	6048	5948	6148	116348	14618
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	9	116222	14216	6048	5948	6148	116238	14216
6a1beb51f646ae5e352917c58a29cd9ed8460e1fb24405e635874813432a0de3	TOWER_OF_INSOLENCE	10	116114	14390	6048	5948	6148	116130	14390
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	1	114688	16080	6058	5958	6158	114704	16080
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	2	114642	16056	6058	5958	6158	114658	16056
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	3	114708	15815	6058	5958	6158	114724	15815
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	4	114596	15788	6058	5958	6158	114612	15788
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	5	114889	15921	6058	5958	6158	114905	15921
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	6	114822	15842	6058	5958	6158	114838	15842
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	7	114957	16073	6058	5958	6158	114973	16073
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	8	114957	15999	6058	5958	6158	114973	15999
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	9	114886	16228	6058	5958	6158	114902	16228
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	10	114957	16146	6058	5958	6158	114973	16146
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	11	114699	16329	6058	5958	6158	114715	16329
6a521f786f34a2c436ec4dc1310a9e567ca865e804b1655e010bc142ec35d318	TOWER_OF_INSOLENCE	12	114816	16310	6058	5958	6158	114832	16310
6a61dca2ed30eb045db8f4132bf0cca57f42047e563f09e8ff2a4175eca19381	SSQ_CATACOMBS_NECROPOLIS	1	-10819	13513	-4844	-4944	-4744	-10803	13513
6a61dca2ed30eb045db8f4132bf0cca57f42047e563f09e8ff2a4175eca19381	SSQ_CATACOMBS_NECROPOLIS	2	-10824	13508	-4844	-4944	-4744	-10808	13508
6a61dca2ed30eb045db8f4132bf0cca57f42047e563f09e8ff2a4175eca19381	SSQ_CATACOMBS_NECROPOLIS	3	-10822	13344	-4844	-4944	-4744	-10806	13344
